date,PACCAR,isPartial
2013-09-16,35,False
2013-09-17,53,False
2013-09-18,31,False
2013-09-19,32,False
2013-09-20,52,False
2013-09-21,32,False
2013-09-22,16,False
2013-09-23,45,False
2013-09-24,54,False
2013-09-25,31,False
2013-09-26,64,False
2013-09-27,85,False
2013-09-28,33,False
2013-09-29,41,False
2013-09-30,70,False
2013-10-01,35,False
2013-10-02,76,False
2013-10-03,68,False
2013-10-04,46,False
2013-10-05,26,False
2013-10-06,57,False
2013-10-07,57,False
2013-10-08,31,False
2013-10-09,62,False
2013-10-10,54,False
2013-10-11,47,False
2013-10-12,27,False
2013-10-13,11,False
2013-10-14,49,False
2013-10-15,49,False
2013-10-16,85,False
2013-10-17,50,False
2013-10-18,56,False
2013-10-19,21,False
2013-10-20,31,False
2013-10-21,43,False
2013-10-22,35,False
2013-10-23,39,False
2013-10-24,35,False
2013-10-25,46,False
2013-10-26,5,False
2013-10-27,25,False
2013-10-28,77,False
2013-10-29,70,False
2013-10-30,44,False
2013-10-31,82,False
2013-11-01,29,False
2013-11-02,26,False
2013-11-03,20,False
2013-11-04,48,False
2013-11-05,78,False
2013-11-06,65,False
