date,PACCAR,isPartial
2011-11-16,48,False
2011-11-17,63,False
2011-11-18,42,False
2011-11-19,11,False
2011-11-20,11,False
2011-11-21,48,False
2011-11-22,31,False
2011-11-23,36,False
2011-11-24,33,False
2011-11-25,19,False
2011-11-26,16,False
2011-11-27,26,False
2011-11-28,64,False
2011-11-29,51,False
2011-11-30,13,False
2011-12-01,26,False
2011-12-02,23,False
2011-12-03,27,False
2011-12-04,10,False
2011-12-05,34,False
2011-12-06,34,False
2011-12-07,30,False
2011-12-08,45,False
2011-12-09,56,False
2011-12-10,32,False
2011-12-11,16,False
2011-12-12,52,False
2011-12-13,47,False
2011-12-14,34,False
2011-12-15,27,False
2011-12-16,27,False
2011-12-17,11,False
2011-12-18,16,False
2011-12-19,53,False
2011-12-20,13,False
2011-12-21,37,False
2011-12-22,23,False
2011-12-23,30,False
2011-12-24,18,False
2011-12-25,13,False
2011-12-26,36,False
2011-12-27,23,False
2011-12-28,28,False
2011-12-29,28,False
2011-12-30,35,False
2011-12-31,29,False
2012-01-01,18,False
2012-01-02,42,False
2012-01-03,34,False
2012-01-04,21,False
2012-01-05,35,False
2012-01-06,41,False
2012-01-07,10,False
2012-01-08,10,False
2012-01-09,54,False
2012-01-10,46,False
2012-01-11,53,False
2012-01-12,29,False
2012-01-13,52,False
2012-01-14,20,False
2012-01-15,25,False
2012-01-16,41,False
2012-01-17,45,False
2012-01-18,32,False
2012-01-19,25,False
2012-01-20,34,False
2012-01-21,44,False
2012-01-22,10,False
2012-01-23,33,False
2012-01-24,33,False
2012-01-25,37,False
2012-01-26,54,False
