date,PACCAR,isPartial
2013-11-06,38,False
2013-11-07,26,False
2013-11-08,24,False
2013-11-09,11,False
2013-11-10,11,False
2013-11-11,22,False
2013-11-12,26,False
2013-11-13,28,False
2013-11-14,24,False
2013-11-15,28,False
2013-11-16,17,False
2013-11-17,16,False
2013-11-18,20,False
2013-11-19,23,False
2013-11-20,37,False
2013-11-21,27,False
2013-11-22,24,False
2013-11-23,18,False
2013-11-24,13,False
2013-11-25,25,False
2013-11-26,22,False
2013-11-27,25,False
2013-11-28,20,False
2013-11-29,24,False
2013-11-30,13,False
2013-12-01,8,False
2013-12-02,24,False
2013-12-03,17,False
2013-12-04,20,False
2013-12-05,27,False
2013-12-06,26,False
2013-12-07,29,False
2013-12-08,12,False
2013-12-09,35,False
2013-12-10,21,False
2013-12-11,33,False
2013-12-12,27,False
2013-12-13,31,False
2013-12-14,13,False
2013-12-15,17,False
2013-12-16,26,False
2013-12-17,38,False
2013-12-18,24,False
2013-12-19,26,False
2013-12-20,25,False
2013-12-21,6,False
2013-12-22,10,False
2013-12-23,16,False
2013-12-24,14,False
2013-12-25,6,False
2013-12-26,19,False
2013-12-27,22,False
2013-12-28,17,False
2013-12-29,7,False
2013-12-30,26,False
2013-12-31,29,False
2014-01-01,11,False
2014-01-02,19,False
2014-01-03,23,False
2014-01-04,9,False
2014-01-05,11,False
2014-01-06,21,False
2014-01-07,19,False
2014-01-08,34,False
2014-01-09,30,False
2014-01-10,26,False
2014-01-11,13,False
2014-01-12,14,False
2014-01-13,24,False
2014-01-14,31,False
2014-01-15,26,False
2014-01-16,34,False
2014-01-17,28,False
2014-01-18,19,False
2014-01-19,13,False
2014-01-20,25,False
2014-01-21,20,False
2014-01-22,32,False
2014-01-23,34,False
2014-01-24,37,False
2014-01-25,12,False
2014-01-26,21,False
2014-01-27,34,False
2014-01-28,44,False
2014-01-29,38,False
2014-01-30,27,False
2014-01-31,42,False
2014-02-01,20,False
2014-02-02,10,False
2014-02-03,41,False
2014-02-04,29,False
2014-02-05,33,False
2014-02-06,25,False
2014-02-07,30,False
2014-02-08,18,False
2014-02-09,14,False
2014-02-10,29,False
2014-02-11,28,False
2014-02-12,32,False
2014-02-13,35,False
2014-02-14,33,False
2014-02-15,9,False
2014-02-16,22,False
2014-02-17,30,False
2014-02-18,23,False
2014-02-19,23,False
2014-02-20,35,False
2014-02-21,39,False
2014-02-22,14,False
2014-02-23,16,False
2014-02-24,31,False
2014-02-25,42,False
2014-02-26,24,False
2014-02-27,43,False
2014-02-28,22,False
2014-03-01,14,False
2014-03-02,14,False
2014-03-03,21,False
2014-03-04,30,False
2014-03-05,27,False
2014-03-06,34,False
2014-03-07,23,False
2014-03-08,24,False
2014-03-09,9,False
2014-03-10,36,False
2014-03-11,23,False
2014-03-12,29,False
2014-03-13,31,False
2014-03-14,29,False
2014-03-15,11,False
2014-03-16,17,False
2014-03-17,41,False
2014-03-18,32,False
2014-03-19,36,False
2014-03-20,20,False
2014-03-21,35,False
2014-03-22,14,False
2014-03-23,11,False
2014-03-24,28,False
2014-03-25,40,False
2014-03-26,23,False
2014-03-27,26,False
2014-03-28,27,False
2014-03-29,13,False
2014-03-30,16,False
2014-03-31,29,False
2014-04-01,30,False
2014-04-02,27,False
2014-04-03,39,False
2014-04-04,25,False
2014-04-05,7,False
2014-04-06,8,False
2014-04-07,26,False
2014-04-08,37,False
2014-04-09,30,False
2014-04-10,17,False
2014-04-11,32,False
2014-04-12,34,False
2014-04-13,12,False
2014-04-14,32,False
2014-04-15,26,False
2014-04-16,18,False
2014-04-17,25,False
2014-04-18,36,False
2014-04-19,24,False
2014-04-20,24,False
2014-04-21,31,False
2014-04-22,31,False
2014-04-23,30,False
2014-04-24,29,False
2014-04-25,35,False
2014-04-26,15,False
2014-04-27,4,False
2014-04-28,35,False
2014-04-29,41,False
