date,value
2017-01-19,60.73578472099703
2017-01-20,60.9359935169402
2017-01-21,79.93408862206338
2017-01-22,86.65446649912951
2017-01-23,64.29618245547326
2017-01-24,60.22516207580401
2017-01-25,56.86497313727094
2017-01-26,57.51114848935784
2017-01-27,61.58216886902709
2017-01-28,83.94045291268333
2017-01-29,86.0082911470426
2017-01-30,63.71466319243567
2017-01-31,62.29300031016328
2017-02-01,61.58216886902709
2017-02-02,62.29300031016328
2017-02-03,65.65318924869635
2017-02-04,86.0082911470426
2017-02-05,88.01147329235258
2017-02-06,55.50796634404786
2017-02-07,58.93281137163022
2017-02-08,58.28663601954332
2017-02-09,58.28663601954332
2017-02-10,62.35765639921258
2017-02-11,83.22962147154716
2017-02-12,84.65128435381953
2017-02-13,65.65318924869635
2017-02-14,57.57580457840714
2017-02-15,56.86497313727094
2017-02-16,59.57898672371711
2017-02-17,64.36083854452257
2017-02-18,85.94363505799329
2017-02-19,91.43631831993494
2017-02-20,86.65446649912951
2017-02-21,62.93917566225018
2017-02-22,59.57898672371711
2017-02-23,58.22197993049403
2017-02-24,64.29618245547326
2017-02-25,84.58662826477023
2017-02-26,90.07931152671186
2017-02-27,65.00701389660945
2017-02-28,61.646824958076394
2017-03-01,58.93281137163022
2017-03-02,60.289818164853294
2017-03-03,69.7242096283656
2017-03-04,89.36848008557567
2017-03-05,92.72866902410874
2017-03-06,68.36720283514249
2017-03-07,62.228344221114
2017-03-08,58.93281137163022
2017-03-09,60.22516207580401
2017-03-10,63.650007103386365
2017-03-11,87.94681720330328
2017-03-12,91.37166223088563
2017-03-13,68.36720283514249
2017-03-14,60.9359935169402
2017-03-15,60.9359935169402
2017-03-16,62.29300031016328
2017-03-17,66.36402068983253
2017-03-18,86.5898104100802
2017-03-19,95.44268261055493
2017-03-20,69.7242096283656
2017-03-21,64.29618245547326
2017-03-22,60.9359935169402
2017-03-23,62.93917566225018
2017-03-24,69.01337818722939
2017-03-25,89.36848008557567
2017-03-26,96.21817014074041
2017-03-27,69.01337818722939
2017-03-28,65.65318924869635
2017-03-29,63.650007103386365
2017-03-30,64.36083854452257
2017-03-31,69.7242096283656
2017-04-01,91.95318149392322
2017-04-02,98.09204010795177
2017-04-03,70.37038498045249
2017-04-04,65.00701389660945
2017-04-05,64.29618245547326
2017-04-06,66.29936460078325
2017-04-07,69.65955353931629
2017-04-08,89.43313617462496
2017-04-09,96.0888579626418
2017-04-10,71.72739177367556
2017-04-11,66.36402068983253
2017-04-12,69.7242096283656
2017-04-13,73.08439856689864
2017-04-14,92.08249367202184
2017-04-15,100.80605369439795
2017-04-16,110.95127659904642
2017-04-17,84.58662826477023
2017-04-18,67.6563713940063
2017-04-19,66.29936460078325
2017-04-20,65.00701389660945
2017-04-21,72.37356712576245
2017-04-22,94.0856758173318
2017-04-23,94.02101972828251
2017-04-24,71.72739177367556
2017-04-25,69.01337818722939
2017-04-26,69.7242096283656
2017-04-27,68.36720283514249
2017-04-28,72.43822321481177
2017-04-29,95.5073386996042
2017-04-30,104.23089872198031
2017-05-01,82.58344611946026
2017-05-02,71.08121642158866
2017-05-03,69.0780342762787
2017-05-04,69.7242096283656
2017-05-05,71.72739177367556
2017-05-06,90.07931152671186
2017-05-07,95.44268261055493
2017-05-08,72.37356712576245
2017-05-09,70.37038498045249
2017-05-10,67.07485213096872
2017-05-11,67.72102748305562
2017-05-12,72.43822321481177
2017-05-13,96.0888579626418
2017-05-14,94.15033190638113
2017-05-15,71.08121642158866
2017-05-16,69.7242096283656
2017-05-17,67.0101960419194
2017-05-18,65.65318924869635
2017-05-19,75.15223680125793
2017-05-20,95.44268261055493
2017-05-21,105.00638625216577
2017-05-22,79.22325718092719
2017-05-23,71.08121642158866
2017-05-24,72.43822321481177
2017-05-25,71.79204786272487
2017-05-26,80.58026397415028
2017-05-27,98.93218372718657
2017-05-28,111.72676412923192
2017-05-29,115.73312841985188
2017-05-30,74.9563408420795
2017-05-31,77.54104225042707
2017-06-01,77.54104225042707
2017-06-02,78.83339295460084
2017-06-03,96.92630281303384
2017-06-04,102.09570562972898
2017-06-05,74.9563408420795
2017-06-06,73.6639901379057
2017-06-07,69.78693802538436
2017-06-08,67.20223661703679
2017-06-09,74.9563408420795
2017-06-10,94.34160140468627
2017-06-11,100.80335492555521
2017-06-12,74.9563408420795
2017-06-13,71.07928872955814
2017-06-14,69.78693802538436
2017-06-15,71.07928872955814
2017-06-16,81.41809436294842
2017-06-17,102.09570562972898
2017-06-18,104.68040703807655
2017-06-19,78.83339295460084
2017-06-20,77.54104225042707
2017-06-21,77.54104225042707
2017-06-22,89.17219858799112
2017-06-23,87.87984788381735
2017-06-24,102.09570562972898
2017-06-25,102.09570562972898
2017-06-26,82.71044506712221
2017-06-27,80.12574365877464
2017-06-28,73.6639901379057
2017-06-29,74.9563408420795
2017-06-30,85.29514647546978
2017-07-01,108.55745915059792
2017-07-02,112.43451126311923
2017-07-03,105.97275774225031
2017-07-04,105.97275774225031
2017-07-05,76.24869154625328
2017-07-06,78.83339295460084
2017-07-07,85.29514647546978
2017-07-08,102.09570562972898
2017-07-09,108.55745915059792
2017-07-10,80.12574365877464
2017-07-11,82.71044506712221
2017-07-12,74.9563408420795
2017-07-13,73.6639901379057
2017-07-14,76.24869154625328
2017-07-15,96.92630281303384
2017-07-16,99.5110042213814
2017-07-17,77.54104225042707
2017-07-18,73.6639901379057
2017-07-19,73.6639901379057
2017-07-20,73.6639901379057
2017-07-21,78.83339295460084
2017-07-22,96.92630281303384
2017-07-23,103.38805633390275
