date,Cintas,isPartial
2014-12-01,84,False
2014-12-02,94,False
2014-12-03,90,False
2014-12-04,90,False
2014-12-05,70,False
2014-12-06,59,False
2014-12-07,68,False
2014-12-08,86,False
2014-12-09,76,False
2014-12-10,89,False
2014-12-11,96,False
2014-12-12,84,False
2014-12-13,61,False
2014-12-14,55,False
2014-12-15,81,False
2014-12-16,80,False
2014-12-17,79,False
2014-12-18,85,False
2014-12-19,73,False
2014-12-20,62,False
2014-12-21,57,False
2014-12-22,80,False
2014-12-23,79,False
2014-12-24,48,False
2014-12-25,34,False
2014-12-26,48,False
2014-12-27,40,False
2014-12-28,45,False
2014-12-29,71,False
2014-12-30,70,False
2014-12-31,76,False
2015-01-01,33,False
2015-01-02,51,False
2015-01-03,55,False
2015-01-04,54,False
2015-01-05,59,False
2015-01-06,60,False
2015-01-07,79,False
2015-01-08,72,False
2015-01-09,72,False
2015-01-10,46,False
2015-01-11,48,False
2015-01-12,68,False
2015-01-13,72,False
2015-01-14,83,False
2015-01-15,73,False
2015-01-16,73,False
2015-01-17,49,False
2015-01-18,43,False
2015-01-19,73,False
2015-01-20,79,False
2015-01-21,81,False
2015-01-22,84,False
2015-01-23,83,False
2015-01-24,46,False
2015-01-25,61,False
2015-01-26,76,False
2015-01-27,71,False
2015-01-28,84,False
2015-01-29,90,False
2015-01-30,74,False
2015-01-31,50,False
2015-02-01,54,False
2015-02-02,65,False
2015-02-03,83,False
2015-02-04,87,False
2015-02-05,91,False
2015-02-06,83,False
2015-02-07,48,False
2015-02-08,54,False
2015-02-09,77,False
2015-02-10,87,False
2015-02-11,88,False
2015-02-12,87,False
2015-02-13,74,False
2015-02-14,54,False
2015-02-15,49,False
2015-02-16,61,False
2015-02-17,81,False
2015-02-18,71,False
2015-02-19,89,False
2015-02-20,79,False
2015-02-21,62,False
2015-02-22,58,False
2015-02-23,77,False
2015-02-24,67,False
2015-02-25,80,False
2015-02-26,80,False
2015-02-27,62,False
2015-02-28,53,False
2015-03-01,63,False
2015-03-02,78,False
2015-03-03,93,False
2015-03-04,85,False
2015-03-05,69,False
2015-03-06,69,False
2015-03-07,70,False
2015-03-08,61,False
2015-03-09,64,False
2015-03-10,84,False
2015-03-11,89,False
2015-03-12,98,False
2015-03-13,77,False
2015-03-14,67,False
2015-03-15,49,False
2015-03-16,62,False
2015-03-17,86,False
2015-03-18,78,False
2015-03-19,94,False
2015-03-20,87,False
2015-03-21,63,False
2015-03-22,59,False
2015-03-23,71,False
2015-03-24,87,False
2015-03-25,64,False
2015-03-26,86,False
2015-03-27,72,False
2015-03-28,47,False
2015-03-29,48,False
2015-03-30,74,False
2015-03-31,77,False
2015-04-01,63,False
2015-04-02,67,False
2015-04-03,54,False
2015-04-04,42,False
2015-04-05,42,False
2015-04-06,73,False
2015-04-07,84,False
2015-04-08,88,False
2015-04-09,82,False
2015-04-10,79,False
2015-04-11,59,False
2015-04-12,62,False
2015-04-13,89,False
2015-04-14,89,False
2015-04-15,96,False
2015-04-16,87,False
2015-04-17,84,False
2015-04-18,59,False
2015-04-19,59,False
2015-04-20,79,False
2015-04-21,93,False
2015-04-22,88,False
2015-04-23,81,False
2015-04-24,91,False
2015-04-25,62,False
