date,Cintas,isPartial
2015-12-26,43,False
2015-12-27,51,False
2015-12-28,61,False
2015-12-29,67,False
2015-12-30,58,False
2015-12-31,60,False
2016-01-01,33,False
2016-01-02,44,False
2016-01-03,39,False
2016-01-04,49,False
2016-01-05,53,False
2016-01-06,59,False
2016-01-07,71,False
2016-01-08,64,False
2016-01-09,46,False
2016-01-10,36,False
2016-01-11,61,False
2016-01-12,64,False
2016-01-13,62,False
2016-01-14,61,False
2016-01-15,65,False
2016-01-16,54,False
2016-01-17,48,False
2016-01-18,56,False
2016-01-19,69,False
2016-01-20,66,False
2016-01-21,63,False
2016-01-22,62,False
2016-01-23,46,False
2016-01-24,52,False
2016-01-25,66,False
2016-01-26,75,False
2016-01-27,74,False
2016-01-28,69,False
2016-01-29,67,False
2016-01-30,39,False
2016-01-31,38,False
2016-02-01,70,False
2016-02-02,63,False
2016-02-03,73,False
2016-02-04,64,False
2016-02-05,62,False
2016-02-06,50,False
2016-02-07,51,False
2016-02-08,62,False
2016-02-09,67,False
2016-02-10,61,False
2016-02-11,67,False
2016-02-12,57,False
2016-02-13,48,False
2016-02-14,39,False
2016-02-15,58,False
2016-02-16,64,False
2016-02-17,67,False
2016-02-18,66,False
2016-02-19,53,False
2016-02-20,47,False
2016-02-21,46,False
2016-02-22,66,False
2016-02-23,65,False
2016-02-24,64,False
2016-02-25,75,False
2016-02-26,66,False
2016-02-27,40,False
2016-02-28,45,False
2016-02-29,56,False
2016-03-01,72,False
2016-03-02,67,False
2016-03-03,62,False
2016-03-04,67,False
2016-03-05,43,False
2016-03-06,56,False
2016-03-07,68,False
2016-03-08,61,False
2016-03-09,71,False
2016-03-10,71,False
2016-03-11,61,False
2016-03-12,61,False
2016-03-13,35,False
2016-03-14,66,False
2016-03-15,66,False
2016-03-16,57,False
2016-03-17,58,False
2016-03-18,56,False
2016-03-19,48,False
2016-03-20,44,False
2016-03-21,60,False
2016-03-22,67,False
2016-03-23,66,False
2016-03-24,52,False
2016-03-25,40,False
2016-03-26,43,False
2016-03-27,39,False
2016-03-28,69,False
2016-03-29,71,False
2016-03-30,67,False
2016-03-31,52,False
2016-04-01,75,False
2016-04-02,45,False
2016-04-03,43,False
2016-04-04,74,False
2016-04-05,66,False
2016-04-06,67,False
2016-04-07,65,False
2016-04-08,60,False
2016-04-09,56,False
2016-04-10,47,False
2016-04-11,68,False
2016-04-12,73,False
2016-04-13,72,False
2016-04-14,66,False
2016-04-15,76,False
2016-04-16,42,False
2016-04-17,35,False
2016-04-18,69,False
2016-04-19,59,False
2016-04-20,69,False
2016-04-21,65,False
2016-04-22,73,False
2016-04-23,51,False
2016-04-24,45,False
2016-04-25,62,False
2016-04-26,71,False
2016-04-27,58,False
2016-04-28,77,False
2016-04-29,59,False
2016-04-30,49,False
2016-05-01,46,False
2016-05-02,57,False
2016-05-03,67,False
2016-05-04,60,False
2016-05-05,74,False
2016-05-06,63,False
2016-05-07,49,False
2016-05-08,49,False
2016-05-09,67,False
2016-05-10,65,False
2016-05-11,76,False
2016-05-12,64,False
2016-05-13,57,False
2016-05-14,41,False
2016-05-15,47,False
2016-05-16,66,False
2016-05-17,71,False
2016-05-18,66,False
2016-05-19,60,False
2016-05-20,79,False
2016-05-21,54,False
2016-05-22,47,False
2016-05-23,58,False
2016-05-24,78,False
2016-05-25,69,False
2016-05-26,70,False
2016-05-27,66,False
2016-05-28,43,False
2016-05-29,52,False
2016-05-30,59,False
2016-05-31,62,False
2016-06-01,56,False
2016-06-02,65,False
2016-06-03,63,False
2016-06-04,41,False
2016-06-05,47,False
2016-06-06,74,False
2016-06-07,80,False
2016-06-08,61,False
2016-06-09,70,False
2016-06-10,56,False
2016-06-11,44,False
2016-06-12,37,False
2016-06-13,56,False
2016-06-14,67,False
2016-06-15,62,False
2016-06-16,65,False
2016-06-17,65,False
2016-06-18,53,False
2016-06-19,54,False
2016-06-20,57,False
2016-06-21,77,False
2016-06-22,67,False
2016-06-23,63,False
2016-06-24,68,False
2016-06-25,47,False
2016-06-26,48,False
2016-06-27,68,False
2016-06-28,59,False
2016-06-29,68,False
2016-06-30,56,False
2016-07-01,58,False
2016-07-02,43,False
2016-07-03,45,False
2016-07-04,49,False
2016-07-05,71,False
2016-07-06,70,False
2016-07-07,79,False
2016-07-08,68,False
2016-07-09,46,False
2016-07-10,45,False
2016-07-11,70,False
2016-07-12,72,False
2016-07-13,57,False
2016-07-14,64,False
2016-07-15,65,False
2016-07-16,53,False
2016-07-17,45,False
2016-07-18,65,False
2016-07-19,80,False
2016-07-20,63,False
2016-07-21,71,False
2016-07-22,67,False
2016-07-23,48,False
2016-07-24,56,False
2016-07-25,71,False
2016-07-26,74,False
2016-07-27,68,False
2016-07-28,77,False
2016-07-29,64,False
2016-07-30,46,False
2016-07-31,51,False
2016-08-01,61,False
2016-08-02,65,False
2016-08-03,71,False
2016-08-04,68,False
2016-08-05,69,False
2016-08-06,50,False
2016-08-07,33,False
2016-08-08,68,False
2016-08-09,65,False
2016-08-10,63,False
2016-08-11,63,False
2016-08-12,63,False
2016-08-13,51,False
2016-08-14,34,False
2016-08-15,58,False
2016-08-16,100,False
2016-08-17,88,False
2016-08-18,81,False
2016-08-19,70,False
2016-08-20,51,False
2016-08-21,61,False
2016-08-22,76,False
2016-08-23,73,False
2016-08-24,76,False
2016-08-25,71,False
2016-08-26,74,False
2016-08-27,55,False
2016-08-28,46,False
2016-08-29,65,False
2016-08-30,78,False
2016-08-31,80,False
2016-09-01,66,False
2016-09-02,71,False
2016-09-03,54,False
2016-09-04,52,False
2016-09-05,54,False
2016-09-06,69,False
2016-09-07,76,False
2016-09-08,75,False
2016-09-09,72,False
2016-09-10,59,False
2016-09-11,48,False
