date,Cintas,isPartial
2013-02-19,77,False
2013-02-20,84,False
2013-02-21,79,False
2013-02-22,71,False
2013-02-23,42,False
2013-02-24,53,False
2013-02-25,66,False
2013-02-26,71,False
2013-02-27,86,False
2013-02-28,75,False
2013-03-01,67,False
2013-03-02,54,False
2013-03-03,48,False
2013-03-04,71,False
2013-03-05,85,False
2013-03-06,71,False
2013-03-07,81,False
2013-03-08,73,False
2013-03-09,49,False
2013-03-10,41,False
2013-03-11,82,False
2013-03-12,68,False
2013-03-13,79,False
2013-03-14,79,False
2013-03-15,65,False
2013-03-16,47,False
2013-03-17,54,False
2013-03-18,64,False
2013-03-19,75,False
2013-03-20,72,False
2013-03-21,80,False
2013-03-22,59,False
2013-03-23,43,False
2013-03-24,51,False
2013-03-25,71,False
2013-03-26,65,False
2013-03-27,65,False
2013-03-28,60,False
2013-03-29,69,False
2013-03-30,46,False
2013-03-31,46,False
2013-04-01,72,False
2013-04-02,67,False
2013-04-03,72,False
2013-04-04,76,False
2013-04-05,70,False
2013-04-06,50,False
2013-04-07,37,False
2013-04-08,74,False
2013-04-09,69,False
2013-04-10,69,False
2013-04-11,76,False
2013-04-12,70,False
2013-04-13,51,False
2013-04-14,53,False
2013-04-15,72,False
2013-04-16,80,False
2013-04-17,81,False
2013-04-18,79,False
2013-04-19,61,False
2013-04-20,47,False
2013-04-21,50,False
2013-04-22,72,False
2013-04-23,64,False
2013-04-24,78,False
2013-04-25,79,False
2013-04-26,71,False
2013-04-27,53,False
2013-04-28,61,False
2013-04-29,79,False
2013-04-30,79,False
2013-05-01,70,False
2013-05-02,72,False
2013-05-03,72,False
2013-05-04,55,False
2013-05-05,52,False
2013-05-06,73,False
2013-05-07,70,False
2013-05-08,79,False
2013-05-09,78,False
2013-05-10,62,False
2013-05-11,58,False
2013-05-12,43,False
2013-05-13,71,False
2013-05-14,75,False
2013-05-15,83,False
2013-05-16,67,False
2013-05-17,73,False
2013-05-18,54,False
2013-05-19,49,False
2013-05-20,71,False
2013-05-21,70,False
2013-05-22,92,False
2013-05-23,81,False
2013-05-24,70,False
2013-05-25,63,False
2013-05-26,44,False
2013-05-27,67,False
2013-05-28,85,False
2013-05-29,78,False
2013-05-30,72,False
2013-05-31,75,False
2013-06-01,63,False
2013-06-02,55,False
2013-06-03,69,False
2013-06-04,65,False
2013-06-05,73,False
2013-06-06,82,False
2013-06-07,75,False
2013-06-08,60,False
2013-06-09,44,False
2013-06-10,77,False
2013-06-11,78,False
2013-06-12,80,False
2013-06-13,77,False
2013-06-14,73,False
2013-06-15,60,False
2013-06-16,37,False
2013-06-17,79,False
2013-06-18,79,False
2013-06-19,75,False
2013-06-20,85,False
2013-06-21,70,False
2013-06-22,46,False
2013-06-23,52,False
2013-06-24,65,False
2013-06-25,76,False
2013-06-26,78,False
2013-06-27,81,False
2013-06-28,79,False
2013-06-29,52,False
2013-06-30,51,False
2013-07-01,70,False
2013-07-02,66,False
2013-07-03,70,False
2013-07-04,58,False
2013-07-05,66,False
2013-07-06,55,False
2013-07-07,52,False
2013-07-08,80,False
2013-07-09,78,False
2013-07-10,93,False
2013-07-11,85,False
2013-07-12,71,False
2013-07-13,51,False
2013-07-14,48,False
2013-07-15,69,False
2013-07-16,71,False
2013-07-17,79,False
2013-07-18,80,False
2013-07-19,74,False
2013-07-20,59,False
2013-07-21,47,False
2013-07-22,87,False
2013-07-23,82,False
2013-07-24,77,False
2013-07-25,73,False
2013-07-26,72,False
2013-07-27,57,False
2013-07-28,49,False
2013-07-29,76,False
2013-07-30,77,False
2013-07-31,86,False
2013-08-01,85,False
2013-08-02,82,False
2013-08-03,52,False
2013-08-04,56,False
2013-08-05,77,False
2013-08-06,91,False
2013-08-07,88,False
2013-08-08,77,False
2013-08-09,79,False
2013-08-10,59,False
2013-08-11,51,False
2013-08-12,81,False
2013-08-13,85,False
2013-08-14,78,False
2013-08-15,85,False
2013-08-16,79,False
2013-08-17,61,False
2013-08-18,48,False
2013-08-19,75,False
2013-08-20,89,False
2013-08-21,81,False
2013-08-22,70,False
2013-08-23,76,False
2013-08-24,46,False
2013-08-25,45,False
2013-08-26,82,False
2013-08-27,76,False
2013-08-28,85,False
2013-08-29,76,False
2013-08-30,70,False
2013-08-31,67,False
2013-09-01,47,False
2013-09-02,66,False
2013-09-03,76,False
2013-09-04,89,False
2013-09-05,78,False
2013-09-06,69,False
2013-09-07,58,False
2013-09-08,47,False
2013-09-09,76,False
2013-09-10,70,False
2013-09-11,78,False
2013-09-12,86,False
2013-09-13,75,False
2013-09-14,56,False
2013-09-15,42,False
2013-09-16,76,False
2013-09-17,77,False
2013-09-18,85,False
2013-09-19,91,False
2013-09-20,87,False
2013-09-21,55,False
2013-09-22,52,False
2013-09-23,87,False
2013-09-24,82,False
2013-09-25,91,False
2013-09-26,85,False
2013-09-27,74,False
2013-09-28,62,False
2013-09-29,54,False
2013-09-30,69,False
2013-10-01,79,False
2013-10-02,94,False
2013-10-03,92,False
2013-10-04,81,False
2013-10-05,63,False
2013-10-06,39,False
2013-10-07,72,False
2013-10-08,82,False
2013-10-09,86,False
2013-10-10,73,False
2013-10-11,73,False
2013-10-12,49,False
2013-10-13,49,False
2013-10-14,80,False
2013-10-15,83,False
2013-10-16,77,False
2013-10-17,83,False
2013-10-18,87,False
2013-10-19,58,False
2013-10-20,58,False
2013-10-21,79,False
2013-10-22,88,False
2013-10-23,83,False
2013-10-24,77,False
2013-10-25,74,False
2013-10-26,57,False
2013-10-27,62,False
2013-10-28,77,False
2013-10-29,81,False
2013-10-30,89,False
2013-10-31,71,False
2013-11-01,63,False
2013-11-02,53,False
2013-11-03,52,False
2013-11-04,78,False
2013-11-05,100,False
2013-11-06,83,False
