date,Cintas,isPartial
2012-10-12,61,False
2012-10-13,46,False
2012-10-14,50,False
2012-10-15,69,False
2012-10-16,81,False
2012-10-17,80,False
2012-10-18,70,False
2012-10-19,86,False
2012-10-20,52,False
2012-10-21,56,False
2012-10-22,70,False
2012-10-23,86,False
2012-10-24,88,False
2012-10-25,82,False
2012-10-26,68,False
2012-10-27,57,False
2012-10-28,46,False
2012-10-29,71,False
2012-10-30,81,False
2012-10-31,74,False
2012-11-01,85,False
2012-11-02,72,False
2012-11-03,51,False
2012-11-04,58,False
2012-11-05,73,False
2012-11-06,77,False
2012-11-07,70,False
2012-11-08,83,False
2012-11-09,81,False
2012-11-10,40,False
2012-11-11,62,False
2012-11-12,63,False
2012-11-13,85,False
2012-11-14,80,False
2012-11-15,70,False
2012-11-16,85,False
2012-11-17,52,False
2012-11-18,54,False
2012-11-19,66,False
2012-11-20,65,False
2012-11-21,72,False
2012-11-22,59,False
2012-11-23,59,False
2012-11-24,42,False
2012-11-25,63,False
2012-11-26,75,False
2012-11-27,89,False
2012-11-28,79,False
2012-11-29,78,False
2012-11-30,72,False
2012-12-01,59,False
2012-12-02,42,False
2012-12-03,73,False
2012-12-04,81,False
2012-12-05,84,False
2012-12-06,87,False
2012-12-07,86,False
2012-12-08,56,False
2012-12-09,40,False
2012-12-10,65,False
2012-12-11,66,False
2012-12-12,68,False
2012-12-13,56,False
2012-12-14,65,False
2012-12-15,43,False
2012-12-16,52,False
2012-12-17,69,False
2012-12-18,70,False
2012-12-19,64,False
2012-12-20,66,False
2012-12-21,63,False
2012-12-22,41,False
2012-12-23,36,False
2012-12-24,43,False
2012-12-25,26,False
2012-12-26,57,False
2012-12-27,60,False
2012-12-28,58,False
2012-12-29,35,False
2012-12-30,39,False
2012-12-31,46,False
2013-01-01,36,False
2013-01-02,68,False
2013-01-03,75,False
2013-01-04,63,False
2013-01-05,54,False
2013-01-06,51,False
2013-01-07,68,False
2013-01-08,72,False
2013-01-09,83,False
2013-01-10,71,False
2013-01-11,80,False
2013-01-12,55,False
2013-01-13,54,False
2013-01-14,63,False
2013-01-15,75,False
2013-01-16,63,False
2013-01-17,73,False
2013-01-18,82,False
2013-01-19,47,False
2013-01-20,46,False
2013-01-21,63,False
2013-01-22,79,False
2013-01-23,75,False
2013-01-24,68,False
2013-01-25,73,False
2013-01-26,53,False
2013-01-27,50,False
2013-01-28,78,False
2013-01-29,74,False
2013-01-30,72,False
2013-01-31,73,False
2013-02-01,69,False
2013-02-02,49,False
2013-02-03,45,False
2013-02-04,71,False
2013-02-05,67,False
2013-02-06,75,False
2013-02-07,75,False
2013-02-08,75,False
2013-02-09,50,False
2013-02-10,39,False
2013-02-11,67,False
2013-02-12,66,False
2013-02-13,76,False
2013-02-14,64,False
2013-02-15,65,False
2013-02-16,44,False
2013-02-17,44,False
2013-02-18,67,False
2013-02-19,84,False
2013-02-20,90,False
2013-02-21,77,False
2013-02-22,65,False
2013-02-23,45,False
2013-02-24,49,False
2013-02-25,70,False
2013-02-26,69,False
2013-02-27,86,False
2013-02-28,62,False
2013-03-01,81,False
2013-03-02,58,False
2013-03-03,46,False
