date,Cintas,isPartial
2014-12-13,57,False
2014-12-14,43,False
2014-12-15,70,False
2014-12-16,69,False
2014-12-17,74,False
2014-12-18,73,False
2014-12-19,59,False
2014-12-20,59,False
2014-12-21,47,False
2014-12-22,64,False
2014-12-23,74,False
2014-12-24,50,False
2014-12-25,28,False
2014-12-26,37,False
2014-12-27,40,False
2014-12-28,49,False
2014-12-29,70,False
2014-12-30,71,False
2014-12-31,56,False
2015-01-01,31,False
2015-01-02,58,False
2015-01-03,50,False
2015-01-04,49,False
2015-01-05,56,False
2015-01-06,64,False
2015-01-07,64,False
2015-01-08,62,False
2015-01-09,67,False
2015-01-10,52,False
2015-01-11,43,False
2015-01-12,69,False
2015-01-13,65,False
2015-01-14,74,False
2015-01-15,64,False
2015-01-16,66,False
2015-01-17,39,False
2015-01-18,45,False
2015-01-19,64,False
2015-01-20,86,False
2015-01-21,72,False
2015-01-22,89,False
2015-01-23,79,False
2015-01-24,39,False
2015-01-25,52,False
2015-01-26,68,False
2015-01-27,62,False
2015-01-28,78,False
2015-01-29,74,False
2015-01-30,70,False
2015-01-31,41,False
2015-02-01,51,False
2015-02-02,58,False
2015-02-03,71,False
2015-02-04,93,False
2015-02-05,88,False
2015-02-06,82,False
2015-02-07,49,False
2015-02-08,45,False
2015-02-09,71,False
2015-02-10,74,False
2015-02-11,77,False
2015-02-12,82,False
2015-02-13,75,False
2015-02-14,51,False
2015-02-15,52,False
2015-02-16,58,False
2015-02-17,65,False
2015-02-18,64,False
2015-02-19,75,False
2015-02-20,75,False
2015-02-21,55,False
2015-02-22,59,False
2015-02-23,68,False
2015-02-24,74,False
2015-02-25,73,False
2015-02-26,74,False
2015-02-27,57,False
2015-02-28,56,False
2015-03-01,53,False
2015-03-02,72,False
2015-03-03,74,False
2015-03-04,80,False
2015-03-05,61,False
2015-03-06,68,False
2015-03-07,58,False
2015-03-08,50,False
2015-03-09,57,False
2015-03-10,75,False
2015-03-11,89,False
2015-03-12,82,False
2015-03-13,65,False
2015-03-14,62,False
2015-03-15,52,False
2015-03-16,69,False
2015-03-17,74,False
2015-03-18,80,False
2015-03-19,95,False
2015-03-20,78,False
2015-03-21,56,False
2015-03-22,42,False
2015-03-23,76,False
2015-03-24,78,False
2015-03-25,63,False
2015-03-26,79,False
2015-03-27,80,False
2015-03-28,40,False
2015-03-29,43,False
2015-03-30,67,False
2015-03-31,69,False
2015-04-01,61,False
2015-04-02,61,False
2015-04-03,56,False
2015-04-04,37,False
2015-04-05,43,False
2015-04-06,70,False
2015-04-07,72,False
2015-04-08,87,False
2015-04-09,68,False
2015-04-10,63,False
