date,Cintas,isPartial
2011-01-01,30,False
2011-01-02,28,False
2011-01-03,59,False
2011-01-04,74,False
2011-01-05,50,False
2011-01-06,49,False
2011-01-07,59,False
2011-01-08,47,False
2011-01-09,30,False
2011-01-10,68,False
2011-01-11,76,False
2011-01-12,56,False
2011-01-13,69,False
2011-01-14,59,False
2011-01-15,42,False
2011-01-16,40,False
2011-01-17,70,False
2011-01-18,74,False
2011-01-19,56,False
2011-01-20,63,False
2011-01-21,65,False
2011-01-22,58,False
2011-01-23,44,False
2011-01-24,66,False
2011-01-25,78,False
2011-01-26,76,False
2011-01-27,67,False
2011-01-28,59,False
2011-01-29,41,False
2011-01-30,41,False
2011-01-31,57,False
2011-02-01,52,False
2011-02-02,51,False
2011-02-03,58,False
2011-02-04,63,False
2011-02-05,34,False
2011-02-06,24,False
2011-02-07,61,False
2011-02-08,77,False
2011-02-09,71,False
2011-02-10,69,False
2011-02-11,51,False
2011-02-12,44,False
2011-02-13,35,False
2011-02-14,60,False
2011-02-15,72,False
2011-02-16,83,False
2011-02-17,65,False
2011-02-18,57,False
2011-02-19,38,False
2011-02-20,48,False
2011-02-21,74,False
2011-02-22,74,False
2011-02-23,76,False
2011-02-24,62,False
2011-02-25,71,False
2011-02-26,42,False
2011-02-27,48,False
2011-02-28,59,False
2011-03-01,67,False
2011-03-02,75,False
2011-03-03,61,False
2011-03-04,64,False
2011-03-05,45,False
2011-03-06,52,False
2011-03-07,67,False
2011-03-08,57,False
2011-03-09,63,False
2011-03-10,70,False
2011-03-11,55,False
2011-03-12,31,False
2011-03-13,36,False
2011-03-14,57,False
2011-03-15,49,False
2011-03-16,64,False
2011-03-17,65,False
2011-03-18,56,False
2011-03-19,46,False
2011-03-20,39,False
2011-03-21,67,False
2011-03-22,76,False
2011-03-23,69,False
2011-03-24,82,False
2011-03-25,63,False
2011-03-26,43,False
2011-03-27,47,False
2011-03-28,90,False
2011-03-29,71,False
2011-03-30,61,False
2011-03-31,75,False
2011-04-01,73,False
2011-04-02,42,False
2011-04-03,47,False
2011-04-04,80,False
2011-04-05,62,False
2011-04-06,85,False
2011-04-07,79,False
2011-04-08,53,False
2011-04-09,47,False
2011-04-10,40,False
2011-04-11,66,False
2011-04-12,81,False
2011-04-13,65,False
2011-04-14,61,False
2011-04-15,68,False
2011-04-16,40,False
2011-04-17,36,False
2011-04-18,73,False
2011-04-19,54,False
2011-04-20,68,False
2011-04-21,49,False
2011-04-22,43,False
2011-04-23,37,False
2011-04-24,48,False
2011-04-25,68,False
2011-04-26,56,False
2011-04-27,59,False
2011-04-28,73,False
2011-04-29,61,False
2011-04-30,36,False
2011-05-01,37,False
2011-05-02,57,False
2011-05-03,82,False
2011-05-04,67,False
2011-05-05,76,False
2011-05-06,68,False
2011-05-07,42,False
2011-05-08,28,False
2011-05-09,65,False
2011-05-10,61,False
2011-05-11,64,False
2011-05-12,73,False
2011-05-13,73,False
2011-05-14,55,False
2011-05-15,40,False
2011-05-16,62,False
2011-05-17,74,False
2011-05-18,68,False
2011-05-19,68,False
2011-05-20,77,False
2011-05-21,34,False
2011-05-22,49,False
2011-05-23,74,False
2011-05-24,83,False
2011-05-25,72,False
2011-05-26,65,False
2011-05-27,58,False
2011-05-28,48,False
2011-05-29,38,False
2011-05-30,47,False
2011-05-31,70,False
2011-06-01,83,False
2011-06-02,69,False
2011-06-03,74,False
2011-06-04,57,False
2011-06-05,51,False
2011-06-06,70,False
2011-06-07,81,False
2011-06-08,74,False
2011-06-09,82,False
2011-06-10,74,False
