date,Cintas,isPartial
2015-08-18,83,False
2015-08-19,78,False
2015-08-20,71,False
2015-08-21,74,False
2015-08-22,65,False
2015-08-23,45,False
2015-08-24,77,False
2015-08-25,79,False
2015-08-26,83,False
2015-08-27,90,False
2015-08-28,100,False
2015-08-29,66,False
2015-08-30,63,False
2015-08-31,72,False
2015-09-01,73,False
2015-09-02,85,False
2015-09-03,76,False
2015-09-04,69,False
2015-09-05,51,False
2015-09-06,53,False
2015-09-07,66,False
2015-09-08,75,False
2015-09-09,85,False
2015-09-10,85,False
2015-09-11,78,False
2015-09-12,61,False
2015-09-13,52,False
2015-09-14,75,False
2015-09-15,83,False
2015-09-16,79,False
2015-09-17,82,False
2015-09-18,81,False
2015-09-19,59,False
2015-09-20,49,False
2015-09-21,77,False
2015-09-22,91,False
2015-09-23,84,False
2015-09-24,81,False
2015-09-25,72,False
2015-09-26,60,False
2015-09-27,53,False
2015-09-28,75,False
2015-09-29,85,False
2015-09-30,86,False
2015-10-01,76,False
2015-10-02,81,False
2015-10-03,58,False
2015-10-04,42,False
2015-10-05,76,False
2015-10-06,88,False
2015-10-07,82,False
2015-10-08,81,False
2015-10-09,82,False
2015-10-10,54,False
2015-10-11,62,False
2015-10-12,70,False
2015-10-13,74,False
2015-10-14,87,False
2015-10-15,77,False
2015-10-16,82,False
2015-10-17,58,False
2015-10-18,55,False
2015-10-19,74,False
2015-10-20,90,False
2015-10-21,89,False
2015-10-22,63,False
2015-10-23,80,False
2015-10-24,50,False
2015-10-25,56,False
2015-10-26,71,False
2015-10-27,88,False
2015-10-28,68,False
2015-10-29,90,False
2015-10-30,75,False
2015-10-31,65,False
2015-11-01,48,False
2015-11-02,81,False
2015-11-03,82,False
2015-11-04,87,False
2015-11-05,86,False
2015-11-06,83,False
2015-11-07,67,False
2015-11-08,65,False
2015-11-09,79,False
2015-11-10,79,False
2015-11-11,90,False
2015-11-12,83,False
2015-11-13,76,False
2015-11-14,54,False
2015-11-15,56,False
2015-11-16,77,False
2015-11-17,90,False
2015-11-18,83,False
2015-11-19,78,False
2015-11-20,76,False
2015-11-21,54,False
2015-11-22,49,False
2015-11-23,70,False
2015-11-24,89,False
2015-11-25,91,False
2015-11-26,71,False
2015-11-27,70,False
2015-11-28,59,False
2015-11-29,67,False
2015-11-30,83,False
2015-12-01,73,False
2015-12-02,93,False
2015-12-03,84,False
2015-12-04,80,False
2015-12-05,63,False
2015-12-06,57,False
2015-12-07,80,False
2015-12-08,81,False
2015-12-09,81,False
2015-12-10,88,False
2015-12-11,75,False
2015-12-12,63,False
2015-12-13,68,False
2015-12-14,88,False
2015-12-15,86,False
2015-12-16,90,False
2015-12-17,78,False
2015-12-18,80,False
2015-12-19,65,False
2015-12-20,57,False
2015-12-21,78,False
2015-12-22,81,False
2015-12-23,60,False
2015-12-24,65,False
2015-12-25,31,False
2015-12-26,47,False
2015-12-27,58,False
2015-12-28,59,False
2015-12-29,70,False
2015-12-30,64,False
2015-12-31,61,False
2016-01-01,42,False
2016-01-02,40,False
2016-01-03,47,False
2016-01-04,79,False
2016-01-05,64,False
2016-01-06,68,False
2016-01-07,62,False
2016-01-08,67,False
2016-01-09,56,False
2016-01-10,57,False
2016-01-11,72,False
2016-01-12,72,False
2016-01-13,73,False
2016-01-14,69,False
2016-01-15,67,False
2016-01-16,47,False
2016-01-17,49,False
2016-01-18,73,False
2016-01-19,80,False
2016-01-20,71,False
2016-01-21,73,False
2016-01-22,67,False
2016-01-23,50,False
2016-01-24,48,False
2016-01-25,67,False
2016-01-26,84,False
2016-01-27,77,False
2016-01-28,82,False
2016-01-29,66,False
2016-01-30,56,False
2016-01-31,50,False
2016-02-01,62,False
2016-02-02,75,False
2016-02-03,88,False
2016-02-04,86,False
2016-02-05,65,False
2016-02-06,58,False
2016-02-07,48,False
2016-02-08,74,False
2016-02-09,78,False
2016-02-10,75,False
2016-02-11,75,False
2016-02-12,71,False
2016-02-13,51,False
2016-02-14,44,False
2016-02-15,63,False
2016-02-16,70,False
2016-02-17,75,False
2016-02-18,88,False
2016-02-19,86,False
2016-02-20,50,False
2016-02-21,46,False
2016-02-22,77,False
2016-02-23,83,False
2016-02-24,85,False
2016-02-25,85,False
2016-02-26,76,False
2016-02-27,57,False
2016-02-28,53,False
2016-02-29,84,False
2016-03-01,71,False
2016-03-02,81,False
2016-03-03,84,False
2016-03-04,77,False
2016-03-05,56,False
2016-03-06,44,False
2016-03-07,78,False
2016-03-08,74,False
2016-03-09,75,False
2016-03-10,90,False
2016-03-11,72,False
2016-03-12,58,False
2016-03-13,48,False
2016-03-14,69,False
2016-03-15,70,False
2016-03-16,83,False
2016-03-17,67,False
2016-03-18,69,False
2016-03-19,54,False
2016-03-20,44,False
2016-03-21,66,False
2016-03-22,65,False
2016-03-23,67,False
2016-03-24,60,False
2016-03-25,50,False
2016-03-26,54,False
2016-03-27,49,False
2016-03-28,81,False
2016-03-29,67,False
2016-03-30,72,False
2016-03-31,79,False
2016-04-01,68,False
2016-04-02,44,False
2016-04-03,54,False
2016-04-04,73,False
2016-04-05,77,False
2016-04-06,74,False
2016-04-07,75,False
2016-04-08,73,False
2016-04-09,49,False
2016-04-10,51,False
2016-04-11,89,False
2016-04-12,70,False
2016-04-13,83,False
2016-04-14,77,False
2016-04-15,69,False
2016-04-16,57,False
2016-04-17,64,False
2016-04-18,83,False
2016-04-19,69,False
2016-04-20,78,False
2016-04-21,90,False
2016-04-22,67,False
2016-04-23,69,False
2016-04-24,53,False
2016-04-25,71,False
2016-04-26,73,False
2016-04-27,87,False
2016-04-28,71,False
2016-04-29,71,False
2016-04-30,64,False
2016-05-01,46,False
2016-05-02,64,False
2016-05-03,94,False
2016-05-04,71,False
