date,Cintas,isPartial
2011-09-18,57,False
2011-09-19,86,False
2011-09-20,81,False
2011-09-21,89,False
2011-09-22,63,False
2011-09-23,80,False
2011-09-24,55,False
2011-09-25,54,False
2011-09-26,74,False
2011-09-27,69,False
2011-09-28,92,False
2011-09-29,70,False
2011-09-30,77,False
2011-10-01,52,False
2011-10-02,56,False
2011-10-03,77,False
2011-10-04,86,False
2011-10-05,89,False
2011-10-06,77,False
2011-10-07,64,False
2011-10-08,41,False
2011-10-09,35,False
2011-10-10,70,False
2011-10-11,72,False
2011-10-12,60,False
2011-10-13,70,False
2011-10-14,73,False
2011-10-15,54,False
2011-10-16,52,False
2011-10-17,63,False
2011-10-18,74,False
2011-10-19,78,False
2011-10-20,74,False
2011-10-21,75,False
2011-10-22,61,False
2011-10-23,49,False
2011-10-24,77,False
2011-10-25,94,False
2011-10-26,88,False
2011-10-27,76,False
2011-10-28,84,False
2011-10-29,57,False
2011-10-30,40,False
2011-10-31,74,False
2011-11-01,78,False
2011-11-02,77,False
2011-11-03,77,False
2011-11-04,77,False
2011-11-05,48,False
2011-11-06,56,False
2011-11-07,60,False
2011-11-08,78,False
2011-11-09,77,False
2011-11-10,73,False
2011-11-11,64,False
2011-11-12,47,False
2011-11-13,46,False
2011-11-14,66,False
2011-11-15,84,False
2011-11-16,90,False
2011-11-17,70,False
2011-11-18,71,False
2011-11-19,69,False
2011-11-20,51,False
2011-11-21,71,False
2011-11-22,73,False
2011-11-23,77,False
2011-11-24,65,False
2011-11-25,72,False
2011-11-26,40,False
2011-11-27,33,False
2011-11-28,64,False
2011-11-29,65,False
2011-11-30,66,False
2011-12-01,76,False
2011-12-02,65,False
2011-12-03,46,False
2011-12-04,52,False
2011-12-05,70,False
2011-12-06,71,False
2011-12-07,82,False
2011-12-08,66,False
2011-12-09,74,False
2011-12-10,53,False
2011-12-11,53,False
2011-12-12,78,False
2011-12-13,66,False
2011-12-14,68,False
2011-12-15,63,False
2011-12-16,61,False
2011-12-17,47,False
2011-12-18,32,False
2011-12-19,78,False
2011-12-20,64,False
2011-12-21,52,False
2011-12-22,68,False
2011-12-23,45,False
2011-12-24,38,False
2011-12-25,33,False
2011-12-26,42,False
2011-12-27,51,False
2011-12-28,78,False
2011-12-29,71,False
2011-12-30,58,False
2011-12-31,41,False
2012-01-01,26,False
2012-01-02,52,False
2012-01-03,76,False
2012-01-04,58,False
2012-01-05,55,False
2012-01-06,57,False
2012-01-07,48,False
2012-01-08,44,False
2012-01-09,49,False
2012-01-10,68,False
2012-01-11,80,False
2012-01-12,74,False
2012-01-13,66,False
2012-01-14,42,False
2012-01-15,34,False
2012-01-16,74,False
2012-01-17,65,False
2012-01-18,68,False
2012-01-19,81,False
2012-01-20,76,False
2012-01-21,39,False
2012-01-22,43,False
2012-01-23,72,False
2012-01-24,76,False
2012-01-25,80,False
2012-01-26,93,False
2012-01-27,51,False
2012-01-28,54,False
2012-01-29,46,False
2012-01-30,47,False
2012-01-31,70,False
2012-02-01,57,False
2012-02-02,79,False
2012-02-03,72,False
2012-02-04,53,False
2012-02-05,31,False
2012-02-06,71,False
2012-02-07,80,False
2012-02-08,63,False
2012-02-09,74,False
2012-02-10,71,False
2012-02-11,46,False
2012-02-12,42,False
2012-02-13,65,False
2012-02-14,68,False
2012-02-15,78,False
2012-02-16,68,False
2012-02-17,68,False
2012-02-18,48,False
2012-02-19,46,False
2012-02-20,62,False
2012-02-21,63,False
2012-02-22,59,False
2012-02-23,72,False
2012-02-24,68,False
2012-02-25,50,False
2012-02-26,32,False
2012-02-27,64,False
2012-02-28,67,False
2012-02-29,67,False
2012-03-01,71,False
2012-03-02,72,False
2012-03-03,57,False
2012-03-04,36,False
2012-03-05,75,False
2012-03-06,78,False
2012-03-07,75,False
2012-03-08,65,False
2012-03-09,64,False
2012-03-10,42,False
2012-03-11,38,False
2012-03-12,68,False
2012-03-13,83,False
2012-03-14,91,False
2012-03-15,73,False
2012-03-16,73,False
2012-03-17,54,False
2012-03-18,50,False
2012-03-19,65,False
2012-03-20,89,False
2012-03-21,85,False
2012-03-22,63,False
2012-03-23,71,False
2012-03-24,47,False
2012-03-25,47,False
2012-03-26,75,False
