date,Cintas,isPartial
2017-10-06,72,False
2017-10-07,58,False
2017-10-08,51,False
2017-10-09,70,False
2017-10-10,83,False
2017-10-11,80,False
2017-10-12,75,False
2017-10-13,84,False
2017-10-14,64,False
2017-10-15,60,False
2017-10-16,90,False
2017-10-17,100,False
2017-10-18,80,False
2017-10-19,96,False
2017-10-20,76,False
2017-10-21,68,False
2017-10-22,62,False
2017-10-23,84,False
2017-10-24,78,False
2017-10-25,75,False
2017-10-26,80,False
2017-10-27,75,False
2017-10-28,63,False
2017-10-29,57,False
2017-10-30,85,False
2017-10-31,79,False
2017-11-01,74,False
2017-11-02,87,False
2017-11-03,87,False
2017-11-04,66,False
2017-11-05,54,False
2017-11-06,74,False
2017-11-07,88,False
2017-11-08,91,False
2017-11-09,85,False
2017-11-10,77,False
2017-11-11,70,False
2017-11-12,58,False
2017-11-13,78,False
2017-11-14,82,False
2017-11-15,82,False
2017-11-16,86,False
2017-11-17,87,False
2017-11-18,69,False
2017-11-19,66,False
2017-11-20,86,False
2017-11-21,90,False
2017-11-22,85,False
2017-11-23,82,False
2017-11-24,77,False
2017-11-25,74,False
2017-11-26,64,False
2017-11-27,78,False
2017-11-28,86,False
2017-11-29,81,False
2017-11-30,86,False
2017-12-01,77,False
2017-12-02,72,False
2017-12-03,68,False
2017-12-04,84,False
2017-12-05,80,False
2017-12-06,83,False
2017-12-07,82,False
2017-12-08,70,False
2017-12-09,65,False
2017-12-10,71,False
2017-12-11,79,False
2017-12-12,87,False
2017-12-13,78,False
2017-12-14,98,False
2017-12-15,63,False
2017-12-16,57,False
2017-12-17,58,False
2017-12-18,67,False
2017-12-19,88,False
2017-12-20,81,False
2017-12-21,85,False
2017-12-22,69,False
2017-12-23,56,False
2017-12-24,57,False
2017-12-25,33,False
2017-12-26,69,False
2017-12-27,54,False
2017-12-28,68,False
2017-12-29,72,False
2017-12-30,47,False
2017-12-31,61,False
2018-01-01,31,False
2018-01-02,66,False
2018-01-03,68,False
2018-01-04,75,False
2018-01-05,65,False
2018-01-06,56,False
2018-01-07,53,False
2018-01-08,80,False
2018-01-09,74,False
2018-01-10,77,False
2018-01-11,74,False
2018-01-12,78,False
2018-01-13,64,False
2018-01-14,60,False
2018-01-15,62,False
2018-01-16,82,False
2018-01-17,74,False
2018-01-18,76,False
2018-01-19,84,False
2018-01-20,50,False
2018-01-21,42,False
2018-01-22,76,False
2018-01-23,80,False
2018-01-24,75,False
2018-01-25,78,False
2018-01-26,75,False
2018-01-27,58,False
2018-01-28,48,False
2018-01-29,73,False
2018-01-30,86,False
2018-01-31,68,False
2018-02-01,77,False
2018-02-02,87,False
2018-02-03,54,False
2018-02-04,43,False
2018-02-05,73,False
2018-02-06,86,False
2018-02-07,86,False
2018-02-08,79,False
2018-02-09,62,False
2018-02-10,62,False
2018-02-11,46,False
2018-02-12,66,False
2018-02-13,68,False
2018-02-14,68,False
2018-02-15,73,False
2018-02-16,74,False
2018-02-17,56,False
2018-02-18,57,False
2018-02-19,68,False
2018-02-20,78,False
2018-02-21,90,False
2018-02-22,72,False
2018-02-23,65,False
2018-02-24,59,False
2018-02-25,45,False
2018-02-26,70,False
2018-02-27,75,False
2018-02-28,75,False
2018-03-01,71,False
2018-03-02,71,False
2018-03-03,64,False
2018-03-04,46,False
2018-03-05,62,False
2018-03-06,68,False
2018-03-07,81,False
2018-03-08,65,False
2018-03-09,69,False
2018-03-10,58,False
2018-03-11,50,False
2018-03-12,73,False
2018-03-13,70,False
2018-03-14,79,False
2018-03-15,73,False
2018-03-16,69,False
2018-03-17,55,False
2018-03-18,44,False
2018-03-19,80,False
2018-03-20,69,False
2018-03-21,72,False
2018-03-22,81,False
2018-03-23,84,False
2018-03-24,56,False
2018-03-25,44,False
2018-03-26,71,False
2018-03-27,80,False
2018-03-28,72,False
2018-03-29,68,False
2018-03-30,58,False
2018-03-31,48,False
2018-04-01,52,False
2018-04-02,78,False
2018-04-03,75,False
2018-04-04,67,False
2018-04-05,84,False
2018-04-06,62,False
2018-04-07,50,False
2018-04-08,48,False
2018-04-09,75,False
2018-04-10,75,False
2018-04-11,80,False
2018-04-12,74,False
2018-04-13,63,False
2018-04-14,53,False
2018-04-15,61,False
2018-04-16,77,False
2018-04-17,81,False
2018-04-18,86,False
2018-04-19,76,False
2018-04-20,57,False
2018-04-21,56,False
2018-04-22,45,False
2018-04-23,67,False
2018-04-24,80,False
2018-04-25,85,False
2018-04-26,73,False
2018-04-27,69,False
2018-04-28,45,False
2018-04-29,51,False
2018-04-30,62,False
2018-05-01,70,False
2018-05-02,73,False
2018-05-03,77,False
2018-05-04,72,False
2018-05-05,61,False
2018-05-06,40,False
2018-05-07,77,False
2018-05-08,88,False
2018-05-09,91,False
2018-05-10,90,False
2018-05-11,85,False
2018-05-12,48,False
2018-05-13,45,False
2018-05-14,78,False
2018-05-15,72,False
2018-05-16,78,False
2018-05-17,82,False
2018-05-18,81,False
2018-05-19,66,False
2018-05-20,45,False
2018-05-21,84,False
2018-05-22,88,False
2018-05-23,85,False
2018-05-24,80,False
2018-05-25,61,False
2018-05-26,51,False
2018-05-27,49,False
2018-05-28,67,False
2018-05-29,79,False
2018-05-30,76,False
2018-05-31,80,False
2018-06-01,77,False
2018-06-02,50,False
2018-06-03,40,False
2018-06-04,81,False
2018-06-05,76,False
2018-06-06,82,False
2018-06-07,84,False
2018-06-08,77,False
2018-06-09,62,False
2018-06-10,53,False
2018-06-11,83,False
2018-06-12,93,False
2018-06-13,83,False
2018-06-14,86,False
2018-06-15,81,False
2018-06-16,49,False
2018-06-17,40,False
2018-06-18,81,False
2018-06-19,74,False
2018-06-20,75,False
2018-06-21,89,False
2018-06-22,69,False
2018-06-23,58,False
