date,Cintas,isPartial
2011-03-01,77,False
2011-03-02,78,False
2011-03-03,73,False
2011-03-04,66,False
2011-03-05,55,False
2011-03-06,48,False
2011-03-07,77,False
2011-03-08,68,False
2011-03-09,86,False
2011-03-10,94,False
2011-03-11,73,False
2011-03-12,46,False
2011-03-13,42,False
2011-03-14,68,False
2011-03-15,69,False
2011-03-16,82,False
2011-03-17,83,False
2011-03-18,70,False
2011-03-19,48,False
2011-03-20,47,False
2011-03-21,74,False
2011-03-22,86,False
2011-03-23,86,False
2011-03-24,92,False
2011-03-25,78,False
2011-03-26,53,False
2011-03-27,56,False
2011-03-28,82,False
2011-03-29,88,False
2011-03-30,76,False
2011-03-31,88,False
2011-04-01,71,False
2011-04-02,43,False
2011-04-03,62,False
2011-04-04,89,False
2011-04-05,75,False
2011-04-06,76,False
2011-04-07,87,False
2011-04-08,75,False
2011-04-09,52,False
2011-04-10,54,False
2011-04-11,73,False
2011-04-12,75,False
2011-04-13,77,False
2011-04-14,91,False
2011-04-15,69,False
2011-04-16,51,False
2011-04-17,44,False
2011-04-18,75,False
2011-04-19,74,False
2011-04-20,91,False
2011-04-21,56,False
2011-04-22,66,False
2011-04-23,46,False
2011-04-24,50,False
2011-04-25,82,False
2011-04-26,75,False
2011-04-27,82,False
2011-04-28,92,False
2011-04-29,66,False
2011-04-30,50,False
2011-05-01,47,False
2011-05-02,85,False
2011-05-03,84,False
2011-05-04,71,False
2011-05-05,88,False
2011-05-06,66,False
2011-05-07,54,False
2011-05-08,40,False
2011-05-09,80,False
2011-05-10,77,False
2011-05-11,74,False
