date,Cintas,isPartial
2012-06-04,78,False
2012-06-05,83,False
2012-06-06,81,False
2012-06-07,81,False
2012-06-08,70,False
2012-06-09,50,False
2012-06-10,48,False
2012-06-11,64,False
2012-06-12,83,False
2012-06-13,100,False
2012-06-14,90,False
2012-06-15,71,False
2012-06-16,54,False
2012-06-17,37,False
2012-06-18,76,False
2012-06-19,64,False
2012-06-20,74,False
2012-06-21,68,False
2012-06-22,60,False
2012-06-23,52,False
2012-06-24,52,False
2012-06-25,61,False
2012-06-26,94,False
2012-06-27,86,False
2012-06-28,81,False
2012-06-29,65,False
2012-06-30,41,False
2012-07-01,51,False
2012-07-02,78,False
2012-07-03,66,False
2012-07-04,63,False
2012-07-05,77,False
2012-07-06,75,False
2012-07-07,45,False
2012-07-08,52,False
2012-07-09,60,False
2012-07-10,80,False
2012-07-11,95,False
2012-07-12,76,False
2012-07-13,79,False
2012-07-14,61,False
2012-07-15,51,False
2012-07-16,69,False
2012-07-17,91,False
2012-07-18,63,False
2012-07-19,59,False
2012-07-20,76,False
2012-07-21,56,False
2012-07-22,37,False
2012-07-23,90,False
2012-07-24,74,False
2012-07-25,82,False
2012-07-26,80,False
2012-07-27,82,False
2012-07-28,54,False
2012-07-29,57,False
2012-07-30,68,False
2012-07-31,81,False
2012-08-01,87,False
2012-08-02,75,False
2012-08-03,90,False
2012-08-04,54,False
2012-08-05,55,False
2012-08-06,80,False
2012-08-07,66,False
2012-08-08,81,False
2012-08-09,78,False
2012-08-10,78,False
2012-08-11,56,False
2012-08-12,59,False
2012-08-13,71,False
2012-08-14,97,False
2012-08-15,89,False
2012-08-16,85,False
2012-08-17,78,False
2012-08-18,45,False
2012-08-19,55,False
2012-08-20,75,False
2012-08-21,91,False
2012-08-22,95,False
2012-08-23,84,False
2012-08-24,81,False
2012-08-25,62,False
2012-08-26,52,False
2012-08-27,86,False
2012-08-28,67,False
2012-08-29,77,False
2012-08-30,77,False
2012-08-31,64,False
2012-09-01,51,False
2012-09-02,54,False
2012-09-03,62,False
2012-09-04,89,False
2012-09-05,86,False
2012-09-06,87,False
2012-09-07,77,False
2012-09-08,45,False
2012-09-09,59,False
2012-09-10,83,False
2012-09-11,88,False
2012-09-12,95,False
2012-09-13,83,False
2012-09-14,71,False
2012-09-15,48,False
2012-09-16,50,False
2012-09-17,91,False
2012-09-18,63,False
2012-09-19,79,False
2012-09-20,100,False
2012-09-21,68,False
2012-09-22,64,False
2012-09-23,46,False
2012-09-24,72,False
2012-09-25,77,False
2012-09-26,82,False
2012-09-27,73,False
2012-09-28,79,False
2012-09-29,62,False
2012-09-30,46,False
2012-10-01,87,False
2012-10-02,84,False
2012-10-03,74,False
2012-10-04,86,False
2012-10-05,74,False
2012-10-06,54,False
2012-10-07,54,False
2012-10-08,62,False
2012-10-09,79,False
2012-10-10,79,False
2012-10-11,81,False
2012-10-12,62,False
2012-10-13,52,False
2012-10-14,51,False
2012-10-15,71,False
2012-10-16,79,False
2012-10-17,91,False
2012-10-18,64,False
2012-10-19,68,False
2012-10-20,55,False
2012-10-21,57,False
2012-10-22,70,False
2012-10-23,79,False
2012-10-24,90,False
2012-10-25,77,False
2012-10-26,74,False
2012-10-27,61,False
2012-10-28,49,False
2012-10-29,74,False
2012-10-30,91,False
2012-10-31,78,False
2012-11-01,91,False
2012-11-02,75,False
2012-11-03,43,False
2012-11-04,58,False
2012-11-05,78,False
2012-11-06,80,False
2012-11-07,75,False
2012-11-08,87,False
2012-11-09,83,False
2012-11-10,56,False
2012-11-11,54,False
2012-11-12,69,False
2012-11-13,80,False
2012-11-14,68,False
2012-11-15,70,False
2012-11-16,84,False
2012-11-17,64,False
2012-11-18,50,False
2012-11-19,81,False
2012-11-20,66,False
2012-11-21,71,False
2012-11-22,72,False
2012-11-23,66,False
2012-11-24,40,False
2012-11-25,61,False
2012-11-26,69,False
2012-11-27,76,False
2012-11-28,78,False
2012-11-29,84,False
2012-11-30,77,False
2012-12-01,54,False
2012-12-02,44,False
2012-12-03,73,False
2012-12-04,77,False
