date,Cintas,isPartial
2018-02-13,63,False
2018-02-14,71,False
2018-02-15,81,False
2018-02-16,78,False
2018-02-17,64,False
2018-02-18,45,False
2018-02-19,71,False
2018-02-20,84,False
2018-02-21,83,False
2018-02-22,74,False
2018-02-23,80,False
2018-02-24,51,False
2018-02-25,55,False
2018-02-26,73,False
2018-02-27,65,False
2018-02-28,77,False
2018-03-01,69,False
2018-03-02,77,False
2018-03-03,58,False
2018-03-04,63,False
2018-03-05,62,False
2018-03-06,74,False
2018-03-07,96,False
2018-03-08,71,False
2018-03-09,76,False
2018-03-10,52,False
2018-03-11,51,False
2018-03-12,65,False
2018-03-13,76,False
2018-03-14,77,False
2018-03-15,91,False
2018-03-16,78,False
2018-03-17,49,False
2018-03-18,56,False
2018-03-19,86,False
2018-03-20,84,False
2018-03-21,75,False
2018-03-22,69,False
2018-03-23,81,False
2018-03-24,51,False
2018-03-25,43,False
2018-03-26,72,False
2018-03-27,80,False
2018-03-28,64,False
2018-03-29,66,False
2018-03-30,61,False
2018-03-31,45,False
2018-04-01,43,False
2018-04-02,77,False
2018-04-03,84,False
2018-04-04,77,False
2018-04-05,72,False
2018-04-06,77,False
2018-04-07,73,False
2018-04-08,54,False
2018-04-09,73,False
2018-04-10,76,False
2018-04-11,72,False
2018-04-12,75,False
2018-04-13,78,False
2018-04-14,52,False
2018-04-15,54,False
2018-04-16,67,False
2018-04-17,79,False
2018-04-18,79,False
2018-04-19,70,False
2018-04-20,85,False
2018-04-21,53,False
2018-04-22,47,False
2018-04-23,68,False
2018-04-24,70,False
2018-04-25,83,False
2018-04-26,70,False
2018-04-27,69,False
2018-04-28,58,False
2018-04-29,57,False
2018-04-30,66,False
2018-05-01,71,False
2018-05-02,69,False
2018-05-03,65,False
2018-05-04,68,False
2018-05-05,59,False
2018-05-06,55,False
2018-05-07,87,False
2018-05-08,92,False
2018-05-09,80,False
2018-05-10,81,False
2018-05-11,82,False
2018-05-12,61,False
2018-05-13,50,False
2018-05-14,74,False
2018-05-15,80,False
2018-05-16,83,False
2018-05-17,90,False
2018-05-18,85,False
2018-05-19,72,False
2018-05-20,60,False
2018-05-21,83,False
2018-05-22,93,False
2018-05-23,90,False
2018-05-24,73,False
2018-05-25,71,False
2018-05-26,53,False
2018-05-27,54,False
2018-05-28,57,False
2018-05-29,82,False
2018-05-30,79,False
2018-05-31,77,False
2018-06-01,87,False
2018-06-02,54,False
2018-06-03,54,False
2018-06-04,76,False
2018-06-05,85,False
2018-06-06,85,False
2018-06-07,81,False
2018-06-08,75,False
2018-06-09,65,False
2018-06-10,53,False
2018-06-11,76,False
2018-06-12,96,False
2018-06-13,100,False
2018-06-14,77,False
2018-06-15,66,False
2018-06-16,52,False
2018-06-17,41,False
2018-06-18,73,False
2018-06-19,91,False
2018-06-20,75,False
2018-06-21,83,False
2018-06-22,60,False
2018-06-23,56,False
2018-06-24,46,False
2018-06-25,78,False
2018-06-26,69,False
2018-06-27,69,False
2018-06-28,82,False
