date,Cintas,isPartial
2012-01-26,68,False
2012-01-27,53,False
2012-01-28,39,False
2012-01-29,41,False
2012-01-30,44,False
2012-01-31,71,False
2012-02-01,55,False
2012-02-02,63,False
2012-02-03,53,False
2012-02-04,45,False
2012-02-05,22,False
2012-02-06,60,False
2012-02-07,67,False
2012-02-08,50,False
2012-02-09,77,False
2012-02-10,61,False
2012-02-11,46,False
2012-02-12,34,False
2012-02-13,53,False
2012-02-14,58,False
2012-02-15,58,False
2012-02-16,68,False
2012-02-17,68,False
2012-02-18,43,False
2012-02-19,41,False
2012-02-20,64,False
2012-02-21,55,False
2012-02-22,57,False
2012-02-23,63,False
2012-02-24,66,False
2012-02-25,55,False
2012-02-26,30,False
2012-02-27,61,False
2012-02-28,64,False
2012-02-29,70,False
2012-03-01,68,False
2012-03-02,68,False
2012-03-03,51,False
2012-03-04,37,False
2012-03-05,72,False
2012-03-06,69,False
2012-03-07,66,False
2012-03-08,65,False
2012-03-09,55,False
2012-03-10,44,False
2012-03-11,46,False
2012-03-12,66,False
2012-03-13,63,False
2012-03-14,81,False
2012-03-15,67,False
2012-03-16,62,False
2012-03-17,42,False
2012-03-18,44,False
2012-03-19,67,False
2012-03-20,76,False
2012-03-21,65,False
2012-03-22,54,False
2012-03-23,70,False
2012-03-24,35,False
2012-03-25,47,False
2012-03-26,73,False
2012-03-27,64,False
2012-03-28,62,False
2012-03-29,58,False
2012-03-30,64,False
2012-03-31,43,False
2012-04-01,44,False
2012-04-02,45,False
2012-04-03,61,False
2012-04-04,61,False
2012-04-05,53,False
2012-04-06,48,False
2012-04-07,42,False
2012-04-08,38,False
2012-04-09,65,False
2012-04-10,71,False
2012-04-11,59,False
2012-04-12,78,False
2012-04-13,59,False
2012-04-14,46,False
2012-04-15,35,False
2012-04-16,60,False
2012-04-17,68,False
2012-04-18,78,False
2012-04-19,82,False
2012-04-20,64,False
2012-04-21,47,False
2012-04-22,50,False
2012-04-23,63,False
2012-04-24,65,False
2012-04-25,82,False
2012-04-26,73,False
2012-04-27,75,False
2012-04-28,57,False
2012-04-29,43,False
2012-04-30,74,False
2012-05-01,69,False
2012-05-02,83,False
2012-05-03,74,False
2012-05-04,80,False
2012-05-05,43,False
2012-05-06,30,False
2012-05-07,73,False
2012-05-08,68,False
2012-05-09,76,False
2012-05-10,90,False
2012-05-11,58,False
2012-05-12,55,False
2012-05-13,32,False
2012-05-14,66,False
2012-05-15,63,False
2012-05-16,70,False
2012-05-17,66,False
2012-05-18,71,False
2012-05-19,57,False
2012-05-20,48,False
2012-05-21,57,False
2012-05-22,83,False
2012-05-23,68,False
2012-05-24,79,False
2012-05-25,72,False
2012-05-26,59,False
2012-05-27,49,False
2012-05-28,55,False
2012-05-29,59,False
2012-05-30,69,False
2012-05-31,82,False
2012-06-01,61,False
2012-06-02,44,False
2012-06-03,51,False
2012-06-04,72,False
2012-06-05,73,False
2012-06-06,74,False
2012-06-07,81,False
2012-06-08,72,False
2012-06-09,58,False
2012-06-10,48,False
2012-06-11,71,False
2012-06-12,84,False
2012-06-13,97,False
2012-06-14,76,False
2012-06-15,70,False
2012-06-16,52,False
2012-06-17,48,False
2012-06-18,76,False
2012-06-19,65,False
2012-06-20,79,False
2012-06-21,70,False
2012-06-22,52,False
2012-06-23,41,False
2012-06-24,39,False
2012-06-25,52,False
2012-06-26,92,False
2012-06-27,79,False
2012-06-28,82,False
2012-06-29,77,False
2012-06-30,33,False
2012-07-01,49,False
2012-07-02,63,False
2012-07-03,71,False
2012-07-04,51,False
2012-07-05,65,False
2012-07-06,71,False
2012-07-07,48,False
2012-07-08,50,False
2012-07-09,64,False
2012-07-10,76,False
2012-07-11,84,False
2012-07-12,72,False
2012-07-13,71,False
2012-07-14,65,False
2012-07-15,45,False
2012-07-16,65,False
2012-07-17,74,False
2012-07-18,66,False
2012-07-19,68,False
2012-07-20,80,False
2012-07-21,58,False
2012-07-22,31,False
2012-07-23,75,False
2012-07-24,75,False
2012-07-25,84,False
2012-07-26,74,False
