date,online trading,isPartial
2012-10-12,77,False
2012-10-13,50,False
2012-10-14,73,False
2012-10-15,67,False
2012-10-16,67,False
2012-10-17,72,False
2012-10-18,75,False
2012-10-19,72,False
2012-10-20,64,False
2012-10-21,70,False
2012-10-22,84,False
2012-10-23,60,False
2012-10-24,67,False
2012-10-25,72,False
2012-10-26,75,False
2012-10-27,55,False
2012-10-28,65,False
2012-10-29,66,False
2012-10-30,56,False
2012-10-31,67,False
2012-11-01,87,False
2012-11-02,65,False
2012-11-03,53,False
2012-11-04,64,False
2012-11-05,66,False
2012-11-06,67,False
2012-11-07,71,False
2012-11-08,59,False
2012-11-09,73,False
2012-11-10,61,False
2012-11-11,60,False
2012-11-12,51,False
2012-11-13,73,False
2012-11-14,69,False
2012-11-15,87,False
2012-11-16,61,False
2012-11-17,55,False
2012-11-18,64,False
2012-11-19,76,False
2012-11-20,87,False
2012-11-21,62,False
2012-11-22,65,False
2012-11-23,66,False
2012-11-24,76,False
2012-11-25,58,False
2012-11-26,68,False
2012-11-27,100,False
2012-11-28,70,False
2012-11-29,73,False
2012-11-30,79,False
2012-12-01,67,False
2012-12-02,69,False
2012-12-03,61,False
2012-12-04,75,False
2012-12-05,72,False
2012-12-06,86,False
2012-12-07,54,False
2012-12-08,52,False
2012-12-09,64,False
2012-12-10,61,False
2012-12-11,68,False
2012-12-12,82,False
2012-12-13,61,False
2012-12-14,66,False
2012-12-15,61,False
2012-12-16,46,False
2012-12-17,77,False
2012-12-18,82,False
2012-12-19,63,False
2012-12-20,52,False
2012-12-21,55,False
2012-12-22,61,False
2012-12-23,64,False
2012-12-24,80,False
2012-12-25,81,False
2012-12-26,74,False
2012-12-27,81,False
2012-12-28,77,False
2012-12-29,75,False
2012-12-30,65,False
2012-12-31,82,False
2013-01-01,76,False
2013-01-02,84,False
2013-01-03,81,False
2013-01-04,95,False
2013-01-05,85,False
2013-01-06,72,False
2013-01-07,91,False
2013-01-08,65,False
2013-01-09,69,False
2013-01-10,72,False
2013-01-11,66,False
2013-01-12,67,False
2013-01-13,66,False
2013-01-14,80,False
2013-01-15,78,False
2013-01-16,64,False
2013-01-17,68,False
2013-01-18,80,False
2013-01-19,59,False
2013-01-20,64,False
2013-01-21,74,False
2013-01-22,70,False
2013-01-23,66,False
2013-01-24,65,False
2013-01-25,66,False
2013-01-26,65,False
2013-01-27,71,False
2013-01-28,79,False
2013-01-29,82,False
2013-01-30,69,False
2013-01-31,72,False
2013-02-01,78,False
2013-02-02,60,False
2013-02-03,58,False
2013-02-04,82,False
2013-02-05,91,False
2013-02-06,69,False
2013-02-07,63,False
2013-02-08,80,False
2013-02-09,56,False
2013-02-10,82,False
2013-02-11,84,False
2013-02-12,63,False
2013-02-13,81,False
2013-02-14,75,False
2013-02-15,84,False
2013-02-16,52,False
2013-02-17,56,False
2013-02-18,75,False
2013-02-19,83,False
2013-02-20,68,False
2013-02-21,59,False
2013-02-22,66,False
2013-02-23,67,False
2013-02-24,65,False
2013-02-25,78,False
2013-02-26,68,False
2013-02-27,75,False
2013-02-28,92,False
2013-03-01,59,False
2013-03-02,80,False
2013-03-03,60,False
2013-03-04,78,False
2013-03-05,64,False
2013-03-06,86,False
2013-03-07,69,False
2013-03-08,47,False
2013-03-09,66,False
2013-03-10,75,False
2013-03-11,75,False
2013-03-12,76,False
2013-03-13,65,False
2013-03-14,72,False
2013-03-15,61,False
2013-03-16,57,False
2013-03-17,65,False
2013-03-18,68,False
2013-03-19,75,False
2013-03-20,66,False
2013-03-21,72,False
2013-03-22,71,False
2013-03-23,63,False
2013-03-24,59,False
2013-03-25,83,False
2013-03-26,75,False
2013-03-27,78,False
2013-03-28,90,False
2013-03-29,68,False
2013-03-30,59,False
2013-03-31,61,False
2013-04-01,79,False
2013-04-02,73,False
2013-04-03,90,False
2013-04-04,77,False
2013-04-05,55,False
2013-04-06,64,False
2013-04-07,74,False
2013-04-08,72,False
2013-04-09,79,False
2013-04-10,73,False
2013-04-11,67,False
2013-04-12,89,False
2013-04-13,73,False
2013-04-14,59,False
2013-04-15,70,False
2013-04-16,97,False
2013-04-17,85,False
2013-04-18,68,False
2013-04-19,57,False
2013-04-20,74,False
2013-04-21,70,False
2013-04-22,72,False
2013-04-23,72,False
2013-04-24,88,False
2013-04-25,75,False
2013-04-26,62,False
2013-04-27,49,False
2013-04-28,56,False
2013-04-29,62,False
2013-04-30,70,False
2013-05-01,76,False
2013-05-02,58,False
2013-05-03,81,False
2013-05-04,70,False
2013-05-05,68,False
2013-05-06,74,False
2013-05-07,87,False
2013-05-08,60,False
2013-05-09,73,False
2013-05-10,71,False
2013-05-11,60,False
2013-05-12,60,False
2013-05-13,73,False
2013-05-14,79,False
2013-05-15,91,False
2013-05-16,67,False
2013-05-17,66,False
2013-05-18,84,False
2013-05-19,82,False
2013-05-20,68,False
2013-05-21,82,False
2013-05-22,81,False
2013-05-23,73,False
2013-05-24,83,False
2013-05-25,58,False
2013-05-26,51,False
2013-05-27,76,False
2013-05-28,71,False
2013-05-29,79,False
2013-05-30,91,False
2013-05-31,88,False
2013-06-01,59,False
2013-06-02,57,False
2013-06-03,59,False
2013-06-04,72,False
2013-06-05,65,False
2013-06-06,64,False
2013-06-07,69,False
2013-06-08,72,False
2013-06-09,47,False
2013-06-10,71,False
2013-06-11,88,False
2013-06-12,70,False
2013-06-13,79,False
2013-06-14,82,False
2013-06-15,58,False
2013-06-16,52,False
2013-06-17,67,False
2013-06-18,66,False
2013-06-19,75,False
2013-06-20,79,False
2013-06-21,66,False
2013-06-22,56,False
2013-06-23,48,False
2013-06-24,63,False
2013-06-25,60,False
2013-06-26,74,False
2013-06-27,71,False
2013-06-28,64,False
2013-06-29,60,False
