date,online trading,isPartial
2017-01-19,80,False
2017-01-20,71,False
2017-01-21,77,False
2017-01-22,67,False
2017-01-23,93,False
2017-01-24,82,False
2017-01-25,85,False
2017-01-26,72,False
2017-01-27,89,False
2017-01-28,77,False
2017-01-29,76,False
2017-01-30,100,False
2017-01-31,87,False
2017-02-01,77,False
2017-02-02,87,False
2017-02-03,74,False
2017-02-04,55,False
2017-02-05,73,False
2017-02-06,82,False
2017-02-07,90,False
2017-02-08,91,False
2017-02-09,82,False
2017-02-10,84,False
2017-02-11,63,False
2017-02-12,73,False
2017-02-13,79,False
2017-02-14,67,False
2017-02-15,84,False
2017-02-16,72,False
2017-02-17,72,False
2017-02-18,66,False
2017-02-19,62,False
2017-02-20,95,False
2017-02-21,72,False
2017-02-22,75,False
2017-02-23,69,False
2017-02-24,73,False
2017-02-25,81,False
2017-02-26,71,False
2017-02-27,81,False
2017-02-28,89,False
2017-03-01,77,False
2017-03-02,88,False
2017-03-03,79,False
2017-03-04,56,False
2017-03-05,76,False
2017-03-06,99,False
2017-03-07,77,False
2017-03-08,93,False
2017-03-09,92,False
2017-03-10,65,False
2017-03-11,88,False
2017-03-12,77,False
2017-03-13,90,False
2017-03-14,85,False
2017-03-15,71,False
2017-03-16,65,False
2017-03-17,64,False
2017-03-18,62,False
2017-03-19,53,False
2017-03-20,81,False
2017-03-21,72,False
2017-03-22,92,False
2017-03-23,69,False
2017-03-24,83,False
2017-03-25,57,False
2017-03-26,45,False
2017-03-27,66,False
2017-03-28,68,False
2017-03-29,50,False
2017-03-30,72,False
2017-03-31,74,False
2017-04-01,58,False
2017-04-02,49,False
2017-04-03,74,False
2017-04-04,84,False
2017-04-05,74,False
2017-04-06,52,False
2017-04-07,64,False
2017-04-08,65,False
2017-04-09,68,False
2017-04-10,72,False
2017-04-11,67,False
2017-04-12,80,False
2017-04-13,81,False
2017-04-14,59,False
2017-04-15,48,False
2017-04-16,74,False
2017-04-17,67,False
2017-04-18,73,False
2017-04-19,72,False
2017-04-20,94,False
2017-04-21,64,False
2017-04-22,59,False
2017-04-23,58,False
2017-04-24,78,False
2017-04-25,75,False
2017-04-26,81,False
2017-04-27,63,False
2017-04-28,64,False
2017-04-29,85,False
2017-04-30,65,False
2017-05-01,84,False
2017-05-02,81,False
2017-05-03,81,False
2017-05-04,73,False
2017-05-05,71,False
2017-05-06,57,False
2017-05-07,63,False
2017-05-08,81,False
2017-05-09,78,False
2017-05-10,77,False
2017-05-11,81,False
2017-05-12,58,False
2017-05-13,53,False
2017-05-14,55,False
2017-05-15,74,False
2017-05-16,76,False
2017-05-17,70,False
2017-05-18,87,False
2017-05-19,67,False
2017-05-20,47,False
2017-05-21,53,False
2017-05-22,69,False
2017-05-23,54,False
2017-05-24,64,False
2017-05-25,57,False
2017-05-26,56,False
2017-05-27,50,False
2017-05-28,56,False
2017-05-29,94,False
2017-05-30,58,False
2017-05-31,94,False
2017-06-01,91,False
2017-06-02,67,False
2017-06-03,50,False
2017-06-04,41,False
2017-06-05,70,False
2017-06-06,55,False
2017-06-07,64,False
2017-06-08,54,False
2017-06-09,65,False
2017-06-10,76,False
2017-06-11,75,False
2017-06-12,72,False
2017-06-13,71,False
2017-06-14,63,False
2017-06-15,63,False
2017-06-16,55,False
2017-06-17,67,False
2017-06-18,52,False
2017-06-19,75,False
2017-06-20,74,False
2017-06-21,77,False
2017-06-22,70,False
2017-06-23,75,False
2017-06-24,67,False
2017-06-25,71,False
2017-06-26,65,False
2017-06-27,68,False
2017-06-28,83,False
2017-06-29,67,False
2017-06-30,73,False
2017-07-01,60,False
2017-07-02,69,False
2017-07-03,69,False
2017-07-04,86,False
2017-07-05,74,False
2017-07-06,80,False
2017-07-07,61,False
2017-07-08,63,False
2017-07-09,55,False
2017-07-10,81,False
2017-07-11,68,False
2017-07-12,75,False
2017-07-13,81,False
2017-07-14,60,False
2017-07-15,72,False
2017-07-16,69,False
2017-07-17,74,False
2017-07-18,73,False
2017-07-19,84,False
2017-07-20,67,False
2017-07-21,72,False
2017-07-22,57,False
2017-07-23,64,False
2017-07-24,83,False
2017-07-25,100,False
2017-07-26,88,False
2017-07-27,90,False
2017-07-28,58,False
2017-07-29,62,False
2017-07-30,75,False
2017-07-31,85,False
2017-08-01,67,False
2017-08-02,87,False
2017-08-03,66,False
2017-08-04,84,False
2017-08-05,57,False
2017-08-06,59,False
2017-08-07,77,False
2017-08-08,81,False
2017-08-09,89,False
2017-08-10,68,False
2017-08-11,77,False
2017-08-12,69,False
2017-08-13,59,False
2017-08-14,69,False
2017-08-15,61,False
2017-08-16,80,False
2017-08-17,71,False
2017-08-18,70,False
2017-08-19,69,False
2017-08-20,67,False
2017-08-21,62,False
2017-08-22,72,False
2017-08-23,76,False
2017-08-24,85,False
2017-08-25,84,False
2017-08-26,58,False
2017-08-27,63,False
2017-08-28,67,False
2017-08-29,70,False
2017-08-30,78,False
2017-08-31,86,False
2017-09-01,74,False
2017-09-02,80,False
2017-09-03,57,False
2017-09-04,75,False
2017-09-05,87,False
2017-09-06,79,False
2017-09-07,84,False
2017-09-08,72,False
2017-09-09,65,False
2017-09-10,74,False
2017-09-11,74,False
2017-09-12,72,False
2017-09-13,68,False
2017-09-14,70,False
2017-09-15,73,False
2017-09-16,84,False
2017-09-17,63,False
2017-09-18,90,False
2017-09-19,95,False
2017-09-20,73,False
2017-09-21,78,False
2017-09-22,79,False
