date,online trading,isPartial
2012-01-26,52,False
2012-01-27,67,False
2012-01-28,54,False
2012-01-29,50,False
2012-01-30,85,False
2012-01-31,73,False
2012-02-01,76,False
2012-02-02,65,False
2012-02-03,67,False
2012-02-04,67,False
2012-02-05,74,False
2012-02-06,81,False
2012-02-07,76,False
2012-02-08,57,False
2012-02-09,53,False
2012-02-10,57,False
2012-02-11,49,False
2012-02-12,65,False
2012-02-13,74,False
2012-02-14,64,False
2012-02-15,71,False
2012-02-16,69,False
2012-02-17,69,False
2012-02-18,73,False
2012-02-19,60,False
2012-02-20,74,False
2012-02-21,85,False
2012-02-22,59,False
2012-02-23,61,False
2012-02-24,68,False
2012-02-25,58,False
2012-02-26,46,False
2012-02-27,54,False
2012-02-28,68,False
2012-02-29,56,False
2012-03-01,68,False
2012-03-02,58,False
2012-03-03,72,False
2012-03-04,53,False
2012-03-05,61,False
2012-03-06,65,False
2012-03-07,50,False
2012-03-08,53,False
2012-03-09,66,False
2012-03-10,62,False
2012-03-11,55,False
2012-03-12,65,False
2012-03-13,72,False
2012-03-14,74,False
2012-03-15,56,False
2012-03-16,68,False
2012-03-17,53,False
2012-03-18,51,False
2012-03-19,82,False
2012-03-20,58,False
2012-03-21,56,False
2012-03-22,65,False
2012-03-23,50,False
2012-03-24,89,False
2012-03-25,58,False
2012-03-26,62,False
2012-03-27,86,False
2012-03-28,54,False
2012-03-29,64,False
2012-03-30,58,False
2012-03-31,50,False
2012-04-01,55,False
2012-04-02,51,False
2012-04-03,72,False
2012-04-04,60,False
2012-04-05,57,False
2012-04-06,56,False
2012-04-07,55,False
2012-04-08,74,False
2012-04-09,60,False
2012-04-10,45,False
2012-04-11,58,False
2012-04-12,63,False
2012-04-13,52,False
2012-04-14,63,False
2012-04-15,47,False
2012-04-16,62,False
2012-04-17,62,False
2012-04-18,68,False
2012-04-19,80,False
2012-04-20,69,False
2012-04-21,62,False
2012-04-22,68,False
2012-04-23,60,False
2012-04-24,57,False
2012-04-25,73,False
2012-04-26,56,False
2012-04-27,61,False
2012-04-28,49,False
2012-04-29,50,False
2012-04-30,71,False
2012-05-01,59,False
2012-05-02,65,False
2012-05-03,69,False
2012-05-04,69,False
2012-05-05,63,False
2012-05-06,69,False
2012-05-07,66,False
2012-05-08,67,False
2012-05-09,69,False
2012-05-10,59,False
2012-05-11,60,False
2012-05-12,60,False
