date,online trading,isPartial
2015-12-26,65,False
2015-12-27,58,False
2015-12-28,74,False
2015-12-29,83,False
2015-12-30,74,False
2015-12-31,66,False
2016-01-01,55,False
2016-01-02,53,False
2016-01-03,60,False
2016-01-04,86,False
2016-01-05,69,False
2016-01-06,85,False
2016-01-07,69,False
2016-01-08,74,False
2016-01-09,65,False
2016-01-10,67,False
2016-01-11,71,False
2016-01-12,83,False
2016-01-13,80,False
2016-01-14,65,False
2016-01-15,63,False
2016-01-16,68,False
2016-01-17,79,False
2016-01-18,77,False
2016-01-19,69,False
2016-01-20,84,False
2016-01-21,78,False
2016-01-22,73,False
2016-01-23,61,False
2016-01-24,67,False
2016-01-25,83,False
2016-01-26,71,False
2016-01-27,70,False
2016-01-28,76,False
2016-01-29,69,False
2016-01-30,60,False
2016-01-31,67,False
2016-02-01,77,False
2016-02-02,84,False
2016-02-03,71,False
2016-02-04,77,False
2016-02-05,79,False
2016-02-06,71,False
2016-02-07,56,False
2016-02-08,87,False
2016-02-09,80,False
2016-02-10,79,False
2016-02-11,75,False
2016-02-12,68,False
2016-02-13,68,False
2016-02-14,63,False
2016-02-15,81,False
2016-02-16,86,False
2016-02-17,74,False
2016-02-18,72,False
2016-02-19,60,False
2016-02-20,66,False
2016-02-21,67,False
2016-02-22,77,False
2016-02-23,66,False
2016-02-24,66,False
2016-02-25,59,False
2016-02-26,68,False
2016-02-27,63,False
2016-02-28,73,False
2016-02-29,77,False
2016-03-01,71,False
2016-03-02,78,False
2016-03-03,77,False
2016-03-04,78,False
2016-03-05,72,False
2016-03-06,67,False
2016-03-07,69,False
2016-03-08,82,False
2016-03-09,71,False
2016-03-10,70,False
2016-03-11,81,False
2016-03-12,70,False
2016-03-13,79,False
2016-03-14,65,False
2016-03-15,72,False
2016-03-16,74,False
2016-03-17,74,False
2016-03-18,67,False
2016-03-19,72,False
2016-03-20,64,False
2016-03-21,86,False
2016-03-22,74,False
2016-03-23,77,False
2016-03-24,70,False
2016-03-25,62,False
2016-03-26,72,False
2016-03-27,69,False
2016-03-28,72,False
2016-03-29,73,False
2016-03-30,74,False
2016-03-31,75,False
2016-04-01,66,False
2016-04-02,66,False
2016-04-03,59,False
2016-04-04,79,False
2016-04-05,77,False
2016-04-06,72,False
2016-04-07,70,False
2016-04-08,67,False
2016-04-09,71,False
2016-04-10,59,False
2016-04-11,73,False
2016-04-12,69,False
2016-04-13,77,False
2016-04-14,60,False
2016-04-15,74,False
2016-04-16,71,False
2016-04-17,72,False
2016-04-18,76,False
2016-04-19,75,False
2016-04-20,74,False
2016-04-21,76,False
2016-04-22,74,False
2016-04-23,64,False
2016-04-24,65,False
2016-04-25,74,False
2016-04-26,71,False
2016-04-27,76,False
2016-04-28,71,False
2016-04-29,75,False
2016-04-30,71,False
2016-05-01,68,False
2016-05-02,62,False
2016-05-03,73,False
2016-05-04,81,False
2016-05-05,77,False
2016-05-06,76,False
2016-05-07,54,False
2016-05-08,70,False
2016-05-09,82,False
2016-05-10,91,False
2016-05-11,77,False
2016-05-12,76,False
2016-05-13,58,False
2016-05-14,65,False
2016-05-15,68,False
2016-05-16,72,False
2016-05-17,70,False
2016-05-18,75,False
2016-05-19,68,False
2016-05-20,69,False
2016-05-21,60,False
2016-05-22,70,False
2016-05-23,73,False
2016-05-24,66,False
2016-05-25,76,False
2016-05-26,60,False
2016-05-27,68,False
2016-05-28,66,False
2016-05-29,67,False
2016-05-30,75,False
2016-05-31,81,False
2016-06-01,74,False
2016-06-02,57,False
2016-06-03,75,False
2016-06-04,82,False
2016-06-05,75,False
2016-06-06,75,False
2016-06-07,80,False
2016-06-08,69,False
2016-06-09,71,False
2016-06-10,76,False
2016-06-11,70,False
2016-06-12,71,False
2016-06-13,75,False
2016-06-14,76,False
2016-06-15,74,False
2016-06-16,73,False
2016-06-17,70,False
2016-06-18,68,False
