date,online trading,isPartial
2016-09-11,65,False
2016-09-12,84,False
2016-09-13,76,False
2016-09-14,55,False
2016-09-15,90,False
2016-09-16,87,False
2016-09-17,82,False
2016-09-18,58,False
2016-09-19,75,False
2016-09-20,68,False
2016-09-21,55,False
2016-09-22,75,False
2016-09-23,60,False
2016-09-24,70,False
2016-09-25,64,False
2016-09-26,76,False
2016-09-27,74,False
2016-09-28,70,False
2016-09-29,66,False
2016-09-30,71,False
2016-10-01,65,False
2016-10-02,60,False
2016-10-03,82,False
2016-10-04,84,False
2016-10-05,77,False
2016-10-06,64,False
2016-10-07,72,False
2016-10-08,52,False
2016-10-09,75,False
2016-10-10,84,False
2016-10-11,88,False
2016-10-12,81,False
2016-10-13,66,False
2016-10-14,66,False
2016-10-15,52,False
2016-10-16,58,False
2016-10-17,67,False
2016-10-18,71,False
2016-10-19,76,False
2016-10-20,73,False
2016-10-21,73,False
2016-10-22,64,False
2016-10-23,57,False
2016-10-24,77,False
2016-10-25,95,False
2016-10-26,85,False
2016-10-27,67,False
2016-10-28,79,False
2016-10-29,63,False
2016-10-30,66,False
2016-10-31,78,False
2016-11-01,60,False
2016-11-02,60,False
2016-11-03,70,False
2016-11-04,80,False
2016-11-05,52,False
2016-11-06,54,False
2016-11-07,88,False
2016-11-08,69,False
2016-11-09,82,False
2016-11-10,78,False
2016-11-11,68,False
2016-11-12,76,False
2016-11-13,73,False
2016-11-14,69,False
2016-11-15,77,False
2016-11-16,91,False
2016-11-17,92,False
2016-11-18,87,False
2016-11-19,68,False
2016-11-20,76,False
2016-11-21,87,False
2016-11-22,87,False
2016-11-23,72,False
2016-11-24,71,False
2016-11-25,77,False
2016-11-26,75,False
2016-11-27,68,False
2016-11-28,78,False
2016-11-29,66,False
2016-11-30,76,False
2016-12-01,75,False
2016-12-02,61,False
2016-12-03,54,False
2016-12-04,65,False
2016-12-05,72,False
2016-12-06,78,False
2016-12-07,70,False
2016-12-08,67,False
2016-12-09,77,False
2016-12-10,74,False
2016-12-11,67,False
2016-12-12,73,False
2016-12-13,69,False
2016-12-14,78,False
2016-12-15,81,False
2016-12-16,67,False
2016-12-17,59,False
2016-12-18,60,False
2016-12-19,81,False
2016-12-20,66,False
2016-12-21,65,False
2016-12-22,58,False
2016-12-23,70,False
2016-12-24,56,False
2016-12-25,72,False
2016-12-26,67,False
2016-12-27,81,False
2016-12-28,73,False
2016-12-29,78,False
2016-12-30,79,False
2016-12-31,95,False
2017-01-01,72,False
2017-01-02,96,False
2017-01-03,89,False
2017-01-04,77,False
2017-01-05,89,False
2017-01-06,69,False
2017-01-07,72,False
2017-01-08,59,False
2017-01-09,80,False
2017-01-10,71,False
2017-01-11,79,False
2017-01-12,66,False
2017-01-13,81,False
2017-01-14,68,False
2017-01-15,69,False
2017-01-16,100,False
2017-01-17,72,False
2017-01-18,71,False
2017-01-19,87,False
2017-01-20,74,False
2017-01-21,88,False
2017-01-22,56,False
2017-01-23,95,False
2017-01-24,85,False
