date,online trading,isPartial
2014-03-31,63,False
2014-04-01,71,False
2014-04-02,84,False
2014-04-03,62,False
2014-04-04,65,False
2014-04-05,53,False
2014-04-06,65,False
2014-04-07,62,False
2014-04-08,52,False
2014-04-09,53,False
2014-04-10,69,False
2014-04-11,72,False
2014-04-12,74,False
2014-04-13,69,False
2014-04-14,57,False
2014-04-15,55,False
2014-04-16,68,False
2014-04-17,80,False
2014-04-18,74,False
2014-04-19,69,False
2014-04-20,67,False
2014-04-21,66,False
2014-04-22,64,False
2014-04-23,73,False
2014-04-24,69,False
2014-04-25,61,False
2014-04-26,59,False
2014-04-27,60,False
2014-04-28,60,False
2014-04-29,63,False
2014-04-30,54,False
2014-05-01,58,False
2014-05-02,72,False
2014-05-03,59,False
2014-05-04,51,False
2014-05-05,49,False
2014-05-06,65,False
2014-05-07,73,False
2014-05-08,59,False
2014-05-09,62,False
2014-05-10,53,False
2014-05-11,50,False
2014-05-12,70,False
2014-05-13,63,False
2014-05-14,71,False
2014-05-15,56,False
2014-05-16,69,False
2014-05-17,66,False
2014-05-18,57,False
2014-05-19,69,False
2014-05-20,65,False
2014-05-21,68,False
2014-05-22,64,False
2014-05-23,72,False
2014-05-24,72,False
2014-05-25,40,False
2014-05-26,49,False
2014-05-27,56,False
2014-05-28,59,False
2014-05-29,85,False
2014-05-30,65,False
2014-05-31,61,False
2014-06-01,55,False
2014-06-02,74,False
2014-06-03,54,False
2014-06-04,59,False
2014-06-05,73,False
2014-06-06,53,False
2014-06-07,40,False
2014-06-08,47,False
2014-06-09,80,False
2014-06-10,70,False
2014-06-11,73,False
2014-06-12,52,False
2014-06-13,55,False
2014-06-14,59,False
2014-06-15,62,False
2014-06-16,73,False
2014-06-17,65,False
2014-06-18,53,False
2014-06-19,100,False
2014-06-20,57,False
2014-06-21,53,False
2014-06-22,46,False
2014-06-23,71,False
2014-06-24,68,False
2014-06-25,63,False
2014-06-26,62,False
2014-06-27,77,False
2014-06-28,55,False
2014-06-29,50,False
2014-06-30,57,False
2014-07-01,69,False
2014-07-02,61,False
2014-07-03,92,False
2014-07-04,66,False
2014-07-05,52,False
2014-07-06,50,False
2014-07-07,83,False
2014-07-08,65,False
2014-07-09,54,False
2014-07-10,68,False
2014-07-11,70,False
2014-07-12,48,False
2014-07-13,48,False
2014-07-14,71,False
2014-07-15,75,False
2014-07-16,57,False
2014-07-17,71,False
2014-07-18,69,False
2014-07-19,50,False
2014-07-20,54,False
2014-07-21,62,False
2014-07-22,77,False
2014-07-23,52,False
2014-07-24,65,False
