date,online trading,isPartial
2011-05-11,72,False
2011-05-12,68,False
2011-05-13,49,False
2011-05-14,59,False
2011-05-15,70,False
2011-05-16,57,False
2011-05-17,57,False
2011-05-18,57,False
2011-05-19,74,False
2011-05-20,52,False
2011-05-21,52,False
2011-05-22,66,False
2011-05-23,50,False
2011-05-24,55,False
2011-05-25,61,False
2011-05-26,55,False
2011-05-27,49,False
2011-05-28,54,False
2011-05-29,59,False
2011-05-30,73,False
2011-05-31,54,False
2011-06-01,65,False
2011-06-02,47,False
2011-06-03,54,False
2011-06-04,48,False
2011-06-05,46,False
2011-06-06,64,False
2011-06-07,52,False
2011-06-08,57,False
2011-06-09,68,False
2011-06-10,61,False
2011-06-11,40,False
2011-06-12,42,False
2011-06-13,73,False
2011-06-14,54,False
2011-06-15,64,False
2011-06-16,43,False
2011-06-17,53,False
2011-06-18,43,False
2011-06-19,48,False
2011-06-20,57,False
2011-06-21,60,False
2011-06-22,80,False
2011-06-23,47,False
2011-06-24,57,False
2011-06-25,54,False
2011-06-26,53,False
2011-06-27,52,False
2011-06-28,54,False
2011-06-29,49,False
2011-06-30,56,False
2011-07-01,55,False
2011-07-02,61,False
2011-07-03,47,False
2011-07-04,46,False
2011-07-05,58,False
2011-07-06,61,False
2011-07-07,74,False
2011-07-08,66,False
2011-07-09,59,False
2011-07-10,52,False
2011-07-11,57,False
2011-07-12,49,False
2011-07-13,54,False
2011-07-14,58,False
2011-07-15,68,False
2011-07-16,64,False
2011-07-17,56,False
2011-07-18,63,False
2011-07-19,61,False
2011-07-20,67,False
2011-07-21,74,False
2011-07-22,78,False
2011-07-23,54,False
2011-07-24,51,False
2011-07-25,59,False
2011-07-26,70,False
2011-07-27,75,False
2011-07-28,65,False
2011-07-29,59,False
2011-07-30,58,False
2011-07-31,67,False
2011-08-01,59,False
2011-08-02,66,False
2011-08-03,66,False
2011-08-04,58,False
2011-08-05,71,False
2011-08-06,72,False
2011-08-07,64,False
2011-08-08,85,False
2011-08-09,100,False
2011-08-10,93,False
2011-08-11,80,False
2011-08-12,52,False
2011-08-13,80,False
2011-08-14,54,False
2011-08-15,69,False
2011-08-16,47,False
2011-08-17,56,False
2011-08-18,62,False
2011-08-19,62,False
2011-08-20,54,False
2011-08-21,60,False
2011-08-22,66,False
2011-08-23,76,False
2011-08-24,63,False
2011-08-25,57,False
2011-08-26,67,False
2011-08-27,70,False
2011-08-28,72,False
2011-08-29,59,False
2011-08-30,68,False
2011-08-31,54,False
2011-09-01,76,False
2011-09-02,69,False
2011-09-03,51,False
2011-09-04,62,False
2011-09-05,77,False
2011-09-06,70,False
2011-09-07,68,False
2011-09-08,71,False
2011-09-09,64,False
2011-09-10,52,False
2011-09-11,49,False
2011-09-12,69,False
2011-09-13,57,False
2011-09-14,82,False
2011-09-15,56,False
2011-09-16,44,False
2011-09-17,62,False
2011-09-18,70,False
2011-09-19,76,False
2011-09-20,57,False
2011-09-21,55,False
2011-09-22,63,False
2011-09-23,77,False
2011-09-24,53,False
2011-09-25,52,False
2011-09-26,74,False
2011-09-27,48,False
2011-09-28,69,False
2011-09-29,59,False
2011-09-30,50,False
2011-10-01,52,False
2011-10-02,50,False
2011-10-03,71,False
2011-10-04,60,False
2011-10-05,63,False
2011-10-06,54,False
2011-10-07,65,False
2011-10-08,70,False
2011-10-09,65,False
2011-10-10,59,False
2011-10-11,63,False
2011-10-12,67,False
2011-10-13,57,False
2011-10-14,45,False
2011-10-15,68,False
2011-10-16,53,False
2011-10-17,66,False
2011-10-18,72,False
2011-10-19,57,False
2011-10-20,47,False
2011-10-21,50,False
2011-10-22,58,False
2011-10-23,51,False
2011-10-24,54,False
2011-10-25,61,False
2011-10-26,54,False
2011-10-27,48,False
2011-10-28,70,False
2011-10-29,64,False
2011-10-30,48,False
2011-10-31,63,False
2011-11-01,66,False
2011-11-02,70,False
2011-11-03,66,False
2011-11-04,56,False
2011-11-05,47,False
