date,online trading,isPartial
2017-05-29,75,False
2017-05-30,46,False
2017-05-31,85,False
2017-06-01,75,False
2017-06-02,65,False
2017-06-03,63,False
2017-06-04,49,False
2017-06-05,82,False
2017-06-06,63,False
2017-06-07,57,False
2017-06-08,45,False
2017-06-09,56,False
2017-06-10,65,False
2017-06-11,60,False
2017-06-12,65,False
2017-06-13,57,False
2017-06-14,62,False
2017-06-15,47,False
2017-06-16,50,False
2017-06-17,60,False
2017-06-18,45,False
2017-06-19,68,False
2017-06-20,81,False
2017-06-21,71,False
2017-06-22,70,False
2017-06-23,61,False
2017-06-24,55,False
2017-06-25,52,False
2017-06-26,50,False
2017-06-27,79,False
2017-06-28,71,False
2017-06-29,57,False
2017-06-30,82,False
2017-07-01,55,False
2017-07-02,53,False
2017-07-03,58,False
2017-07-04,75,False
2017-07-05,66,False
2017-07-06,62,False
2017-07-07,66,False
2017-07-08,52,False
2017-07-09,58,False
2017-07-10,71,False
2017-07-11,56,False
2017-07-12,64,False
2017-07-13,74,False
2017-07-14,57,False
2017-07-15,64,False
2017-07-16,68,False
2017-07-17,67,False
2017-07-18,76,False
2017-07-19,63,False
2017-07-20,60,False
2017-07-21,58,False
2017-07-22,57,False
2017-07-23,53,False
2017-07-24,80,False
2017-07-25,99,False
2017-07-26,86,False
2017-07-27,67,False
2017-07-28,48,False
2017-07-29,68,False
2017-07-30,68,False
2017-07-31,77,False
2017-08-01,79,False
2017-08-02,92,False
2017-08-03,71,False
2017-08-04,74,False
2017-08-05,51,False
2017-08-06,58,False
2017-08-07,61,False
2017-08-08,64,False
2017-08-09,73,False
2017-08-10,60,False
2017-08-11,66,False
2017-08-12,56,False
2017-08-13,42,False
2017-08-14,52,False
2017-08-15,63,False
2017-08-16,74,False
2017-08-17,61,False
2017-08-18,64,False
2017-08-19,59,False
2017-08-20,58,False
2017-08-21,57,False
2017-08-22,63,False
2017-08-23,62,False
2017-08-24,76,False
2017-08-25,60,False
2017-08-26,62,False
2017-08-27,58,False
2017-08-28,63,False
2017-08-29,61,False
2017-08-30,91,False
2017-08-31,67,False
2017-09-01,56,False
2017-09-02,77,False
2017-09-03,50,False
2017-09-04,70,False
2017-09-05,90,False
2017-09-06,73,False
2017-09-07,77,False
2017-09-08,58,False
2017-09-09,59,False
2017-09-10,61,False
2017-09-11,70,False
2017-09-12,69,False
2017-09-13,61,False
2017-09-14,70,False
2017-09-15,71,False
2017-09-16,71,False
2017-09-17,51,False
2017-09-18,95,False
2017-09-19,89,False
2017-09-20,72,False
2017-09-21,79,False
2017-09-22,65,False
2017-09-23,67,False
2017-09-24,62,False
2017-09-25,59,False
2017-09-26,60,False
2017-09-27,76,False
2017-09-28,54,False
2017-09-29,68,False
2017-09-30,45,False
2017-10-01,51,False
2017-10-02,54,False
2017-10-03,87,False
2017-10-04,75,False
2017-10-05,77,False
2017-10-06,86,False
2017-10-07,70,False
2017-10-08,52,False
2017-10-09,90,False
2017-10-10,80,False
2017-10-11,79,False
2017-10-12,74,False
2017-10-13,57,False
2017-10-14,44,False
2017-10-15,59,False
2017-10-16,70,False
2017-10-17,52,False
2017-10-18,68,False
2017-10-19,74,False
2017-10-20,69,False
2017-10-21,48,False
2017-10-22,63,False
2017-10-23,74,False
2017-10-24,88,False
2017-10-25,81,False
2017-10-26,93,False
2017-10-27,71,False
2017-10-28,51,False
2017-10-29,61,False
2017-10-30,68,False
2017-10-31,75,False
2017-11-01,78,False
2017-11-02,73,False
2017-11-03,82,False
2017-11-04,59,False
2017-11-05,58,False
2017-11-06,88,False
2017-11-07,75,False
2017-11-08,77,False
2017-11-09,69,False
2017-11-10,63,False
2017-11-11,62,False
2017-11-12,73,False
2017-11-13,75,False
2017-11-14,79,False
2017-11-15,68,False
2017-11-16,63,False
2017-11-17,81,False
2017-11-18,69,False
2017-11-19,67,False
2017-11-20,77,False
2017-11-21,67,False
2017-11-22,68,False
2017-11-23,69,False
2017-11-24,61,False
2017-11-25,44,False
2017-11-26,51,False
2017-11-27,61,False
2017-11-28,55,False
2017-11-29,74,False
2017-11-30,79,False
2017-12-01,79,False
2017-12-02,63,False
2017-12-03,69,False
2017-12-04,80,False
2017-12-05,66,False
2017-12-06,83,False
2017-12-07,58,False
2017-12-08,62,False
2017-12-09,94,False
2017-12-10,65,False
2017-12-11,78,False
2017-12-12,88,False
2017-12-13,73,False
2017-12-14,80,False
2017-12-15,71,False
2017-12-16,78,False
2017-12-17,68,False
2017-12-18,76,False
2017-12-19,80,False
2017-12-20,78,False
2017-12-21,86,False
2017-12-22,82,False
2017-12-23,63,False
2017-12-24,56,False
2017-12-25,63,False
2017-12-26,82,False
2017-12-27,80,False
2017-12-28,78,False
2017-12-29,58,False
2017-12-30,63,False
2017-12-31,69,False
2018-01-01,74,False
2018-01-02,92,False
2018-01-03,94,False
2018-01-04,100,False
2018-01-05,91,False
2018-01-06,68,False
2018-01-07,74,False
2018-01-08,91,False
2018-01-09,86,False
2018-01-10,94,False
2018-01-11,72,False
2018-01-12,78,False
2018-01-13,62,False
2018-01-14,66,False
2018-01-15,76,False
2018-01-16,85,False
2018-01-17,84,False
2018-01-18,69,False
2018-01-19,68,False
2018-01-20,56,False
2018-01-21,60,False
2018-01-22,75,False
2018-01-23,79,False
2018-01-24,79,False
2018-01-25,68,False
2018-01-26,64,False
2018-01-27,60,False
2018-01-28,56,False
2018-01-29,69,False
2018-01-30,81,False
2018-01-31,51,False
2018-02-01,67,False
2018-02-02,65,False
2018-02-03,62,False
2018-02-04,69,False
2018-02-05,75,False
2018-02-06,77,False
2018-02-07,73,False
2018-02-08,76,False
2018-02-09,68,False
2018-02-10,65,False
2018-02-11,58,False
2018-02-12,75,False
2018-02-13,65,False
