date,online trading,isPartial
2015-03-08,49,False
2015-03-09,72,False
2015-03-10,80,False
2015-03-11,75,False
2015-03-12,60,False
2015-03-13,79,False
2015-03-14,55,False
2015-03-15,66,False
2015-03-16,69,False
2015-03-17,66,False
2015-03-18,65,False
2015-03-19,63,False
2015-03-20,67,False
2015-03-21,58,False
2015-03-22,47,False
2015-03-23,71,False
2015-03-24,74,False
2015-03-25,49,False
2015-03-26,69,False
2015-03-27,80,False
2015-03-28,69,False
2015-03-29,49,False
2015-03-30,77,False
2015-03-31,69,False
2015-04-01,75,False
2015-04-02,77,False
2015-04-03,65,False
2015-04-04,62,False
2015-04-05,51,False
2015-04-06,82,False
2015-04-07,73,False
2015-04-08,61,False
2015-04-09,75,False
2015-04-10,72,False
2015-04-11,61,False
2015-04-12,46,False
2015-04-13,66,False
2015-04-14,66,False
2015-04-15,64,False
2015-04-16,81,False
2015-04-17,71,False
2015-04-18,52,False
2015-04-19,61,False
2015-04-20,63,False
2015-04-21,68,False
2015-04-22,77,False
2015-04-23,70,False
2015-04-24,69,False
2015-04-25,66,False
2015-04-26,63,False
2015-04-27,64,False
2015-04-28,58,False
2015-04-29,69,False
2015-04-30,69,False
2015-05-01,50,False
2015-05-02,45,False
2015-05-03,49,False
2015-05-04,60,False
2015-05-05,64,False
2015-05-06,59,False
2015-05-07,53,False
2015-05-08,67,False
2015-05-09,52,False
2015-05-10,56,False
2015-05-11,65,False
2015-05-12,59,False
2015-05-13,51,False
2015-05-14,70,False
2015-05-15,69,False
2015-05-16,58,False
2015-05-17,44,False
2015-05-18,69,False
2015-05-19,71,False
2015-05-20,80,False
2015-05-21,69,False
2015-05-22,58,False
2015-05-23,54,False
2015-05-24,41,False
2015-05-25,73,False
2015-05-26,57,False
2015-05-27,64,False
2015-05-28,58,False
2015-05-29,76,False
2015-05-30,54,False
2015-05-31,55,False
2015-06-01,58,False
2015-06-02,59,False
2015-06-03,64,False
2015-06-04,52,False
2015-06-05,66,False
2015-06-06,58,False
2015-06-07,63,False
2015-06-08,50,False
2015-06-09,55,False
2015-06-10,50,False
2015-06-11,69,False
2015-06-12,73,False
2015-06-13,52,False
2015-06-14,55,False
2015-06-15,66,False
2015-06-16,62,False
2015-06-17,74,False
2015-06-18,56,False
2015-06-19,71,False
2015-06-20,47,False
2015-06-21,62,False
2015-06-22,63,False
2015-06-23,74,False
2015-06-24,72,False
2015-06-25,62,False
2015-06-26,63,False
2015-06-27,49,False
2015-06-28,64,False
2015-06-29,63,False
2015-06-30,62,False
2015-07-01,65,False
2015-07-02,66,False
2015-07-03,64,False
2015-07-04,59,False
2015-07-05,46,False
2015-07-06,73,False
2015-07-07,69,False
2015-07-08,68,False
2015-07-09,67,False
2015-07-10,61,False
2015-07-11,67,False
2015-07-12,52,False
2015-07-13,72,False
2015-07-14,66,False
2015-07-15,78,False
2015-07-16,69,False
2015-07-17,65,False
2015-07-18,60,False
2015-07-19,57,False
2015-07-20,68,False
2015-07-21,62,False
2015-07-22,70,False
2015-07-23,73,False
2015-07-24,73,False
2015-07-25,49,False
2015-07-26,59,False
2015-07-27,71,False
2015-07-28,58,False
2015-07-29,64,False
2015-07-30,74,False
2015-07-31,62,False
2015-08-01,58,False
2015-08-02,63,False
2015-08-03,79,False
2015-08-04,73,False
2015-08-05,66,False
2015-08-06,76,False
2015-08-07,75,False
2015-08-08,56,False
2015-08-09,52,False
2015-08-10,70,False
2015-08-11,76,False
2015-08-12,79,False
2015-08-13,79,False
2015-08-14,65,False
2015-08-15,64,False
2015-08-16,64,False
2015-08-17,60,False
2015-08-18,69,False
