date,online trading,isPartial
2016-11-02,56,False
2016-11-03,74,False
2016-11-04,69,False
2016-11-05,52,False
2016-11-06,58,False
2016-11-07,81,False
2016-11-08,70,False
2016-11-09,70,False
2016-11-10,57,False
2016-11-11,75,False
2016-11-12,64,False
2016-11-13,64,False
2016-11-14,59,False
2016-11-15,67,False
2016-11-16,71,False
2016-11-17,63,False
2016-11-18,76,False
2016-11-19,66,False
2016-11-20,67,False
2016-11-21,67,False
2016-11-22,80,False
2016-11-23,67,False
2016-11-24,73,False
2016-11-25,63,False
2016-11-26,62,False
2016-11-27,55,False
2016-11-28,65,False
2016-11-29,71,False
2016-11-30,70,False
2016-12-01,67,False
2016-12-02,65,False
2016-12-03,50,False
2016-12-04,65,False
2016-12-05,75,False
2016-12-06,67,False
2016-12-07,56,False
2016-12-08,71,False
2016-12-09,66,False
2016-12-10,59,False
2016-12-11,50,False
2016-12-12,65,False
2016-12-13,56,False
2016-12-14,55,False
2016-12-15,70,False
2016-12-16,55,False
2016-12-17,62,False
2016-12-18,69,False
2016-12-19,69,False
2016-12-20,67,False
2016-12-21,73,False
2016-12-22,62,False
2016-12-23,61,False
2016-12-24,46,False
2016-12-25,68,False
2016-12-26,55,False
2016-12-27,71,False
2016-12-28,65,False
2016-12-29,68,False
2016-12-30,78,False
2016-12-31,100,False
2017-01-01,80,False
2017-01-02,76,False
2017-01-03,70,False
2017-01-04,68,False
2017-01-05,81,False
2017-01-06,58,False
2017-01-07,78,False
2017-01-08,71,False
2017-01-09,76,False
2017-01-10,70,False
2017-01-11,82,False
2017-01-12,66,False
2017-01-13,69,False
2017-01-14,45,False
2017-01-15,53,False
2017-01-16,95,False
2017-01-17,78,False
2017-01-18,62,False
2017-01-19,71,False
