date,online trading,isPartial
2011-01-25,72,False
2011-01-26,59,False
2011-01-27,77,False
2011-01-28,82,False
2011-01-29,70,False
2011-01-30,60,False
2011-01-31,74,False
2011-02-01,82,False
2011-02-02,75,False
2011-02-03,83,False
2011-02-04,72,False
2011-02-05,94,False
2011-02-06,70,False
2011-02-07,66,False
2011-02-08,85,False
2011-02-09,80,False
2011-02-10,70,False
2011-02-11,60,False
2011-02-12,49,False
2011-02-13,62,False
2011-02-14,67,False
2011-02-15,71,False
2011-02-16,72,False
2011-02-17,75,False
2011-02-18,65,False
2011-02-19,65,False
2011-02-20,54,False
2011-02-21,65,False
2011-02-22,61,False
2011-02-23,61,False
2011-02-24,69,False
2011-02-25,72,False
2011-02-26,60,False
2011-02-27,66,False
2011-02-28,81,False
2011-03-01,80,False
2011-03-02,64,False
2011-03-03,57,False
2011-03-04,74,False
2011-03-05,70,False
2011-03-06,52,False
2011-03-07,78,False
2011-03-08,62,False
2011-03-09,72,False
2011-03-10,76,False
2011-03-11,64,False
2011-03-12,67,False
2011-03-13,62,False
2011-03-14,60,False
2011-03-15,70,False
2011-03-16,62,False
2011-03-17,73,False
2011-03-18,58,False
2011-03-19,51,False
2011-03-20,56,False
2011-03-21,86,False
2011-03-22,81,False
2011-03-23,70,False
2011-03-24,78,False
2011-03-25,86,False
2011-03-26,74,False
2011-03-27,71,False
2011-03-28,70,False
2011-03-29,78,False
2011-03-30,71,False
2011-03-31,62,False
2011-04-01,79,False
2011-04-02,55,False
2011-04-03,69,False
2011-04-04,72,False
2011-04-05,79,False
2011-04-06,69,False
2011-04-07,75,False
2011-04-08,63,False
2011-04-09,67,False
2011-04-10,78,False
2011-04-11,63,False
2011-04-12,70,False
2011-04-13,76,False
2011-04-14,59,False
2011-04-15,63,False
2011-04-16,68,False
2011-04-17,66,False
2011-04-18,73,False
2011-04-19,77,False
2011-04-20,74,False
2011-04-21,78,False
2011-04-22,71,False
2011-04-23,84,False
2011-04-24,63,False
2011-04-25,78,False
2011-04-26,73,False
2011-04-27,68,False
2011-04-28,84,False
2011-04-29,68,False
2011-04-30,73,False
2011-05-01,62,False
2011-05-02,67,False
2011-05-03,65,False
2011-05-04,61,False
2011-05-05,65,False
2011-05-06,67,False
2011-05-07,82,False
2011-05-08,69,False
2011-05-09,64,False
2011-05-10,66,False
2011-05-11,67,False
