date,online trading,isPartial
2014-07-24,60,False
2014-07-25,60,False
2014-07-26,55,False
2014-07-27,49,False
2014-07-28,70,False
2014-07-29,62,False
2014-07-30,47,False
2014-07-31,56,False
2014-08-01,63,False
2014-08-02,43,False
2014-08-03,69,False
2014-08-04,74,False
2014-08-05,65,False
2014-08-06,66,False
2014-08-07,66,False
2014-08-08,61,False
2014-08-09,49,False
2014-08-10,45,False
2014-08-11,72,False
2014-08-12,58,False
2014-08-13,75,False
2014-08-14,71,False
2014-08-15,42,False
2014-08-16,56,False
2014-08-17,62,False
2014-08-18,74,False
2014-08-19,85,False
2014-08-20,64,False
2014-08-21,74,False
2014-08-22,69,False
2014-08-23,52,False
2014-08-24,53,False
2014-08-25,67,False
2014-08-26,70,False
2014-08-27,69,False
2014-08-28,60,False
2014-08-29,65,False
2014-08-30,66,False
2014-08-31,49,False
2014-09-01,57,False
2014-09-02,65,False
2014-09-03,67,False
2014-09-04,63,False
2014-09-05,64,False
2014-09-06,66,False
2014-09-07,59,False
2014-09-08,58,False
2014-09-09,67,False
2014-09-10,54,False
2014-09-11,63,False
2014-09-12,57,False
2014-09-13,68,False
2014-09-14,47,False
2014-09-15,63,False
2014-09-16,71,False
2014-09-17,63,False
2014-09-18,68,False
2014-09-19,72,False
2014-09-20,56,False
2014-09-21,58,False
2014-09-22,100,False
2014-09-23,96,False
2014-09-24,59,False
2014-09-25,79,False
2014-09-26,85,False
2014-09-27,65,False
2014-09-28,53,False
2014-09-29,75,False
2014-09-30,52,False
2014-10-01,74,False
2014-10-02,68,False
2014-10-03,53,False
2014-10-04,66,False
2014-10-05,54,False
2014-10-06,69,False
2014-10-07,67,False
2014-10-08,63,False
2014-10-09,59,False
2014-10-10,85,False
2014-10-11,52,False
2014-10-12,40,False
2014-10-13,74,False
2014-10-14,72,False
2014-10-15,61,False
2014-10-16,64,False
2014-10-17,66,False
2014-10-18,55,False
2014-10-19,45,False
2014-10-20,65,False
2014-10-21,72,False
2014-10-22,66,False
2014-10-23,59,False
2014-10-24,52,False
2014-10-25,50,False
2014-10-26,59,False
2014-10-27,66,False
2014-10-28,59,False
2014-10-29,61,False
2014-10-30,69,False
2014-10-31,60,False
2014-11-01,52,False
2014-11-02,54,False
2014-11-03,63,False
2014-11-04,65,False
2014-11-05,62,False
2014-11-06,72,False
2014-11-07,76,False
2014-11-08,48,False
2014-11-09,59,False
2014-11-10,68,False
2014-11-11,62,False
2014-11-12,79,False
2014-11-13,62,False
2014-11-14,52,False
2014-11-15,55,False
2014-11-16,44,False
2014-11-17,67,False
2014-11-18,58,False
2014-11-19,64,False
2014-11-20,58,False
2014-11-21,51,False
2014-11-22,56,False
2014-11-23,50,False
2014-11-24,66,False
2014-11-25,68,False
2014-11-26,60,False
2014-11-27,52,False
2014-11-28,55,False
2014-11-29,57,False
2014-11-30,53,False
2014-12-01,65,False
2014-12-02,69,False
2014-12-03,68,False
2014-12-04,59,False
2014-12-05,59,False
2014-12-06,51,False
2014-12-07,55,False
2014-12-08,79,False
2014-12-09,71,False
2014-12-10,63,False
2014-12-11,63,False
2014-12-12,45,False
2014-12-13,71,False
2014-12-14,71,False
2014-12-15,83,False
2014-12-16,86,False
2014-12-17,62,False
2014-12-18,76,False
2014-12-19,69,False
2014-12-20,64,False
2014-12-21,61,False
2014-12-22,82,False
2014-12-23,67,False
2014-12-24,50,False
2014-12-25,71,False
2014-12-26,65,False
2014-12-27,56,False
2014-12-28,56,False
2014-12-29,71,False
2014-12-30,58,False
2014-12-31,67,False
2015-01-01,70,False
2015-01-02,54,False
2015-01-03,64,False
2015-01-04,61,False
2015-01-05,64,False
2015-01-06,67,False
2015-01-07,71,False
2015-01-08,72,False
2015-01-09,66,False
2015-01-10,62,False
2015-01-11,61,False
2015-01-12,75,False
2015-01-13,65,False
2015-01-14,68,False
2015-01-15,80,False
2015-01-16,59,False
2015-01-17,60,False
2015-01-18,53,False
2015-01-19,85,False
2015-01-20,71,False
2015-01-21,69,False
2015-01-22,66,False
2015-01-23,57,False
2015-01-24,59,False
2015-01-25,59,False
2015-01-26,56,False
2015-01-27,71,False
2015-01-28,70,False
2015-01-29,58,False
2015-01-30,88,False
2015-01-31,49,False
2015-02-01,38,False
2015-02-02,74,False
2015-02-03,56,False
2015-02-04,66,False
2015-02-05,63,False
2015-02-06,68,False
2015-02-07,54,False
2015-02-08,58,False
2015-02-09,66,False
2015-02-10,74,False
2015-02-11,64,False
2015-02-12,68,False
2015-02-13,59,False
2015-02-14,53,False
2015-02-15,55,False
2015-02-16,74,False
2015-02-17,73,False
2015-02-18,68,False
2015-02-19,72,False
2015-02-20,58,False
2015-02-21,61,False
2015-02-22,45,False
2015-02-23,66,False
2015-02-24,78,False
2015-02-25,78,False
2015-02-26,61,False
2015-02-27,53,False
2015-02-28,65,False
2015-03-01,66,False
2015-03-02,60,False
2015-03-03,64,False
2015-03-04,57,False
2015-03-05,79,False
2015-03-06,56,False
2015-03-07,57,False
2015-03-08,44,False
2015-03-09,63,False
2015-03-10,70,False
2015-03-11,66,False
2015-03-12,55,False
2015-03-13,70,False
2015-03-14,62,False
2015-03-15,61,False
2015-03-16,67,False
2015-03-17,60,False
2015-03-18,61,False
2015-03-19,66,False
2015-03-20,63,False
2015-03-21,42,False
2015-03-22,40,False
2015-03-23,67,False
2015-03-24,62,False
2015-03-25,54,False
2015-03-26,60,False
2015-03-27,69,False
2015-03-28,54,False
2015-03-29,45,False
2015-03-30,65,False
2015-03-31,61,False
2015-04-01,72,False
2015-04-02,56,False
2015-04-03,65,False
2015-04-04,67,False
2015-04-05,43,False
2015-04-06,50,False
2015-04-07,67,False
2015-04-08,62,False
2015-04-09,58,False
2015-04-10,47,False
