date,online trading,isPartial
2013-02-19,70,False
2013-02-20,90,False
2013-02-21,62,False
2013-02-22,48,False
2013-02-23,63,False
2013-02-24,78,False
2013-02-25,75,False
2013-02-26,62,False
2013-02-27,76,False
2013-02-28,86,False
2013-03-01,58,False
2013-03-02,73,False
2013-03-03,67,False
2013-03-04,75,False
2013-03-05,67,False
2013-03-06,84,False
2013-03-07,67,False
2013-03-08,53,False
2013-03-09,59,False
2013-03-10,59,False
2013-03-11,75,False
2013-03-12,72,False
2013-03-13,73,False
2013-03-14,65,False
2013-03-15,59,False
2013-03-16,52,False
2013-03-17,73,False
2013-03-18,67,False
2013-03-19,64,False
2013-03-20,68,False
2013-03-21,57,False
2013-03-22,58,False
2013-03-23,55,False
2013-03-24,72,False
2013-03-25,73,False
2013-03-26,70,False
2013-03-27,68,False
2013-03-28,81,False
2013-03-29,84,False
2013-03-30,55,False
2013-03-31,40,False
2013-04-01,74,False
2013-04-02,73,False
2013-04-03,72,False
2013-04-04,68,False
2013-04-05,64,False
2013-04-06,52,False
2013-04-07,71,False
2013-04-08,67,False
2013-04-09,74,False
2013-04-10,64,False
2013-04-11,77,False
2013-04-12,85,False
2013-04-13,82,False
2013-04-14,62,False
2013-04-15,61,False
2013-04-16,100,False
2013-04-17,78,False
2013-04-18,84,False
2013-04-19,53,False
2013-04-20,68,False
2013-04-21,56,False
2013-04-22,70,False
2013-04-23,55,False
2013-04-24,72,False
2013-04-25,77,False
2013-04-26,56,False
2013-04-27,52,False
2013-04-28,53,False
2013-04-29,57,False
2013-04-30,57,False
2013-05-01,60,False
2013-05-02,53,False
2013-05-03,81,False
2013-05-04,61,False
2013-05-05,55,False
2013-05-06,59,False
2013-05-07,73,False
2013-05-08,65,False
2013-05-09,77,False
2013-05-10,65,False
2013-05-11,51,False
2013-05-12,66,False
2013-05-13,62,False
2013-05-14,78,False
2013-05-15,71,False
2013-05-16,62,False
2013-05-17,55,False
2013-05-18,73,False
2013-05-19,77,False
2013-05-20,73,False
2013-05-21,72,False
2013-05-22,71,False
2013-05-23,65,False
2013-05-24,68,False
2013-05-25,60,False
2013-05-26,46,False
2013-05-27,73,False
2013-05-28,60,False
2013-05-29,69,False
2013-05-30,77,False
2013-05-31,84,False
2013-06-01,48,False
2013-06-02,61,False
2013-06-03,63,False
2013-06-04,79,False
2013-06-05,66,False
2013-06-06,69,False
2013-06-07,72,False
2013-06-08,55,False
2013-06-09,50,False
2013-06-10,72,False
2013-06-11,71,False
2013-06-12,59,False
2013-06-13,59,False
2013-06-14,66,False
