date,Monster Beverage,isPartial
2012-02-13,3,False
2012-02-14,6,False
2012-02-15,6,False
2012-02-16,3,False
2012-02-17,13,False
2012-02-18,0,False
2012-02-19,4,False
2012-02-20,3,False
2012-02-21,6,False
2012-02-22,12,False
2012-02-23,12,False
2012-02-24,13,False
2012-02-25,4,False
2012-02-26,4,False
2012-02-27,3,False
2012-02-28,0,False
2012-02-29,6,False
2012-03-01,3,False
2012-03-02,13,False
2012-03-03,4,False
2012-03-04,0,False
2012-03-05,6,False
2012-03-06,3,False
2012-03-07,0,False
2012-03-08,0,False
2012-03-09,9,False
2012-03-10,7,False
2012-03-11,4,False
2012-03-12,0,False
2012-03-13,6,False
2012-03-14,6,False
2012-03-15,9,False
2012-03-16,3,False
2012-03-17,4,False
2012-03-18,0,False
2012-03-19,9,False
2012-03-20,0,False
2012-03-21,6,False
2012-03-22,0,False
2012-03-23,0,False
2012-03-24,4,False
2012-03-25,0,False
2012-03-26,0,False
2012-03-27,3,False
2012-03-28,3,False
2012-03-29,3,False
2012-03-30,6,False
2012-03-31,0,False
2012-04-01,0,False
2012-04-02,0,False
2012-04-03,3,False
2012-04-04,6,False
2012-04-05,3,False
2012-04-06,0,False
2012-04-07,4,False
2012-04-08,4,False
2012-04-09,4,False
2012-04-10,3,False
2012-04-11,3,False
2012-04-12,6,False
2012-04-13,10,False
2012-04-14,4,False
2012-04-15,0,False
2012-04-16,3,False
2012-04-17,3,False
2012-04-18,3,False
2012-04-19,3,False
2012-04-20,6,False
2012-04-21,0,False
2012-04-22,3,False
2012-04-23,0,False
2012-04-24,12,False
2012-04-25,6,False
2012-04-26,6,False
2012-04-27,10,False
2012-04-28,0,False
2012-04-29,0,False
2012-04-30,100,False
2012-05-01,29,False
2012-05-02,9,False
2012-05-03,12,False
2012-05-04,0,False
2012-05-05,0,False
2012-05-06,0,False
2012-05-07,0,False
2012-05-08,6,False
2012-05-09,6,False
2012-05-10,15,False
2012-05-11,19,False
2012-05-12,4,False
2012-05-13,4,False
2012-05-14,9,False
2012-05-15,0,False
2012-05-16,6,False
2012-05-17,3,False
2012-05-18,9,False
2012-05-19,4,False
2012-05-20,11,False
2012-05-21,9,False
2012-05-22,12,False
2012-05-23,6,False
2012-05-24,0,False
2012-05-25,3,False
2012-05-26,4,False
2012-05-27,4,False
2012-05-28,3,False
2012-05-29,6,False
2012-05-30,6,False
2012-05-31,6,False
2012-06-01,3,False
2012-06-02,0,False
2012-06-03,7,False
2012-06-04,6,False
