date,Monster Beverage,isPartial
2012-06-04,0,False
2012-06-05,0,False
2012-06-06,13,False
2012-06-07,9,False
2012-06-08,10,False
2012-06-09,6,False
2012-06-10,6,False
2012-06-11,4,False
2012-06-12,9,False
2012-06-13,5,False
2012-06-14,5,False
2012-06-15,5,False
2012-06-16,22,False
2012-06-17,6,False
2012-06-18,13,False
2012-06-19,18,False
2012-06-20,14,False
2012-06-21,14,False
2012-06-22,24,False
2012-06-23,0,False
2012-06-24,6,False
2012-06-25,0,False
2012-06-26,13,False
2012-06-27,5,False
2012-06-28,23,False
2012-06-29,15,False
2012-06-30,0,False
2012-07-01,6,False
2012-07-02,0,False
2012-07-03,18,False
2012-07-04,10,False
2012-07-05,9,False
2012-07-06,5,False
2012-07-07,6,False
2012-07-08,0,False
2012-07-09,9,False
2012-07-10,9,False
2012-07-11,14,False
2012-07-12,9,False
2012-07-13,5,False
2012-07-14,0,False
2012-07-15,0,False
2012-07-16,5,False
2012-07-17,18,False
2012-07-18,5,False
2012-07-19,14,False
2012-07-20,24,False
2012-07-21,12,False
2012-07-22,0,False
2012-07-23,9,False
2012-07-24,0,False
2012-07-25,9,False
2012-07-26,5,False
2012-07-27,15,False
2012-07-28,6,False
2012-07-29,0,False
2012-07-30,5,False
2012-07-31,5,False
2012-08-01,14,False
2012-08-02,9,False
2012-08-03,0,False
2012-08-04,6,False
2012-08-05,0,False
2012-08-06,0,False
2012-08-07,9,False
2012-08-08,19,False
2012-08-09,33,False
2012-08-10,44,False
2012-08-11,0,False
2012-08-12,0,False
2012-08-13,28,False
2012-08-14,9,False
2012-08-15,19,False
2012-08-16,9,False
2012-08-17,5,False
2012-08-18,0,False
2012-08-19,6,False
2012-08-20,9,False
2012-08-21,9,False
2012-08-22,5,False
2012-08-23,9,False
2012-08-24,10,False
2012-08-25,6,False
2012-08-26,5,False
2012-08-27,4,False
2012-08-28,13,False
2012-08-29,13,False
2012-08-30,0,False
2012-08-31,0,False
2012-09-01,0,False
2012-09-02,5,False
2012-09-03,9,False
2012-09-04,4,False
2012-09-05,18,False
2012-09-06,9,False
2012-09-07,5,False
2012-09-08,5,False
2012-09-09,11,False
2012-09-10,17,False
2012-09-11,13,False
2012-09-12,9,False
2012-09-13,13,False
2012-09-14,0,False
2012-09-15,0,False
2012-09-16,11,False
2012-09-17,4,False
2012-09-18,13,False
2012-09-19,4,False
2012-09-20,4,False
2012-09-21,5,False
2012-09-22,0,False
2012-09-23,5,False
2012-09-24,4,False
2012-09-25,22,False
2012-09-26,9,False
2012-09-27,9,False
2012-09-28,0,False
2012-09-29,0,False
2012-09-30,5,False
2012-10-01,0,False
2012-10-02,0,False
2012-10-03,0,False
2012-10-04,17,False
2012-10-05,4,False
2012-10-06,21,False
2012-10-07,15,False
2012-10-08,0,False
2012-10-09,4,False
2012-10-10,4,False
2012-10-11,8,False
2012-10-12,4,False
2012-10-13,0,False
2012-10-14,0,False
2012-10-15,12,False
2012-10-16,4,False
2012-10-17,13,False
2012-10-18,8,False
2012-10-19,0,False
2012-10-20,25,False
2012-10-21,10,False
2012-10-22,54,False
2012-10-23,99,False
2012-10-24,100,False
2012-10-25,34,False
2012-10-26,13,False
2012-10-27,10,False
2012-10-28,0,False
2012-10-29,12,False
2012-10-30,0,False
2012-10-31,17,False
2012-11-01,9,False
2012-11-02,0,False
2012-11-03,5,False
2012-11-04,0,False
2012-11-05,8,False
2012-11-06,4,False
2012-11-07,4,False
2012-11-08,33,False
2012-11-09,0,False
2012-11-10,10,False
2012-11-11,0,False
2012-11-12,25,False
2012-11-13,4,False
2012-11-14,25,False
2012-11-15,0,False
2012-11-16,13,False
2012-11-17,0,False
2012-11-18,0,False
2012-11-19,12,False
2012-11-20,4,False
2012-11-21,4,False
2012-11-22,8,False
2012-11-23,4,False
2012-11-24,15,False
2012-11-25,9,False
2012-11-26,8,False
2012-11-27,12,False
2012-11-28,12,False
2012-11-29,12,False
2012-11-30,13,False
2012-12-01,19,False
2012-12-02,0,False
