date,Monster Beverage,isPartial
2011-02-25,0,False
2011-02-26,0,False
2011-02-27,73,False
2011-02-28,29,False
2011-03-01,29,False
2011-03-02,30,False
2011-03-03,30,False
2011-03-04,31,False
2011-03-05,0,False
2011-03-06,37,False
2011-03-07,61,False
2011-03-08,0,False
2011-03-09,0,False
2011-03-10,30,False
2011-03-11,31,False
2011-03-12,38,False
2011-03-13,74,False
2011-03-14,31,False
2011-03-15,30,False
2011-03-16,29,False
2011-03-17,0,False
2011-03-18,63,False
2011-03-19,0,False
2011-03-20,37,False
2011-03-21,0,False
2011-03-22,29,False
2011-03-23,59,False
2011-03-24,0,False
2011-03-25,0,False
2011-03-26,37,False
2011-03-27,36,False
2011-03-28,29,False
2011-03-29,0,False
2011-03-30,30,False
2011-03-31,60,False
2011-04-01,63,False
2011-04-02,0,False
2011-04-03,0,False
2011-04-04,29,False
2011-04-05,29,False
2011-04-06,0,False
2011-04-07,30,False
2011-04-08,0,False
2011-04-09,0,False
2011-04-10,0,False
2011-04-11,73,False
2011-04-12,87,False
2011-04-13,0,False
2011-04-14,30,False
2011-04-15,48,False
2011-04-16,0,False
2011-04-17,0,False
2011-04-18,30,False
2011-04-19,0,False
2011-04-20,0,False
2011-04-21,49,False
2011-04-22,36,False
2011-04-23,40,False
2011-04-24,0,False
2011-04-25,66,False
2011-04-26,30,False
2011-04-27,29,False
2011-04-28,30,False
2011-04-29,32,False
2011-04-30,38,False
2011-05-01,0,False
2011-05-02,30,False
2011-05-03,29,False
2011-05-04,30,False
2011-05-05,46,False
2011-05-06,31,False
2011-05-07,38,False
2011-05-08,0,False
2011-05-09,29,False
2011-05-10,0,False
2011-05-11,29,False
