date,Monster Beverage,isPartial
2018-02-13,11,False
2018-02-14,22,False
2018-02-15,17,False
2018-02-16,28,False
2018-02-17,0,False
2018-02-18,0,False
2018-02-19,11,False
2018-02-20,11,False
2018-02-21,37,False
2018-02-22,11,False
2018-02-23,17,False
2018-02-24,18,False
2018-02-25,24,False
2018-02-26,21,False
2018-02-27,27,False
2018-02-28,27,False
2018-03-01,100,False
2018-03-02,34,False
2018-03-03,19,False
2018-03-04,12,False
2018-03-05,21,False
2018-03-06,32,False
2018-03-07,21,False
2018-03-08,22,False
2018-03-09,34,False
2018-03-10,0,False
2018-03-11,12,False
2018-03-12,21,False
2018-03-13,32,False
2018-03-14,16,False
2018-03-15,11,False
2018-03-16,45,False
2018-03-17,25,False
2018-03-18,12,False
2018-03-19,16,False
2018-03-20,37,False
2018-03-21,16,False
2018-03-22,22,False
2018-03-23,22,False
2018-03-24,0,False
2018-03-25,19,False
2018-03-26,21,False
2018-03-27,16,False
2018-03-28,0,False
2018-03-29,23,False
2018-03-30,12,False
2018-03-31,26,False
2018-04-01,13,False
2018-04-02,23,False
2018-04-03,0,False
2018-04-04,11,False
2018-04-05,17,False
2018-04-06,11,False
2018-04-07,13,False
2018-04-08,12,False
2018-04-09,33,False
2018-04-10,16,False
2018-04-11,32,False
2018-04-12,16,False
2018-04-13,11,False
2018-04-14,19,False
2018-04-15,12,False
2018-04-16,27,False
2018-04-17,11,False
2018-04-18,16,False
2018-04-19,33,False
2018-04-20,23,False
2018-04-21,19,False
2018-04-22,0,False
2018-04-23,32,False
2018-04-24,21,False
2018-04-25,16,False
2018-04-26,43,False
2018-04-27,29,False
2018-04-28,0,False
2018-04-29,0,False
2018-04-30,17,False
2018-05-01,23,False
2018-05-02,0,False
2018-05-03,16,False
2018-05-04,56,False
2018-05-05,13,False
2018-05-06,13,False
2018-05-07,27,False
2018-05-08,38,False
2018-05-09,49,False
2018-05-10,27,False
2018-05-11,11,False
2018-05-12,0,False
2018-05-13,13,False
2018-05-14,22,False
2018-05-15,27,False
2018-05-16,27,False
2018-05-17,11,False
2018-05-18,11,False
2018-05-19,19,False
2018-05-20,13,False
2018-05-21,11,False
2018-05-22,11,False
2018-05-23,11,False
2018-05-24,27,False
2018-05-25,23,False
2018-05-26,0,False
2018-05-27,13,False
2018-05-28,11,False
2018-05-29,11,False
2018-05-30,22,False
2018-05-31,39,False
2018-06-01,11,False
2018-06-02,13,False
2018-06-03,13,False
2018-06-04,22,False
2018-06-05,16,False
2018-06-06,11,False
2018-06-07,22,False
2018-06-08,28,False
2018-06-09,13,False
2018-06-10,13,False
2018-06-11,21,False
2018-06-12,15,False
2018-06-13,15,False
2018-06-14,16,False
2018-06-15,11,False
2018-06-16,0,False
2018-06-17,12,False
2018-06-18,11,False
2018-06-19,16,False
2018-06-20,21,False
2018-06-21,27,False
2018-06-22,17,False
2018-06-23,37,False
2018-06-24,0,False
2018-06-25,21,False
2018-06-26,32,False
2018-06-27,32,False
2018-06-28,11,False
