date,Monster Beverage,isPartial
2012-10-12,0,False
2012-10-13,6,False
2012-10-14,6,False
2012-10-15,5,False
2012-10-16,10,False
2012-10-17,5,False
2012-10-18,0,False
2012-10-19,20,False
2012-10-20,12,False
2012-10-21,6,False
2012-10-22,68,False
2012-10-23,100,False
2012-10-24,77,False
2012-10-25,20,False
2012-10-26,21,False
2012-10-27,0,False
2012-10-28,17,False
2012-10-29,19,False
2012-10-30,5,False
2012-10-31,10,False
2012-11-01,21,False
2012-11-02,5,False
2012-11-03,12,False
2012-11-04,6,False
2012-11-05,14,False
2012-11-06,0,False
2012-11-07,14,False
2012-11-08,38,False
2012-11-09,5,False
2012-11-10,6,False
2012-11-11,6,False
2012-11-12,24,False
2012-11-13,10,False
2012-11-14,10,False
2012-11-15,15,False
2012-11-16,20,False
2012-11-17,6,False
2012-11-18,11,False
2012-11-19,9,False
2012-11-20,9,False
2012-11-21,5,False
2012-11-22,0,False
2012-11-23,5,False
2012-11-24,6,False
2012-11-25,0,False
2012-11-26,0,False
2012-11-27,28,False
2012-11-28,23,False
2012-11-29,28,False
2012-11-30,5,False
2012-12-01,0,False
2012-12-02,0,False
2012-12-03,14,False
2012-12-04,14,False
2012-12-05,9,False
2012-12-06,10,False
2012-12-07,15,False
2012-12-08,0,False
2012-12-09,16,False
2012-12-10,19,False
2012-12-11,19,False
2012-12-12,5,False
2012-12-13,10,False
2012-12-14,10,False
2012-12-15,11,False
2012-12-16,0,False
2012-12-17,9,False
2012-12-18,5,False
2012-12-19,10,False
2012-12-20,10,False
2012-12-21,10,False
2012-12-22,6,False
2012-12-23,6,False
2012-12-24,12,False
2012-12-25,6,False
2012-12-26,11,False
2012-12-27,0,False
2012-12-28,5,False
2012-12-29,0,False
2012-12-30,6,False
2012-12-31,6,False
2013-01-01,6,False
2013-01-02,5,False
2013-01-03,5,False
2013-01-04,10,False
2013-01-05,0,False
2013-01-06,11,False
2013-01-07,9,False
2013-01-08,5,False
2013-01-09,5,False
2013-01-10,5,False
2013-01-11,5,False
2013-01-12,5,False
2013-01-13,5,False
2013-01-14,18,False
2013-01-15,4,False
2013-01-16,4,False
2013-01-17,0,False
2013-01-18,19,False
2013-01-19,0,False
2013-01-20,0,False
2013-01-21,18,False
2013-01-22,4,False
2013-01-23,9,False
2013-01-24,0,False
2013-01-25,9,False
2013-01-26,0,False
2013-01-27,5,False
2013-01-28,4,False
2013-01-29,4,False
2013-01-30,4,False
2013-01-31,0,False
2013-02-01,9,False
2013-02-02,0,False
2013-02-03,0,False
2013-02-04,9,False
2013-02-05,0,False
2013-02-06,13,False
2013-02-07,0,False
2013-02-08,9,False
2013-02-09,11,False
2013-02-10,5,False
2013-02-11,13,False
2013-02-12,0,False
2013-02-13,22,False
2013-02-14,23,False
2013-02-15,14,False
2013-02-16,5,False
2013-02-17,10,False
2013-02-18,18,False
2013-02-19,17,False
2013-02-20,4,False
2013-02-21,0,False
2013-02-22,18,False
2013-02-23,0,False
2013-02-24,10,False
2013-02-25,0,False
2013-02-26,13,False
2013-02-27,13,False
2013-02-28,9,False
2013-03-01,9,False
2013-03-02,5,False
2013-03-03,0,False
2013-03-04,26,False
2013-03-05,13,False
2013-03-06,13,False
2013-03-07,0,False
2013-03-08,9,False
2013-03-09,10,False
2013-03-10,10,False
2013-03-11,13,False
2013-03-12,17,False
2013-03-13,17,False
2013-03-14,9,False
2013-03-15,4,False
2013-03-16,0,False
2013-03-17,15,False
2013-03-18,0,False
2013-03-19,4,False
2013-03-20,22,False
2013-03-21,4,False
2013-03-22,14,False
2013-03-23,5,False
2013-03-24,5,False
2013-03-25,0,False
2013-03-26,4,False
2013-03-27,4,False
2013-03-28,9,False
2013-03-29,10,False
2013-03-30,5,False
2013-03-31,5,False
2013-04-01,9,False
2013-04-02,0,False
2013-04-03,17,False
2013-04-04,4,False
2013-04-05,13,False
2013-04-06,15,False
2013-04-07,0,False
2013-04-08,4,False
2013-04-09,8,False
2013-04-10,9,False
2013-04-11,0,False
2013-04-12,0,False
2013-04-13,5,False
2013-04-14,0,False
2013-04-15,8,False
2013-04-16,4,False
2013-04-17,4,False
2013-04-18,4,False
2013-04-19,0,False
2013-04-20,10,False
2013-04-21,5,False
2013-04-22,4,False
2013-04-23,9,False
2013-04-24,4,False
2013-04-25,4,False
2013-04-26,4,False
2013-04-27,0,False
2013-04-28,0,False
2013-04-29,4,False
2013-04-30,4,False
2013-05-01,9,False
2013-05-02,13,False
2013-05-03,14,False
2013-05-04,0,False
2013-05-05,21,False
2013-05-06,22,False
2013-05-07,9,False
2013-05-08,9,False
2013-05-09,9,False
2013-05-10,23,False
2013-05-11,0,False
2013-05-12,5,False
2013-05-13,8,False
2013-05-14,17,False
2013-05-15,13,False
2013-05-16,4,False
2013-05-17,9,False
2013-05-18,0,False
2013-05-19,5,False
2013-05-20,0,False
2013-05-21,8,False
2013-05-22,4,False
2013-05-23,4,False
2013-05-24,9,False
2013-05-25,5,False
2013-05-26,5,False
2013-05-27,4,False
2013-05-28,4,False
2013-05-29,0,False
2013-05-30,0,False
2013-05-31,4,False
2013-06-01,0,False
2013-06-02,5,False
2013-06-03,13,False
2013-06-04,4,False
2013-06-05,4,False
2013-06-06,4,False
2013-06-07,13,False
2013-06-08,10,False
2013-06-09,0,False
2013-06-10,17,False
2013-06-11,4,False
2013-06-12,0,False
2013-06-13,0,False
2013-06-14,0,False
2013-06-15,0,False
2013-06-16,5,False
2013-06-17,0,False
2013-06-18,4,False
2013-06-19,9,False
2013-06-20,4,False
2013-06-21,5,False
2013-06-22,5,False
2013-06-23,0,False
2013-06-24,4,False
2013-06-25,4,False
2013-06-26,21,False
2013-06-27,17,False
2013-06-28,5,False
2013-06-29,0,False
