date,eBay,isPartial
2017-01-19,75,False
2017-01-20,73,False
2017-01-21,84,False
2017-01-22,95,False
2017-01-23,78,False
2017-01-24,79,False
2017-01-25,80,False
2017-01-26,76,False
2017-01-27,76,False
2017-01-28,84,False
2017-01-29,94,False
2017-01-30,78,False
2017-01-31,83,False
2017-02-01,76,False
2017-02-02,77,False
2017-02-03,78,False
2017-02-04,85,False
2017-02-05,90,False
2017-02-06,81,False
2017-02-07,79,False
2017-02-08,80,False
2017-02-09,76,False
2017-02-10,75,False
2017-02-11,82,False
2017-02-12,91,False
2017-02-13,74,False
2017-02-14,72,False
2017-02-15,77,False
2017-02-16,75,False
2017-02-17,75,False
2017-02-18,84,False
2017-02-19,93,False
2017-02-20,83,False
2017-02-21,78,False
2017-02-22,79,False
2017-02-23,79,False
2017-02-24,76,False
2017-02-25,85,False
2017-02-26,95,False
2017-02-27,79,False
2017-02-28,80,False
2017-03-01,78,False
2017-03-02,78,False
2017-03-03,75,False
2017-03-04,84,False
2017-03-05,100,False
2017-03-06,80,False
2017-03-07,77,False
2017-03-08,77,False
2017-03-09,74,False
2017-03-10,75,False
2017-03-11,82,False
2017-03-12,93,False
2017-03-13,79,False
2017-03-14,81,False
2017-03-15,74,False
2017-03-16,74,False
2017-03-17,76,False
2017-03-18,86,False
2017-03-19,97,False
2017-03-20,83,False
2017-03-21,80,False
2017-03-22,78,False
2017-03-23,75,False
2017-03-24,72,False
2017-03-25,78,False
2017-03-26,89,False
2017-03-27,80,False
2017-03-28,75,False
2017-03-29,78,False
2017-03-30,75,False
2017-03-31,74,False
2017-04-01,79,False
2017-04-02,90,False
2017-04-03,79,False
2017-04-04,75,False
2017-04-05,74,False
2017-04-06,75,False
2017-04-07,73,False
2017-04-08,77,False
2017-04-09,83,False
2017-04-10,80,False
2017-04-11,77,False
2017-04-12,78,False
2017-04-13,75,False
2017-04-14,79,False
2017-04-15,77,False
2017-04-16,84,False
2017-04-17,83,False
2017-04-18,76,False
2017-04-19,76,False
2017-04-20,75,False
2017-04-21,77,False
2017-04-22,80,False
2017-04-23,87,False
2017-04-24,77,False
2017-04-25,79,False
2017-04-26,77,False
2017-04-27,73,False
2017-04-28,74,False
2017-04-29,80,False
2017-04-30,85,False
2017-05-01,88,False
2017-05-02,79,False
2017-05-03,78,False
2017-05-04,76,False
2017-05-05,74,False
2017-05-06,81,False
2017-05-07,85,False
2017-05-08,78,False
2017-05-09,75,False
2017-05-10,75,False
2017-05-11,73,False
2017-05-12,76,False
2017-05-13,81,False
2017-05-14,85,False
2017-05-15,78,False
2017-05-16,77,False
2017-05-17,75,False
2017-05-18,75,False
2017-05-19,74,False
2017-05-20,82,False
2017-05-21,83,False
2017-05-22,78,False
2017-05-23,72,False
2017-05-24,71,False
2017-05-25,72,False
2017-05-26,72,False
2017-05-27,76,False
2017-05-28,85,False
2017-05-29,82,False
2017-05-30,78,False
2017-05-31,72,False
2017-06-01,73,False
2017-06-02,73,False
2017-06-03,77,False
2017-06-04,85,False
2017-06-05,81,False
2017-06-06,78,False
2017-06-07,76,False
2017-06-08,73,False
2017-06-09,72,False
2017-06-10,78,False
2017-06-11,88,False
2017-06-12,78,False
2017-06-13,77,False
2017-06-14,70,False
2017-06-15,73,False
2017-06-16,74,False
2017-06-17,76,False
2017-06-18,80,False
2017-06-19,77,False
2017-06-20,74,False
2017-06-21,74,False
2017-06-22,71,False
2017-06-23,74,False
2017-06-24,77,False
2017-06-25,88,False
2017-06-26,79,False
2017-06-27,78,False
2017-06-28,77,False
2017-06-29,75,False
2017-06-30,72,False
2017-07-01,78,False
2017-07-02,87,False
2017-07-03,76,False
2017-07-04,75,False
2017-07-05,75,False
2017-07-06,76,False
2017-07-07,70,False
2017-07-08,76,False
2017-07-09,85,False
2017-07-10,78,False
2017-07-11,79,False
2017-07-12,78,False
2017-07-13,73,False
2017-07-14,73,False
2017-07-15,78,False
2017-07-16,87,False
2017-07-17,79,False
2017-07-18,76,False
2017-07-19,77,False
2017-07-20,74,False
2017-07-21,73,False
2017-07-22,79,False
2017-07-23,87,False
2017-07-24,79,False
2017-07-25,77,False
2017-07-26,78,False
2017-07-27,79,False
2017-07-28,78,False
2017-07-29,82,False
2017-07-30,90,False
2017-07-31,83,False
2017-08-01,82,False
2017-08-02,81,False
2017-08-03,82,False
2017-08-04,77,False
2017-08-05,80,False
2017-08-06,90,False
2017-08-07,83,False
2017-08-08,83,False
2017-08-09,79,False
2017-08-10,78,False
2017-08-11,78,False
2017-08-12,81,False
2017-08-13,87,False
2017-08-14,81,False
2017-08-15,78,False
2017-08-16,78,False
2017-08-17,74,False
2017-08-18,77,False
2017-08-19,81,False
2017-08-20,85,False
2017-08-21,79,False
2017-08-22,80,False
2017-08-23,77,False
2017-08-24,76,False
2017-08-25,78,False
2017-08-26,79,False
2017-08-27,83,False
2017-08-28,78,False
2017-08-29,79,False
2017-08-30,78,False
2017-08-31,77,False
2017-09-01,78,False
2017-09-02,83,False
2017-09-03,92,False
2017-09-04,83,False
2017-09-05,77,False
2017-09-06,78,False
2017-09-07,78,False
2017-09-08,75,False
2017-09-09,81,False
2017-09-10,89,False
2017-09-11,80,False
2017-09-12,78,False
2017-09-13,76,False
2017-09-14,76,False
2017-09-15,75,False
2017-09-16,81,False
2017-09-17,88,False
2017-09-18,80,False
2017-09-19,78,False
2017-09-20,75,False
2017-09-21,78,False
2017-09-22,75,False
2017-09-23,78,False
2017-09-24,87,False
2017-09-25,79,False
2017-09-26,79,False
2017-09-27,75,False
2017-09-28,76,False
2017-09-29,75,False
2017-09-30,84,False
2017-10-01,87,False
2017-10-02,77,False
2017-10-03,80,False
2017-10-04,77,False
2017-10-05,80,False
2017-10-06,76,False
