date,eBay,isPartial
2017-10-28,78,False
2017-10-29,90,False
2017-10-30,74,False
2017-10-31,74,False
2017-11-01,80,False
2017-11-02,78,False
2017-11-03,77,False
2017-11-04,84,False
2017-11-05,95,False
2017-11-06,82,False
2017-11-07,80,False
2017-11-08,83,False
2017-11-09,77,False
2017-11-10,78,False
2017-11-11,84,False
2017-11-12,100,False
2017-11-13,82,False
2017-11-14,81,False
2017-11-15,79,False
2017-11-16,75,False
2017-11-17,78,False
2017-11-18,84,False
2017-11-19,94,False
2017-11-20,83,False
2017-11-21,81,False
2017-11-22,81,False
2017-11-23,83,False
2017-11-24,92,False
2017-11-25,89,False
2017-11-26,100,False
2017-11-27,93,False
2017-11-28,83,False
2017-11-29,83,False
2017-11-30,79,False
2017-12-01,78,False
2017-12-02,85,False
2017-12-03,92,False
2017-12-04,82,False
2017-12-05,80,False
2017-12-06,79,False
2017-12-07,78,False
2017-12-08,77,False
2017-12-09,83,False
2017-12-10,91,False
2017-12-11,78,False
2017-12-12,78,False
2017-12-13,77,False
2017-12-14,76,False
2017-12-15,75,False
2017-12-16,78,False
2017-12-17,86,False
2017-12-18,75,False
2017-12-19,73,False
2017-12-20,69,False
2017-12-21,67,False
2017-12-22,64,False
2017-12-23,63,False
2017-12-24,59,False
2017-12-25,70,False
2017-12-26,75,False
2017-12-27,75,False
2017-12-28,79,False
2017-12-29,75,False
2017-12-30,75,False
2017-12-31,67,False
2018-01-01,73,False
2018-01-02,76,False
2018-01-03,78,False
2018-01-04,78,False
2018-01-05,71,False
2018-01-06,77,False
2018-01-07,85,False
2018-01-08,73,False
2018-01-09,72,False
2018-01-10,70,False
2018-01-11,71,False
2018-01-12,71,False
2018-01-13,75,False
2018-01-14,83,False
2018-01-15,74,False
2018-01-16,71,False
2018-01-17,70,False
2018-01-18,71,False
2018-01-19,70,False
2018-01-20,78,False
2018-01-21,84,False
2018-01-22,73,False
2018-01-23,68,False
2018-01-24,70,False
2018-01-25,69,False
2018-01-26,70,False
2018-01-27,78,False
2018-01-28,85,False
2018-01-29,76,False
2018-01-30,72,False
2018-01-31,70,False
2018-02-01,73,False
2018-02-02,72,False
2018-02-03,78,False
2018-02-04,85,False
2018-02-05,72,False
2018-02-06,72,False
2018-02-07,70,False
2018-02-08,68,False
2018-02-09,67,False
2018-02-10,75,False
2018-02-11,81,False
2018-02-12,73,False
2018-02-13,68,False
