date,eBay,isPartial
2015-04-10,78,False
2015-04-11,86,False
2015-04-12,95,False
2015-04-13,84,False
2015-04-14,80,False
2015-04-15,78,False
2015-04-16,79,False
2015-04-17,84,False
2015-04-18,86,False
2015-04-19,96,False
2015-04-20,83,False
2015-04-21,82,False
2015-04-22,81,False
2015-04-23,80,False
2015-04-24,77,False
2015-04-25,87,False
2015-04-26,96,False
2015-04-27,87,False
2015-04-28,83,False
2015-04-29,78,False
2015-04-30,79,False
2015-05-01,84,False
2015-05-02,84,False
2015-05-03,95,False
2015-05-04,84,False
2015-05-05,83,False
2015-05-06,81,False
2015-05-07,79,False
2015-05-08,78,False
2015-05-09,82,False
2015-05-10,89,False
2015-05-11,80,False
2015-05-12,78,False
2015-05-13,74,False
2015-05-14,78,False
2015-05-15,76,False
2015-05-16,82,False
2015-05-17,97,False
2015-05-18,82,False
2015-05-19,81,False
2015-05-20,80,False
2015-05-21,76,False
2015-05-22,75,False
2015-05-23,80,False
2015-05-24,86,False
2015-05-25,85,False
2015-05-26,82,False
2015-05-27,76,False
2015-05-28,76,False
2015-05-29,77,False
2015-05-30,82,False
2015-05-31,94,False
2015-06-01,83,False
2015-06-02,81,False
2015-06-03,76,False
2015-06-04,76,False
2015-06-05,74,False
2015-06-06,82,False
2015-06-07,87,False
2015-06-08,78,False
2015-06-09,79,False
2015-06-10,76,False
2015-06-11,77,False
2015-06-12,74,False
2015-06-13,85,False
2015-06-14,93,False
2015-06-15,83,False
2015-06-16,78,False
2015-06-17,77,False
2015-06-18,81,False
2015-06-19,78,False
2015-06-20,84,False
2015-06-21,92,False
2015-06-22,84,False
2015-06-23,80,False
2015-06-24,77,False
2015-06-25,75,False
2015-06-26,74,False
2015-06-27,83,False
2015-06-28,93,False
2015-06-29,80,False
2015-06-30,78,False
2015-07-01,75,False
2015-07-02,74,False
2015-07-03,73,False
2015-07-04,75,False
2015-07-05,84,False
2015-07-06,75,False
2015-07-07,77,False
2015-07-08,76,False
2015-07-09,76,False
2015-07-10,69,False
2015-07-11,74,False
2015-07-12,91,False
2015-07-13,79,False
2015-07-14,77,False
2015-07-15,77,False
2015-07-16,77,False
2015-07-17,75,False
2015-07-18,79,False
2015-07-19,88,False
2015-07-20,82,False
2015-07-21,77,False
2015-07-22,77,False
2015-07-23,75,False
2015-07-24,78,False
2015-07-25,83,False
2015-07-26,92,False
2015-07-27,83,False
2015-07-28,82,False
2015-07-29,79,False
2015-07-30,76,False
2015-07-31,74,False
2015-08-01,81,False
2015-08-02,87,False
2015-08-03,79,False
2015-08-04,80,False
2015-08-05,79,False
2015-08-06,77,False
2015-08-07,73,False
2015-08-08,78,False
2015-08-09,84,False
2015-08-10,80,False
2015-08-11,78,False
2015-08-12,78,False
2015-08-13,76,False
2015-08-14,75,False
2015-08-15,82,False
2015-08-16,94,False
2015-08-17,80,False
2015-08-18,80,False
2015-08-19,79,False
2015-08-20,77,False
2015-08-21,76,False
2015-08-22,79,False
2015-08-23,89,False
2015-08-24,80,False
2015-08-25,81,False
2015-08-26,78,False
2015-08-27,76,False
2015-08-28,77,False
2015-08-29,78,False
2015-08-30,85,False
2015-08-31,79,False
2015-09-01,78,False
2015-09-02,76,False
2015-09-03,74,False
2015-09-04,74,False
2015-09-05,79,False
2015-09-06,88,False
2015-09-07,82,False
2015-09-08,73,False
2015-09-09,72,False
2015-09-10,75,False
2015-09-11,71,False
2015-09-12,79,False
2015-09-13,87,False
2015-09-14,77,False
2015-09-15,75,False
2015-09-16,78,False
2015-09-17,76,False
2015-09-18,73,False
2015-09-19,80,False
2015-09-20,88,False
2015-09-21,78,False
2015-09-22,78,False
2015-09-23,77,False
2015-09-24,77,False
2015-09-25,76,False
2015-09-26,79,False
2015-09-27,89,False
2015-09-28,79,False
2015-09-29,76,False
2015-09-30,76,False
2015-10-01,74,False
2015-10-02,73,False
2015-10-03,82,False
2015-10-04,90,False
2015-10-05,79,False
2015-10-06,81,False
2015-10-07,78,False
2015-10-08,76,False
2015-10-09,74,False
2015-10-10,82,False
2015-10-11,92,False
2015-10-12,81,False
2015-10-13,77,False
2015-10-14,78,False
2015-10-15,76,False
2015-10-16,77,False
2015-10-17,82,False
2015-10-18,91,False
2015-10-19,80,False
2015-10-20,78,False
2015-10-21,79,False
2015-10-22,76,False
2015-10-23,78,False
2015-10-24,83,False
2015-10-25,92,False
2015-10-26,80,False
2015-10-27,79,False
2015-10-28,77,False
2015-10-29,77,False
2015-10-30,74,False
2015-10-31,73,False
2015-11-01,87,False
2015-11-02,82,False
2015-11-03,80,False
2015-11-04,77,False
2015-11-05,78,False
2015-11-06,79,False
2015-11-07,83,False
2015-11-08,93,False
2015-11-09,81,False
2015-11-10,78,False
2015-11-11,81,False
2015-11-12,79,False
2015-11-13,77,False
2015-11-14,84,False
2015-11-15,92,False
2015-11-16,78,False
2015-11-17,76,False
2015-11-18,76,False
2015-11-19,77,False
2015-11-20,78,False
2015-11-21,84,False
2015-11-22,96,False
2015-11-23,82,False
2015-11-24,78,False
2015-11-25,82,False
2015-11-26,80,False
2015-11-27,93,False
2015-11-28,91,False
2015-11-29,100,False
2015-11-30,90,False
2015-12-01,84,False
2015-12-02,79,False
2015-12-03,79,False
2015-12-04,76,False
2015-12-05,84,False
2015-12-06,94,False
2015-12-07,84,False
2015-12-08,81,False
2015-12-09,82,False
2015-12-10,79,False
2015-12-11,82,False
2015-12-12,84,False
2015-12-13,92,False
2015-12-14,83,False
2015-12-15,80,False
2015-12-16,78,False
2015-12-17,77,False
2015-12-18,77,False
2015-12-19,78,False
2015-12-20,84,False
2015-12-21,76,False
2015-12-22,72,False
2015-12-23,67,False
2015-12-24,64,False
2015-12-25,72,False
2015-12-26,84,False
