date,eBay,isPartial
2011-05-11,76,False
2011-05-12,75,False
2011-05-13,74,False
2011-05-14,85,False
2011-05-15,92,False
2011-05-16,81,False
2011-05-17,77,False
2011-05-18,74,False
2011-05-19,73,False
2011-05-20,72,False
2011-05-21,78,False
2011-05-22,93,False
2011-05-23,77,False
2011-05-24,78,False
2011-05-25,74,False
2011-05-26,74,False
2011-05-27,73,False
2011-05-28,80,False
2011-05-29,88,False
2011-05-30,77,False
2011-05-31,73,False
2011-06-01,73,False
2011-06-02,73,False
2011-06-03,70,False
2011-06-04,80,False
2011-06-05,88,False
2011-06-06,74,False
2011-06-07,76,False
2011-06-08,75,False
2011-06-09,77,False
2011-06-10,74,False
2011-06-11,84,False
2011-06-12,89,False
2011-06-13,75,False
2011-06-14,74,False
2011-06-15,74,False
2011-06-16,76,False
2011-06-17,74,False
2011-06-18,83,False
2011-06-19,90,False
2011-06-20,78,False
2011-06-21,76,False
2011-06-22,75,False
2011-06-23,79,False
2011-06-24,75,False
2011-06-25,82,False
2011-06-26,86,False
2011-06-27,75,False
2011-06-28,72,False
2011-06-29,77,False
2011-06-30,73,False
2011-07-01,70,False
2011-07-02,77,False
2011-07-03,88,False
2011-07-04,76,False
2011-07-05,77,False
2011-07-06,73,False
2011-07-07,76,False
2011-07-08,74,False
2011-07-09,80,False
2011-07-10,93,False
2011-07-11,74,False
2011-07-12,74,False
2011-07-13,77,False
2011-07-14,74,False
2011-07-15,74,False
2011-07-16,82,False
2011-07-17,95,False
2011-07-18,77,False
2011-07-19,77,False
2011-07-20,75,False
2011-07-21,74,False
2011-07-22,73,False
2011-07-23,82,False
2011-07-24,89,False
2011-07-25,78,False
2011-07-26,79,False
2011-07-27,77,False
2011-07-28,73,False
2011-07-29,76,False
2011-07-30,81,False
2011-07-31,90,False
2011-08-01,75,False
2011-08-02,75,False
2011-08-03,76,False
2011-08-04,74,False
2011-08-05,75,False
2011-08-06,82,False
2011-08-07,91,False
2011-08-08,78,False
2011-08-09,74,False
2011-08-10,76,False
2011-08-11,74,False
2011-08-12,74,False
2011-08-13,85,False
2011-08-14,93,False
2011-08-15,81,False
2011-08-16,78,False
2011-08-17,75,False
2011-08-18,74,False
2011-08-19,75,False
2011-08-20,79,False
2011-08-21,86,False
2011-08-22,75,False
2011-08-23,76,False
2011-08-24,75,False
2011-08-25,72,False
2011-08-26,72,False
2011-08-27,82,False
2011-08-28,86,False
2011-08-29,77,False
2011-08-30,77,False
2011-08-31,77,False
2011-09-01,77,False
2011-09-02,72,False
2011-09-03,79,False
2011-09-04,91,False
2011-09-05,81,False
2011-09-06,77,False
2011-09-07,75,False
2011-09-08,75,False
2011-09-09,73,False
2011-09-10,82,False
2011-09-11,88,False
2011-09-12,78,False
2011-09-13,76,False
2011-09-14,74,False
2011-09-15,75,False
2011-09-16,73,False
2011-09-17,81,False
2011-09-18,91,False
2011-09-19,79,False
2011-09-20,78,False
2011-09-21,75,False
2011-09-22,75,False
2011-09-23,73,False
2011-09-24,84,False
2011-09-25,90,False
2011-09-26,78,False
2011-09-27,74,False
2011-09-28,75,False
2011-09-29,74,False
2011-09-30,73,False
2011-10-01,76,False
2011-10-02,86,False
2011-10-03,74,False
2011-10-04,74,False
2011-10-05,75,False
2011-10-06,76,False
2011-10-07,74,False
2011-10-08,86,False
2011-10-09,93,False
2011-10-10,80,False
2011-10-11,75,False
2011-10-12,77,False
2011-10-13,76,False
2011-10-14,74,False
2011-10-15,83,False
2011-10-16,90,False
2011-10-17,78,False
2011-10-18,76,False
2011-10-19,77,False
2011-10-20,75,False
2011-10-21,76,False
2011-10-22,81,False
2011-10-23,86,False
2011-10-24,79,False
2011-10-25,74,False
2011-10-26,75,False
2011-10-27,75,False
2011-10-28,74,False
2011-10-29,79,False
2011-10-30,88,False
2011-10-31,75,False
2011-11-01,76,False
2011-11-02,77,False
2011-11-03,75,False
2011-11-04,74,False
2011-11-05,83,False
2011-11-06,93,False
2011-11-07,79,False
2011-11-08,79,False
2011-11-09,78,False
2011-11-10,76,False
2011-11-11,79,False
2011-11-12,84,False
2011-11-13,94,False
2011-11-14,81,False
2011-11-15,80,False
2011-11-16,78,False
2011-11-17,76,False
2011-11-18,76,False
2011-11-19,83,False
2011-11-20,96,False
2011-11-21,79,False
2011-11-22,80,False
2011-11-23,78,False
2011-11-24,80,False
2011-11-25,82,False
2011-11-26,88,False
2011-11-27,97,False
2011-11-28,82,False
2011-11-29,80,False
2011-11-30,80,False
2011-12-01,80,False
2011-12-02,79,False
2011-12-03,89,False
2011-12-04,99,False
2011-12-05,84,False
2011-12-06,82,False
2011-12-07,82,False
2011-12-08,81,False
2011-12-09,81,False
2011-12-10,86,False
2011-12-11,100,False
2011-12-12,87,False
2011-12-13,84,False
2011-12-14,80,False
2011-12-15,78,False
2011-12-16,78,False
2011-12-17,84,False
2011-12-18,89,False
2011-12-19,78,False
2011-12-20,77,False
2011-12-21,74,False
2011-12-22,68,False
2011-12-23,68,False
2011-12-24,67,False
2011-12-25,75,False
2011-12-26,80,False
2011-12-27,81,False
2011-12-28,79,False
2011-12-29,82,False
2011-12-30,79,False
2011-12-31,72,False
2012-01-01,82,False
2012-01-02,85,False
2012-01-03,80,False
2012-01-04,81,False
2012-01-05,78,False
2012-01-06,77,False
2012-01-07,84,False
2012-01-08,92,False
2012-01-09,78,False
2012-01-10,75,False
2012-01-11,76,False
2012-01-12,73,False
2012-01-13,76,False
2012-01-14,85,False
2012-01-15,90,False
2012-01-16,76,False
2012-01-17,76,False
2012-01-18,74,False
2012-01-19,76,False
2012-01-20,78,False
2012-01-21,89,False
2012-01-22,93,False
2012-01-23,77,False
2012-01-24,79,False
2012-01-25,75,False
2012-01-26,75,False
