date,eBay,isPartial
2016-05-04,79,False
2016-05-05,78,False
2016-05-06,76,False
2016-05-07,83,False
2016-05-08,91,False
2016-05-09,81,False
2016-05-10,80,False
2016-05-11,80,False
2016-05-12,79,False
2016-05-13,79,False
2016-05-14,82,False
2016-05-15,91,False
2016-05-16,85,False
2016-05-17,83,False
2016-05-18,83,False
2016-05-19,80,False
2016-05-20,80,False
2016-05-21,84,False
2016-05-22,94,False
2016-05-23,82,False
2016-05-24,82,False
2016-05-25,78,False
2016-05-26,79,False
2016-05-27,77,False
2016-05-28,80,False
2016-05-29,93,False
2016-05-30,87,False
2016-05-31,82,False
2016-06-01,81,False
2016-06-02,82,False
2016-06-03,76,False
2016-06-04,82,False
2016-06-05,88,False
2016-06-06,82,False
2016-06-07,79,False
2016-06-08,79,False
2016-06-09,81,False
2016-06-10,77,False
2016-06-11,84,False
2016-06-12,94,False
2016-06-13,83,False
2016-06-14,78,False
2016-06-15,78,False
2016-06-16,72,False
2016-06-17,77,False
2016-06-18,84,False
2016-06-19,91,False
2016-06-20,80,False
2016-06-21,78,False
2016-06-22,75,False
2016-06-23,74,False
2016-06-24,73,False
2016-06-25,82,False
2016-06-26,90,False
2016-06-27,78,False
2016-06-28,80,False
2016-06-29,77,False
2016-06-30,76,False
2016-07-01,75,False
2016-07-02,82,False
2016-07-03,89,False
2016-07-04,80,False
2016-07-05,80,False
2016-07-06,78,False
2016-07-07,77,False
2016-07-08,78,False
2016-07-09,81,False
2016-07-10,87,False
2016-07-11,80,False
2016-07-12,81,False
2016-07-13,81,False
2016-07-14,76,False
2016-07-15,75,False
2016-07-16,80,False
2016-07-17,90,False
2016-07-18,79,False
2016-07-19,77,False
2016-07-20,80,False
2016-07-21,80,False
2016-07-22,72,False
2016-07-23,84,False
2016-07-24,92,False
2016-07-25,82,False
2016-07-26,80,False
2016-07-27,77,False
2016-07-28,81,False
2016-07-29,77,False
2016-07-30,81,False
2016-07-31,94,False
2016-08-01,83,False
2016-08-02,83,False
2016-08-03,83,False
2016-08-04,80,False
2016-08-05,78,False
2016-08-06,77,False
2016-08-07,90,False
2016-08-08,80,False
2016-08-09,77,False
2016-08-10,79,False
2016-08-11,78,False
2016-08-12,74,False
2016-08-13,76,False
2016-08-14,86,False
2016-08-15,81,False
2016-08-16,76,False
2016-08-17,76,False
2016-08-18,73,False
2016-08-19,74,False
2016-08-20,81,False
2016-08-21,91,False
2016-08-22,81,False
2016-08-23,76,False
2016-08-24,76,False
2016-08-25,77,False
2016-08-26,76,False
2016-08-27,80,False
2016-08-28,88,False
2016-08-29,81,False
2016-08-30,79,False
2016-08-31,80,False
2016-09-01,75,False
2016-09-02,73,False
2016-09-03,82,False
2016-09-04,90,False
2016-09-05,83,False
2016-09-06,79,False
2016-09-07,76,False
2016-09-08,78,False
2016-09-09,75,False
2016-09-10,83,False
2016-09-11,91,False
2016-09-12,79,False
2016-09-13,75,False
2016-09-14,78,False
2016-09-15,76,False
2016-09-16,77,False
2016-09-17,84,False
2016-09-18,89,False
2016-09-19,83,False
2016-09-20,76,False
2016-09-21,76,False
2016-09-22,76,False
2016-09-23,74,False
2016-09-24,82,False
2016-09-25,88,False
2016-09-26,84,False
2016-09-27,78,False
2016-09-28,79,False
2016-09-29,75,False
2016-09-30,76,False
2016-10-01,82,False
2016-10-02,88,False
2016-10-03,86,False
2016-10-04,80,False
2016-10-05,80,False
2016-10-06,76,False
2016-10-07,78,False
2016-10-08,83,False
2016-10-09,96,False
2016-10-10,82,False
2016-10-11,81,False
2016-10-12,78,False
2016-10-13,77,False
2016-10-14,78,False
2016-10-15,85,False
2016-10-16,94,False
2016-10-17,83,False
2016-10-18,79,False
2016-10-19,80,False
2016-10-20,77,False
2016-10-21,80,False
2016-10-22,84,False
2016-10-23,93,False
2016-10-24,81,False
2016-10-25,79,False
2016-10-26,77,False
2016-10-27,78,False
2016-10-28,73,False
2016-10-29,79,False
