date,eBay,isPartial
2012-06-15,70,False
2012-06-16,80,False
2012-06-17,85,False
2012-06-18,74,False
2012-06-19,73,False
2012-06-20,73,False
2012-06-21,71,False
2012-06-22,68,False
2012-06-23,77,False
2012-06-24,86,False
2012-06-25,73,False
2012-06-26,74,False
2012-06-27,71,False
2012-06-28,69,False
2012-06-29,72,False
2012-06-30,75,False
2012-07-01,85,False
2012-07-02,76,False
2012-07-03,73,False
2012-07-04,75,False
2012-07-05,70,False
2012-07-06,75,False
2012-07-07,79,False
2012-07-08,88,False
2012-07-09,77,False
2012-07-10,76,False
2012-07-11,77,False
2012-07-12,75,False
2012-07-13,75,False
2012-07-14,81,False
2012-07-15,87,False
2012-07-16,78,False
2012-07-17,75,False
2012-07-18,74,False
2012-07-19,75,False
2012-07-20,74,False
2012-07-21,80,False
2012-07-22,87,False
2012-07-23,76,False
2012-07-24,73,False
2012-07-25,72,False
2012-07-26,71,False
2012-07-27,69,False
2012-07-28,75,False
2012-07-29,86,False
2012-07-30,75,False
2012-07-31,73,False
2012-08-01,72,False
2012-08-02,72,False
2012-08-03,70,False
2012-08-04,75,False
2012-08-05,83,False
2012-08-06,75,False
2012-08-07,74,False
2012-08-08,73,False
2012-08-09,69,False
2012-08-10,68,False
2012-08-11,71,False
2012-08-12,86,False
2012-08-13,73,False
2012-08-14,71,False
2012-08-15,75,False
2012-08-16,74,False
2012-08-17,73,False
2012-08-18,75,False
2012-08-19,84,False
2012-08-20,76,False
2012-08-21,76,False
2012-08-22,73,False
2012-08-23,72,False
2012-08-24,73,False
2012-08-25,80,False
2012-08-26,84,False
2012-08-27,74,False
2012-08-28,75,False
2012-08-29,74,False
2012-08-30,74,False
2012-08-31,72,False
2012-09-01,79,False
2012-09-02,86,False
2012-09-03,79,False
2012-09-04,72,False
2012-09-05,73,False
2012-09-06,72,False
2012-09-07,70,False
2012-09-08,78,False
2012-09-09,84,False
2012-09-10,75,False
2012-09-11,73,False
2012-09-12,73,False
2012-09-13,75,False
2012-09-14,76,False
2012-09-15,78,False
2012-09-16,86,False
2012-09-17,79,False
2012-09-18,76,False
2012-09-19,75,False
2012-09-20,73,False
2012-09-21,76,False
2012-09-22,83,False
2012-09-23,87,False
2012-09-24,81,False
2012-09-25,75,False
2012-09-26,75,False
2012-09-27,75,False
2012-09-28,73,False
2012-09-29,82,False
2012-09-30,91,False
2012-10-01,81,False
2012-10-02,74,False
2012-10-03,76,False
2012-10-04,80,False
2012-10-05,81,False
2012-10-06,89,False
2012-10-07,100,False
2012-10-08,87,False
2012-10-09,83,False
2012-10-10,86,False
2012-10-11,85,False
2012-10-12,85,False
