date,eBay,isPartial
2018-01-16,73,False
2018-01-17,73,False
2018-01-18,70,False
2018-01-19,71,False
2018-01-20,80,False
2018-01-21,86,False
2018-01-22,76,False
2018-01-23,72,False
2018-01-24,72,False
2018-01-25,70,False
2018-01-26,70,False
2018-01-27,78,False
2018-01-28,88,False
2018-01-29,76,False
2018-01-30,73,False
2018-01-31,73,False
2018-02-01,71,False
2018-02-02,73,False
2018-02-03,79,False
2018-02-04,85,False
2018-02-05,74,False
2018-02-06,72,False
2018-02-07,71,False
2018-02-08,70,False
2018-02-09,68,False
2018-02-10,75,False
2018-02-11,83,False
2018-02-12,74,False
2018-02-13,70,False
2018-02-14,65,False
2018-02-15,69,False
2018-02-16,71,False
2018-02-17,75,False
2018-02-18,84,False
2018-02-19,75,False
2018-02-20,71,False
2018-02-21,70,False
2018-02-22,69,False
2018-02-23,71,False
2018-02-24,76,False
2018-02-25,83,False
2018-02-26,73,False
2018-02-27,71,False
2018-02-28,70,False
2018-03-01,69,False
2018-03-02,70,False
2018-03-03,78,False
2018-03-04,84,False
2018-03-05,71,False
2018-03-06,71,False
2018-03-07,71,False
2018-03-08,69,False
2018-03-09,70,False
2018-03-10,78,False
2018-03-11,82,False
2018-03-12,72,False
2018-03-13,70,False
2018-03-14,67,False
2018-03-15,68,False
2018-03-16,67,False
2018-03-17,75,False
2018-03-18,83,False
2018-03-19,73,False
2018-03-20,72,False
2018-03-21,69,False
2018-03-22,70,False
2018-03-23,68,False
2018-03-24,74,False
2018-03-25,80,False
2018-03-26,70,False
2018-03-27,70,False
2018-03-28,69,False
2018-03-29,67,False
2018-03-30,74,False
2018-03-31,71,False
2018-04-01,77,False
2018-04-02,77,False
2018-04-03,70,False
2018-04-04,71,False
2018-04-05,68,False
2018-04-06,66,False
2018-04-07,70,False
2018-04-08,78,False
2018-04-09,71,False
2018-04-10,69,False
2018-04-11,69,False
2018-04-12,69,False
2018-04-13,67,False
2018-04-14,68,False
2018-04-15,81,False
2018-04-16,70,False
2018-04-17,67,False
2018-04-18,64,False
2018-04-19,63,False
2018-04-20,63,False
2018-04-21,69,False
2018-04-22,81,False
2018-04-23,69,False
2018-04-24,71,False
2018-04-25,69,False
2018-04-26,65,False
2018-04-27,67,False
2018-04-28,69,False
2018-04-29,75,False
2018-04-30,69,False
2018-05-01,74,False
2018-05-02,68,False
2018-05-03,64,False
2018-05-04,64,False
2018-05-05,66,False
2018-05-06,70,False
2018-05-07,66,False
2018-05-08,65,False
2018-05-09,63,False
2018-05-10,67,False
2018-05-11,63,False
2018-05-12,68,False
2018-05-13,73,False
2018-05-14,67,False
2018-05-15,63,False
2018-05-16,65,False
2018-05-17,63,False
2018-05-18,61,False
2018-05-19,61,False
2018-05-20,71,False
2018-05-21,67,False
2018-05-22,65,False
2018-05-23,64,False
2018-05-24,61,False
2018-05-25,62,False
2018-05-26,64,False
2018-05-27,72,False
2018-05-28,66,False
2018-05-29,65,False
2018-05-30,63,False
2018-05-31,64,False
2018-06-01,64,False
2018-06-02,68,False
2018-06-03,74,False
2018-06-04,66,False
2018-06-05,64,False
2018-06-06,66,False
2018-06-07,63,False
2018-06-08,63,False
2018-06-09,66,False
2018-06-10,75,False
2018-06-11,66,False
2018-06-12,65,False
2018-06-13,65,False
2018-06-14,62,False
2018-06-15,61,False
2018-06-16,63,False
2018-06-17,71,False
2018-06-18,64,False
2018-06-19,64,False
2018-06-20,61,False
2018-06-21,62,False
2018-06-22,60,False
2018-06-23,62,False
