date,eBay,isPartial
2012-10-12,77,False
2012-10-13,81,False
2012-10-14,91,False
2012-10-15,79,False
2012-10-16,79,False
2012-10-17,76,False
2012-10-18,76,False
2012-10-19,74,False
2012-10-20,83,False
2012-10-21,91,False
2012-10-22,80,False
2012-10-23,77,False
2012-10-24,76,False
2012-10-25,76,False
2012-10-26,77,False
2012-10-27,82,False
2012-10-28,93,False
2012-10-29,76,False
2012-10-30,73,False
2012-10-31,72,False
2012-11-01,78,False
2012-11-02,79,False
2012-11-03,82,False
2012-11-04,94,False
2012-11-05,79,False
2012-11-06,78,False
2012-11-07,75,False
2012-11-08,76,False
2012-11-09,79,False
2012-11-10,85,False
2012-11-11,92,False
2012-11-12,80,False
2012-11-13,79,False
2012-11-14,80,False
2012-11-15,79,False
2012-11-16,78,False
2012-11-17,85,False
2012-11-18,97,False
2012-11-19,86,False
2012-11-20,83,False
2012-11-21,82,False
2012-11-22,81,False
2012-11-23,84,False
2012-11-24,91,False
2012-11-25,100,False
2012-11-26,88,False
2012-11-27,84,False
2012-11-28,79,False
2012-11-29,82,False
2012-11-30,80,False
2012-12-01,87,False
2012-12-02,98,False
2012-12-03,84,False
2012-12-04,82,False
2012-12-05,81,False
2012-12-06,84,False
2012-12-07,83,False
2012-12-08,89,False
2012-12-09,95,False
2012-12-10,85,False
2012-12-11,83,False
2012-12-12,82,False
2012-12-13,79,False
2012-12-14,78,False
2012-12-15,84,False
2012-12-16,92,False
2012-12-17,80,False
2012-12-18,77,False
2012-12-19,72,False
2012-12-20,69,False
2012-12-21,67,False
2012-12-22,74,False
2012-12-23,74,False
2012-12-24,64,False
2012-12-25,72,False
2012-12-26,81,False
2012-12-27,80,False
2012-12-28,80,False
2012-12-29,83,False
2012-12-30,86,False
2012-12-31,73,False
2013-01-01,83,False
2013-01-02,77,False
2013-01-03,80,False
2013-01-04,80,False
2013-01-05,84,False
2013-01-06,88,False
2013-01-07,78,False
2013-01-08,76,False
2013-01-09,76,False
2013-01-10,74,False
2013-01-11,74,False
2013-01-12,84,False
2013-01-13,92,False
2013-01-14,78,False
2013-01-15,75,False
2013-01-16,74,False
2013-01-17,74,False
2013-01-18,77,False
2013-01-19,84,False
2013-01-20,93,False
2013-01-21,79,False
2013-01-22,77,False
2013-01-23,76,False
2013-01-24,76,False
2013-01-25,77,False
2013-01-26,86,False
2013-01-27,92,False
2013-01-28,77,False
2013-01-29,77,False
2013-01-30,75,False
2013-01-31,72,False
2013-02-01,74,False
2013-02-02,81,False
2013-02-03,91,False
2013-02-04,77,False
2013-02-05,74,False
2013-02-06,77,False
2013-02-07,76,False
2013-02-08,74,False
2013-02-09,83,False
2013-02-10,92,False
2013-02-11,79,False
2013-02-12,78,False
2013-02-13,73,False
2013-02-14,69,False
2013-02-15,74,False
2013-02-16,83,False
2013-02-17,90,False
2013-02-18,79,False
2013-02-19,75,False
2013-02-20,75,False
2013-02-21,76,False
2013-02-22,76,False
2013-02-23,82,False
2013-02-24,93,False
2013-02-25,78,False
2013-02-26,77,False
2013-02-27,73,False
2013-02-28,73,False
2013-03-01,73,False
2013-03-02,81,False
2013-03-03,91,False
2013-03-04,76,False
2013-03-05,73,False
2013-03-06,73,False
2013-03-07,75,False
2013-03-08,73,False
2013-03-09,81,False
2013-03-10,92,False
2013-03-11,78,False
2013-03-12,73,False
2013-03-13,73,False
2013-03-14,70,False
2013-03-15,73,False
2013-03-16,79,False
2013-03-17,93,False
2013-03-18,78,False
2013-03-19,76,False
2013-03-20,75,False
2013-03-21,73,False
2013-03-22,71,False
2013-03-23,82,False
2013-03-24,93,False
2013-03-25,77,False
2013-03-26,74,False
2013-03-27,74,False
2013-03-28,74,False
2013-03-29,81,False
2013-03-30,77,False
2013-03-31,85,False
2013-04-01,76,False
2013-04-02,72,False
2013-04-03,73,False
2013-04-04,75,False
2013-04-05,76,False
2013-04-06,79,False
2013-04-07,85,False
2013-04-08,75,False
2013-04-09,76,False
2013-04-10,74,False
2013-04-11,73,False
2013-04-12,75,False
2013-04-13,80,False
2013-04-14,87,False
2013-04-15,73,False
2013-04-16,71,False
2013-04-17,69,False
2013-04-18,71,False
2013-04-19,70,False
2013-04-20,75,False
2013-04-21,87,False
2013-04-22,74,False
2013-04-23,74,False
2013-04-24,71,False
2013-04-25,69,False
2013-04-26,70,False
2013-04-27,78,False
2013-04-28,85,False
2013-04-29,74,False
2013-04-30,71,False
2013-05-01,76,False
2013-05-02,70,False
2013-05-03,72,False
2013-05-04,74,False
2013-05-05,80,False
2013-05-06,72,False
2013-05-07,71,False
2013-05-08,69,False
2013-05-09,72,False
2013-05-10,72,False
2013-05-11,77,False
2013-05-12,85,False
2013-05-13,74,False
2013-05-14,72,False
2013-05-15,70,False
2013-05-16,68,False
2013-05-17,68,False
2013-05-18,76,False
2013-05-19,82,False
2013-05-20,76,False
2013-05-21,70,False
2013-05-22,71,False
2013-05-23,69,False
2013-05-24,68,False
2013-05-25,72,False
2013-05-26,82,False
2013-05-27,72,False
2013-05-28,71,False
2013-05-29,72,False
2013-05-30,71,False
2013-05-31,68,False
2013-06-01,77,False
2013-06-02,83,False
2013-06-03,69,False
2013-06-04,68,False
2013-06-05,66,False
2013-06-06,66,False
2013-06-07,65,False
2013-06-08,72,False
2013-06-09,82,False
2013-06-10,71,False
2013-06-11,70,False
2013-06-12,71,False
2013-06-13,72,False
2013-06-14,67,False
2013-06-15,74,False
2013-06-16,82,False
2013-06-17,70,False
2013-06-18,69,False
2013-06-19,67,False
2013-06-20,67,False
2013-06-21,66,False
2013-06-22,76,False
2013-06-23,85,False
2013-06-24,73,False
2013-06-25,70,False
2013-06-26,69,False
2013-06-27,68,False
2013-06-28,68,False
2013-06-29,74,False
