date,eBay,isPartial
2015-04-27,78,False
2015-04-28,77,False
2015-04-29,71,False
2015-04-30,73,False
2015-05-01,75,False
2015-05-02,77,False
2015-05-03,88,False
2015-05-04,76,False
2015-05-05,75,False
2015-05-06,73,False
2015-05-07,71,False
2015-05-08,73,False
2015-05-09,75,False
2015-05-10,84,False
2015-05-11,75,False
2015-05-12,73,False
2015-05-13,68,False
2015-05-14,72,False
2015-05-15,71,False
2015-05-16,77,False
2015-05-17,87,False
2015-05-18,75,False
2015-05-19,74,False
2015-05-20,72,False
2015-05-21,69,False
2015-05-22,70,False
2015-05-23,71,False
2015-05-24,77,False
2015-05-25,77,False
2015-05-26,72,False
2015-05-27,71,False
2015-05-28,70,False
2015-05-29,70,False
2015-05-30,75,False
2015-05-31,85,False
2015-06-01,74,False
2015-06-02,73,False
2015-06-03,70,False
2015-06-04,71,False
2015-06-05,69,False
2015-06-06,77,False
2015-06-07,79,False
2015-06-08,71,False
2015-06-09,72,False
2015-06-10,70,False
2015-06-11,71,False
2015-06-12,68,False
2015-06-13,76,False
2015-06-14,86,False
2015-06-15,75,False
2015-06-16,70,False
2015-06-17,71,False
2015-06-18,75,False
2015-06-19,72,False
2015-06-20,77,False
2015-06-21,84,False
2015-06-22,74,False
2015-06-23,73,False
2015-06-24,71,False
2015-06-25,73,False
2015-06-26,70,False
2015-06-27,76,False
2015-06-28,84,False
2015-06-29,73,False
2015-06-30,71,False
2015-07-01,68,False
2015-07-02,66,False
2015-07-03,66,False
2015-07-04,68,False
2015-07-05,79,False
2015-07-06,71,False
2015-07-07,70,False
2015-07-08,70,False
2015-07-09,68,False
2015-07-10,65,False
2015-07-11,71,False
2015-07-12,83,False
2015-07-13,72,False
2015-07-14,73,False
2015-07-15,72,False
2015-07-16,70,False
2015-07-17,70,False
2015-07-18,72,False
2015-07-19,83,False
2015-07-20,77,False
2015-07-21,72,False
2015-07-22,72,False
2015-07-23,69,False
2015-07-24,72,False
2015-07-25,76,False
2015-07-26,82,False
2015-07-27,76,False
2015-07-28,73,False
2015-07-29,72,False
2015-07-30,70,False
2015-07-31,67,False
2015-08-01,73,False
2015-08-02,81,False
2015-08-03,71,False
2015-08-04,71,False
2015-08-05,73,False
2015-08-06,69,False
2015-08-07,67,False
2015-08-08,72,False
2015-08-09,80,False
2015-08-10,72,False
2015-08-11,72,False
2015-08-12,70,False
2015-08-13,70,False
2015-08-14,67,False
2015-08-15,75,False
2015-08-16,84,False
2015-08-17,73,False
2015-08-18,73,False
