date,eBay,isPartial
2013-02-19,82,False
2013-02-20,81,False
2013-02-21,81,False
2013-02-22,80,False
2013-02-23,88,False
2013-02-24,99,False
2013-02-25,82,False
2013-02-26,80,False
2013-02-27,79,False
2013-02-28,80,False
2013-03-01,76,False
2013-03-02,87,False
2013-03-03,95,False
2013-03-04,79,False
2013-03-05,80,False
2013-03-06,80,False
2013-03-07,79,False
2013-03-08,79,False
2013-03-09,88,False
2013-03-10,98,False
2013-03-11,83,False
2013-03-12,80,False
2013-03-13,78,False
2013-03-14,76,False
2013-03-15,79,False
2013-03-16,86,False
2013-03-17,99,False
2013-03-18,83,False
2013-03-19,83,False
2013-03-20,81,False
2013-03-21,78,False
2013-03-22,78,False
2013-03-23,87,False
2013-03-24,100,False
2013-03-25,84,False
2013-03-26,79,False
2013-03-27,80,False
2013-03-28,77,False
2013-03-29,86,False
2013-03-30,83,False
2013-03-31,92,False
2013-04-01,83,False
2013-04-02,77,False
2013-04-03,81,False
2013-04-04,79,False
2013-04-05,79,False
2013-04-06,85,False
2013-04-07,90,False
2013-04-08,80,False
2013-04-09,83,False
2013-04-10,79,False
2013-04-11,78,False
2013-04-12,81,False
2013-04-13,84,False
2013-04-14,93,False
2013-04-15,80,False
2013-04-16,77,False
2013-04-17,78,False
2013-04-18,76,False
2013-04-19,74,False
2013-04-20,82,False
2013-04-21,96,False
2013-04-22,78,False
2013-04-23,78,False
2013-04-24,76,False
2013-04-25,75,False
2013-04-26,76,False
2013-04-27,85,False
2013-04-28,91,False
2013-04-29,82,False
2013-04-30,76,False
2013-05-01,81,False
2013-05-02,76,False
2013-05-03,76,False
2013-05-04,82,False
2013-05-05,86,False
2013-05-06,80,False
2013-05-07,78,False
2013-05-08,75,False
2013-05-09,77,False
2013-05-10,76,False
2013-05-11,83,False
2013-05-12,93,False
2013-05-13,80,False
2013-05-14,77,False
2013-05-15,76,False
2013-05-16,72,False
2013-05-17,73,False
2013-05-18,81,False
2013-05-19,89,False
2013-05-20,81,False
2013-05-21,76,False
2013-05-22,78,False
2013-05-23,75,False
2013-05-24,73,False
2013-05-25,80,False
2013-05-26,89,False
2013-05-27,78,False
2013-05-28,78,False
2013-05-29,76,False
2013-05-30,77,False
2013-05-31,74,False
2013-06-01,83,False
2013-06-02,88,False
2013-06-03,77,False
2013-06-04,72,False
2013-06-05,72,False
2013-06-06,71,False
2013-06-07,68,False
2013-06-08,75,False
2013-06-09,88,False
2013-06-10,77,False
2013-06-11,75,False
2013-06-12,77,False
2013-06-13,76,False
2013-06-14,72,False
2013-06-15,80,False
2013-06-16,90,False
2013-06-17,74,False
2013-06-18,73,False
2013-06-19,72,False
2013-06-20,74,False
2013-06-21,72,False
2013-06-22,81,False
2013-06-23,92,False
2013-06-24,77,False
2013-06-25,74,False
2013-06-26,72,False
2013-06-27,73,False
2013-06-28,75,False
2013-06-29,79,False
2013-06-30,90,False
2013-07-01,75,False
2013-07-02,75,False
2013-07-03,74,False
2013-07-04,74,False
2013-07-05,71,False
2013-07-06,73,False
2013-07-07,80,False
2013-07-08,73,False
2013-07-09,77,False
2013-07-10,73,False
2013-07-11,70,False
2013-07-12,69,False
2013-07-13,78,False
2013-07-14,87,False
2013-07-15,74,False
2013-07-16,74,False
2013-07-17,74,False
2013-07-18,72,False
2013-07-19,71,False
2013-07-20,78,False
2013-07-21,83,False
2013-07-22,73,False
2013-07-23,74,False
2013-07-24,75,False
2013-07-25,73,False
2013-07-26,71,False
2013-07-27,79,False
2013-07-28,87,False
2013-07-29,79,False
2013-07-30,77,False
2013-07-31,77,False
2013-08-01,73,False
2013-08-02,73,False
2013-08-03,78,False
2013-08-04,86,False
2013-08-05,79,False
2013-08-06,76,False
2013-08-07,78,False
2013-08-08,76,False
2013-08-09,74,False
2013-08-10,81,False
2013-08-11,87,False
2013-08-12,79,False
2013-08-13,77,False
2013-08-14,76,False
2013-08-15,77,False
2013-08-16,73,False
2013-08-17,79,False
2013-08-18,90,False
2013-08-19,79,False
2013-08-20,76,False
2013-08-21,75,False
2013-08-22,71,False
2013-08-23,88,False
2013-08-24,80,False
2013-08-25,86,False
2013-08-26,73,False
2013-08-27,76,False
2013-08-28,74,False
2013-08-29,73,False
2013-08-30,73,False
2013-08-31,79,False
2013-09-01,85,False
2013-09-02,77,False
2013-09-03,72,False
2013-09-04,74,False
2013-09-05,71,False
2013-09-06,72,False
2013-09-07,81,False
2013-09-08,89,False
2013-09-09,78,False
2013-09-10,73,False
2013-09-11,73,False
2013-09-12,73,False
2013-09-13,72,False
2013-09-14,79,False
2013-09-15,90,False
2013-09-16,76,False
2013-09-17,75,False
2013-09-18,75,False
2013-09-19,71,False
2013-09-20,75,False
2013-09-21,77,False
2013-09-22,86,False
2013-09-23,76,False
2013-09-24,72,False
2013-09-25,72,False
2013-09-26,71,False
2013-09-27,69,False
2013-09-28,77,False
2013-09-29,88,False
2013-09-30,75,False
2013-10-01,73,False
2013-10-02,72,False
2013-10-03,71,False
2013-10-04,70,False
2013-10-05,76,False
2013-10-06,88,False
2013-10-07,77,False
2013-10-08,75,False
2013-10-09,72,False
2013-10-10,74,False
2013-10-11,72,False
2013-10-12,80,False
2013-10-13,90,False
2013-10-14,76,False
2013-10-15,73,False
2013-10-16,75,False
2013-10-17,75,False
2013-10-18,73,False
2013-10-19,78,False
2013-10-20,87,False
2013-10-21,75,False
2013-10-22,71,False
2013-10-23,73,False
2013-10-24,71,False
2013-10-25,71,False
2013-10-26,77,False
2013-10-27,87,False
2013-10-28,73,False
2013-10-29,71,False
2013-10-30,69,False
2013-10-31,67,False
2013-11-01,72,False
2013-11-02,81,False
2013-11-03,91,False
2013-11-04,76,False
2013-11-05,76,False
2013-11-06,74,False
