date,eBay,isPartial
2013-06-29,87,False
2013-06-30,95,False
2013-07-01,81,False
2013-07-02,78,False
2013-07-03,80,False
2013-07-04,81,False
2013-07-05,74,False
2013-07-06,78,False
2013-07-07,86,False
2013-07-08,79,False
2013-07-09,78,False
2013-07-10,79,False
2013-07-11,78,False
2013-07-12,74,False
2013-07-13,81,False
2013-07-14,90,False
2013-07-15,78,False
2013-07-16,79,False
2013-07-17,79,False
2013-07-18,81,False
2013-07-19,76,False
2013-07-20,84,False
2013-07-21,90,False
2013-07-22,81,False
2013-07-23,77,False
2013-07-24,79,False
2013-07-25,78,False
2013-07-26,76,False
2013-07-27,83,False
2013-07-28,92,False
2013-07-29,81,False
2013-07-30,82,False
2013-07-31,79,False
2013-08-01,77,False
2013-08-02,78,False
2013-08-03,82,False
2013-08-04,96,False
2013-08-05,84,False
2013-08-06,79,False
2013-08-07,78,False
2013-08-08,78,False
2013-08-09,77,False
2013-08-10,85,False
2013-08-11,91,False
2013-08-12,82,False
2013-08-13,83,False
2013-08-14,78,False
2013-08-15,77,False
2013-08-16,79,False
2013-08-17,87,False
2013-08-18,94,False
2013-08-19,81,False
2013-08-20,79,False
2013-08-21,77,False
2013-08-22,78,False
2013-08-23,92,False
2013-08-24,84,False
2013-08-25,91,False
2013-08-26,79,False
2013-08-27,77,False
2013-08-28,77,False
2013-08-29,73,False
2013-08-30,79,False
2013-08-31,81,False
2013-09-01,91,False
2013-09-02,82,False
2013-09-03,77,False
2013-09-04,76,False
2013-09-05,74,False
2013-09-06,76,False
2013-09-07,85,False
2013-09-08,95,False
2013-09-09,82,False
2013-09-10,79,False
2013-09-11,82,False
2013-09-12,78,False
2013-09-13,77,False
2013-09-14,84,False
2013-09-15,95,False
2013-09-16,80,False
2013-09-17,78,False
2013-09-18,80,False
2013-09-19,76,False
2013-09-20,75,False
2013-09-21,82,False
2013-09-22,90,False
2013-09-23,80,False
2013-09-24,75,False
2013-09-25,77,False
2013-09-26,76,False
2013-09-27,76,False
2013-09-28,82,False
2013-09-29,91,False
2013-09-30,79,False
2013-10-01,76,False
2013-10-02,74,False
2013-10-03,77,False
2013-10-04,77,False
2013-10-05,82,False
2013-10-06,90,False
2013-10-07,78,False
2013-10-08,80,False
2013-10-09,77,False
2013-10-10,77,False
2013-10-11,74,False
2013-10-12,85,False
2013-10-13,97,False
2013-10-14,81,False
2013-10-15,78,False
2013-10-16,75,False
2013-10-17,78,False
2013-10-18,77,False
2013-10-19,80,False
2013-10-20,93,False
2013-10-21,78,False
2013-10-22,76,False
2013-10-23,77,False
2013-10-24,77,False
2013-10-25,77,False
2013-10-26,83,False
2013-10-27,94,False
2013-10-28,77,False
2013-10-29,78,False
2013-10-30,77,False
2013-10-31,73,False
2013-11-01,81,False
2013-11-02,87,False
2013-11-03,98,False
2013-11-04,82,False
2013-11-05,76,False
2013-11-06,78,False
2013-11-07,78,False
2013-11-08,78,False
2013-11-09,84,False
2013-11-10,98,False
2013-11-11,85,False
2013-11-12,78,False
2013-11-13,80,False
2013-11-14,78,False
2013-11-15,79,False
2013-11-16,88,False
2013-11-17,99,False
2013-11-18,84,False
2013-11-19,82,False
2013-11-20,84,False
2013-11-21,79,False
2013-11-22,80,False
2013-11-23,85,False
2013-11-24,99,False
2013-11-25,82,False
2013-11-26,83,False
2013-11-27,80,False
2013-11-28,81,False
2013-11-29,88,False
2013-11-30,92,False
2013-12-01,97,False
2013-12-02,86,False
2013-12-03,87,False
2013-12-04,83,False
2013-12-05,79,False
2013-12-06,80,False
2013-12-07,86,False
2013-12-08,100,False
2013-12-09,85,False
2013-12-10,84,False
2013-12-11,81,False
2013-12-12,79,False
2013-12-13,79,False
2013-12-14,86,False
2013-12-15,94,False
2013-12-16,81,False
2013-12-17,80,False
2013-12-18,74,False
2013-12-19,72,False
2013-12-20,69,False
2013-12-21,75,False
2013-12-22,80,False
2013-12-23,68,False
2013-12-24,63,False
2013-12-25,76,False
2013-12-26,80,False
2013-12-27,80,False
2013-12-28,83,False
2013-12-29,86,False
2013-12-30,78,False
2013-12-31,69,False
2014-01-01,82,False
2014-01-02,85,False
2014-01-03,83,False
2014-01-04,83,False
2014-01-05,91,False
2014-01-06,77,False
2014-01-07,76,False
2014-01-08,75,False
2014-01-09,72,False
2014-01-10,76,False
2014-01-11,84,False
2014-01-12,88,False
2014-01-13,77,False
2014-01-14,76,False
2014-01-15,74,False
2014-01-16,73,False
2014-01-17,73,False
2014-01-18,80,False
2014-01-19,90,False
2014-01-20,76,False
2014-01-21,75,False
2014-01-22,74,False
2014-01-23,73,False
2014-01-24,72,False
2014-01-25,79,False
2014-01-26,92,False
2014-01-27,76,False
2014-01-28,75,False
2014-01-29,74,False
2014-01-30,72,False
2014-01-31,74,False
2014-02-01,83,False
2014-02-02,90,False
2014-02-03,75,False
2014-02-04,74,False
2014-02-05,76,False
2014-02-06,75,False
2014-02-07,75,False
2014-02-08,82,False
2014-02-09,89,False
2014-02-10,80,False
2014-02-11,83,False
2014-02-12,77,False
2014-02-13,75,False
2014-02-14,70,False
2014-02-15,83,False
2014-02-16,90,False
2014-02-17,79,False
2014-02-18,75,False
2014-02-19,74,False
2014-02-20,73,False
2014-02-21,73,False
2014-02-22,78,False
2014-02-23,88,False
2014-02-24,74,False
2014-02-25,72,False
2014-02-26,72,False
2014-02-27,72,False
2014-02-28,74,False
2014-03-01,80,False
2014-03-02,87,False
2014-03-03,73,False
2014-03-04,74,False
2014-03-05,74,False
2014-03-06,72,False
2014-03-07,70,False
2014-03-08,75,False
2014-03-09,83,False
2014-03-10,73,False
2014-03-11,72,False
2014-03-12,72,False
2014-03-13,70,False
2014-03-14,70,False
2014-03-15,79,False
2014-03-16,89,False
