date,Comcast,isPartial
2013-11-06,54,False
2013-11-07,57,False
2013-11-08,62,False
2013-11-09,64,False
2013-11-10,55,False
2013-11-11,58,False
2013-11-12,58,False
2013-11-13,61,False
2013-11-14,56,False
2013-11-15,61,False
2013-11-16,63,False
2013-11-17,54,False
2013-11-18,61,False
2013-11-19,59,False
2013-11-20,53,False
2013-11-21,55,False
2013-11-22,64,False
2013-11-23,63,False
2013-11-24,57,False
2013-11-25,56,False
2013-11-26,59,False
2013-11-27,52,False
2013-11-28,40,False
2013-11-29,55,False
2013-11-30,64,False
2013-12-01,56,False
2013-12-02,67,False
2013-12-03,65,False
2013-12-04,61,False
2013-12-05,59,False
2013-12-06,63,False
2013-12-07,64,False
2013-12-08,55,False
2013-12-09,55,False
2013-12-10,61,False
2013-12-11,61,False
2013-12-12,54,False
2013-12-13,61,False
2013-12-14,62,False
2013-12-15,55,False
2013-12-16,56,False
2013-12-17,57,False
2013-12-18,55,False
2013-12-19,54,False
2013-12-20,60,False
2013-12-21,54,False
2013-12-22,54,False
2013-12-23,59,False
2013-12-24,53,False
2013-12-25,46,False
2013-12-26,65,False
2013-12-27,69,False
2013-12-28,66,False
2013-12-29,61,False
2013-12-30,67,False
2013-12-31,73,False
2014-01-01,55,False
2014-01-02,66,False
2014-01-03,70,False
2014-01-04,67,False
2014-01-05,60,False
2014-01-06,72,False
2014-01-07,69,False
2014-01-08,61,False
2014-01-09,60,False
2014-01-10,62,False
2014-01-11,64,False
2014-01-12,55,False
2014-01-13,59,False
2014-01-14,59,False
2014-01-15,63,False
2014-01-16,62,False
2014-01-17,61,False
2014-01-18,65,False
2014-01-19,50,False
2014-01-20,56,False
2014-01-21,61,False
2014-01-22,57,False
2014-01-23,56,False
2014-01-24,60,False
2014-01-25,57,False
2014-01-26,55,False
2014-01-27,60,False
2014-01-28,59,False
2014-01-29,54,False
2014-01-30,58,False
2014-01-31,60,False
2014-02-01,60,False
2014-02-02,61,False
2014-02-03,56,False
2014-02-04,56,False
2014-02-05,54,False
2014-02-06,48,False
2014-02-07,56,False
2014-02-08,62,False
2014-02-09,51,False
2014-02-10,59,False
2014-02-11,59,False
2014-02-12,58,False
2014-02-13,100,False
2014-02-14,71,False
2014-02-15,69,False
2014-02-16,57,False
2014-02-17,62,False
2014-02-18,60,False
2014-02-19,63,False
2014-02-20,60,False
2014-02-21,59,False
2014-02-22,56,False
2014-02-23,52,False
2014-02-24,69,False
2014-02-25,61,False
2014-02-26,60,False
2014-02-27,58,False
2014-02-28,64,False
2014-03-01,65,False
2014-03-02,55,False
2014-03-03,65,False
2014-03-04,63,False
2014-03-05,59,False
2014-03-06,55,False
2014-03-07,59,False
2014-03-08,54,False
2014-03-09,53,False
2014-03-10,59,False
2014-03-11,58,False
2014-03-12,57,False
2014-03-13,58,False
2014-03-14,59,False
2014-03-15,54,False
2014-03-16,52,False
2014-03-17,61,False
2014-03-18,57,False
2014-03-19,57,False
2014-03-20,59,False
2014-03-21,56,False
2014-03-22,54,False
2014-03-23,50,False
2014-03-24,60,False
2014-03-25,57,False
2014-03-26,53,False
2014-03-27,56,False
2014-03-28,58,False
