date,Comcast,isPartial
2017-01-19,85,False
2017-01-20,87,False
2017-01-21,83,False
2017-01-22,70,False
2017-01-23,88,False
2017-01-24,86,False
2017-01-25,80,False
2017-01-26,78,False
2017-01-27,84,False
2017-01-28,82,False
2017-01-29,75,False
2017-01-30,81,False
2017-01-31,91,False
2017-02-01,90,False
2017-02-02,88,False
2017-02-03,89,False
2017-02-04,86,False
2017-02-05,78,False
2017-02-06,85,False
2017-02-07,84,False
2017-02-08,75,False
2017-02-09,78,False
2017-02-10,81,False
2017-02-11,77,False
2017-02-12,64,False
2017-02-13,82,False
2017-02-14,75,False
2017-02-15,76,False
2017-02-16,75,False
2017-02-17,79,False
2017-02-18,73,False
2017-02-19,67,False
2017-02-20,76,False
2017-02-21,82,False
2017-02-22,75,False
2017-02-23,76,False
2017-02-24,83,False
2017-02-25,78,False
2017-02-26,72,False
2017-02-27,85,False
2017-02-28,88,False
2017-03-01,86,False
2017-03-02,90,False
2017-03-03,86,False
2017-03-04,78,False
2017-03-05,67,False
2017-03-06,82,False
2017-03-07,85,False
2017-03-08,76,False
2017-03-09,86,False
2017-03-10,91,False
2017-03-11,81,False
2017-03-12,71,False
2017-03-13,79,False
2017-03-14,80,False
2017-03-15,87,False
2017-03-16,79,False
2017-03-17,81,False
2017-03-18,68,False
2017-03-19,68,False
2017-03-20,80,False
2017-03-21,79,False
2017-03-22,81,False
2017-03-23,77,False
2017-03-24,81,False
2017-03-25,76,False
2017-03-26,70,False
2017-03-27,75,False
2017-03-28,83,False
2017-03-29,79,False
2017-03-30,81,False
2017-03-31,89,False
2017-04-01,82,False
2017-04-02,77,False
2017-04-03,91,False
2017-04-04,90,False
2017-04-05,81,False
2017-04-06,86,False
2017-04-07,85,False
2017-04-08,81,False
2017-04-09,63,False
2017-04-10,78,False
2017-04-11,76,False
2017-04-12,77,False
2017-04-13,82,False
2017-04-14,81,False
2017-04-15,69,False
2017-04-16,56,False
2017-04-17,76,False
2017-04-18,82,False
2017-04-19,79,False
2017-04-20,79,False
2017-04-21,78,False
2017-04-22,72,False
2017-04-23,65,False
2017-04-24,75,False
2017-04-25,76,False
2017-04-26,74,False
2017-04-27,77,False
2017-04-28,81,False
2017-04-29,77,False
2017-04-30,77,False
2017-05-01,99,False
2017-05-02,82,False
2017-05-03,83,False
2017-05-04,79,False
2017-05-05,79,False
2017-05-06,74,False
2017-05-07,60,False
2017-05-08,79,False
2017-05-09,72,False
2017-05-10,77,False
2017-05-11,80,False
2017-05-12,74,False
2017-05-13,72,False
2017-05-14,56,False
2017-05-15,78,False
2017-05-16,78,False
2017-05-17,73,False
2017-05-18,72,False
2017-05-19,74,False
2017-05-20,71,False
2017-05-21,63,False
2017-05-22,78,False
2017-05-23,76,False
2017-05-24,76,False
2017-05-25,77,False
2017-05-26,79,False
2017-05-27,64,False
2017-05-28,56,False
2017-05-29,61,False
2017-05-30,83,False
2017-05-31,87,False
2017-06-01,85,False
2017-06-02,85,False
2017-06-03,73,False
2017-06-04,71,False
2017-06-05,84,False
2017-06-06,82,False
2017-06-07,75,False
2017-06-08,77,False
2017-06-09,80,False
2017-06-10,73,False
2017-06-11,60,False
