date,Comcast,isPartial
2015-08-18,74,False
2015-08-19,72,False
2015-08-20,70,False
2015-08-21,73,False
2015-08-22,65,False
2015-08-23,62,False
2015-08-24,72,False
2015-08-25,71,False
2015-08-26,66,False
2015-08-27,70,False
2015-08-28,71,False
2015-08-29,72,False
2015-08-30,66,False
2015-08-31,78,False
2015-09-01,78,False
2015-09-02,71,False
2015-09-03,74,False
2015-09-04,76,False
2015-09-05,77,False
2015-09-06,53,False
2015-09-07,51,False
2015-09-08,68,False
2015-09-09,69,False
2015-09-10,69,False
2015-09-11,70,False
2015-09-12,77,False
2015-09-13,70,False
2015-09-14,67,False
2015-09-15,65,False
2015-09-16,66,False
2015-09-17,66,False
2015-09-18,70,False
2015-09-19,74,False
2015-09-20,70,False
2015-09-21,67,False
2015-09-22,69,False
2015-09-23,66,False
2015-09-24,62,False
2015-09-25,65,False
2015-09-26,69,False
2015-09-27,65,False
2015-09-28,63,False
2015-09-29,65,False
2015-09-30,68,False
2015-10-01,65,False
2015-10-02,70,False
2015-10-03,70,False
2015-10-04,60,False
2015-10-05,66,False
2015-10-06,67,False
2015-10-07,65,False
2015-10-08,66,False
2015-10-09,69,False
2015-10-10,66,False
2015-10-11,63,False
2015-10-12,68,False
2015-10-13,65,False
2015-10-14,64,False
2015-10-15,64,False
2015-10-16,68,False
2015-10-17,66,False
2015-10-18,58,False
2015-10-19,64,False
2015-10-20,62,False
2015-10-21,60,False
2015-10-22,59,False
2015-10-23,62,False
2015-10-24,64,False
2015-10-25,55,False
2015-10-26,60,False
2015-10-27,61,False
2015-10-28,67,False
2015-10-29,66,False
2015-10-30,66,False
2015-10-31,62,False
2015-11-01,57,False
2015-11-02,69,False
2015-11-03,69,False
2015-11-04,60,False
2015-11-05,63,False
2015-11-06,72,False
2015-11-07,66,False
2015-11-08,64,False
2015-11-09,64,False
2015-11-10,70,False
2015-11-11,70,False
2015-11-12,58,False
2015-11-13,67,False
2015-11-14,67,False
2015-11-15,58,False
2015-11-16,59,False
2015-11-17,63,False
2015-11-18,64,False
2015-11-19,62,False
2015-11-20,65,False
2015-11-21,66,False
2015-11-22,61,False
2015-11-23,61,False
2015-11-24,59,False
2015-11-25,56,False
2015-11-26,42,False
2015-11-27,54,False
2015-11-28,66,False
2015-11-29,59,False
2015-11-30,67,False
2015-12-01,75,False
2015-12-02,66,False
2015-12-03,65,False
2015-12-04,66,False
2015-12-05,63,False
2015-12-06,55,False
2015-12-07,61,False
2015-12-08,63,False
2015-12-09,61,False
2015-12-10,56,False
2015-12-11,64,False
2015-12-12,62,False
2015-12-13,56,False
2015-12-14,58,False
2015-12-15,63,False
2015-12-16,60,False
2015-12-17,60,False
2015-12-18,61,False
2015-12-19,61,False
2015-12-20,57,False
2015-12-21,61,False
2015-12-22,62,False
2015-12-23,61,False
2015-12-24,58,False
2015-12-25,48,False
2015-12-26,59,False
2015-12-27,62,False
2015-12-28,73,False
2015-12-29,75,False
2015-12-30,69,False
2015-12-31,76,False
2016-01-01,56,False
2016-01-02,58,False
2016-01-03,55,False
2016-01-04,63,False
2016-01-05,62,False
2016-01-06,59,False
2016-01-07,56,False
2016-01-08,58,False
2016-01-09,62,False
2016-01-10,54,False
2016-01-11,54,False
2016-01-12,55,False
2016-01-13,55,False
2016-01-14,56,False
2016-01-15,66,False
2016-01-16,57,False
2016-01-17,53,False
2016-01-18,54,False
2016-01-19,53,False
2016-01-20,55,False
2016-01-21,55,False
2016-01-22,57,False
2016-01-23,53,False
2016-01-24,46,False
2016-01-25,55,False
2016-01-26,51,False
2016-01-27,53,False
2016-01-28,51,False
2016-01-29,57,False
2016-01-30,55,False
2016-01-31,45,False
2016-02-01,53,False
2016-02-02,55,False
2016-02-03,53,False
2016-02-04,57,False
2016-02-05,59,False
2016-02-06,55,False
2016-02-07,56,False
2016-02-08,51,False
2016-02-09,53,False
2016-02-10,51,False
2016-02-11,48,False
2016-02-12,54,False
2016-02-13,52,False
2016-02-14,47,False
2016-02-15,100,False
2016-02-16,62,False
2016-02-17,55,False
2016-02-18,53,False
2016-02-19,52,False
2016-02-20,51,False
2016-02-21,44,False
2016-02-22,50,False
2016-02-23,54,False
2016-02-24,51,False
2016-02-25,54,False
2016-02-26,54,False
2016-02-27,50,False
2016-02-28,45,False
2016-02-29,55,False
2016-03-01,51,False
2016-03-02,54,False
2016-03-03,54,False
2016-03-04,55,False
2016-03-05,52,False
2016-03-06,48,False
2016-03-07,51,False
2016-03-08,51,False
2016-03-09,49,False
2016-03-10,49,False
2016-03-11,50,False
2016-03-12,48,False
2016-03-13,43,False
2016-03-14,50,False
2016-03-15,52,False
2016-03-16,50,False
2016-03-17,55,False
2016-03-18,53,False
2016-03-19,48,False
2016-03-20,43,False
2016-03-21,52,False
2016-03-22,50,False
2016-03-23,50,False
2016-03-24,52,False
2016-03-25,55,False
2016-03-26,49,False
2016-03-27,39,False
2016-03-28,55,False
2016-03-29,52,False
2016-03-30,50,False
2016-03-31,52,False
2016-04-01,55,False
2016-04-02,55,False
2016-04-03,49,False
2016-04-04,57,False
2016-04-05,54,False
2016-04-06,52,False
2016-04-07,52,False
2016-04-08,53,False
2016-04-09,50,False
2016-04-10,48,False
2016-04-11,51,False
2016-04-12,51,False
2016-04-13,52,False
2016-04-14,52,False
2016-04-15,52,False
2016-04-16,46,False
2016-04-17,40,False
2016-04-18,49,False
2016-04-19,51,False
2016-04-20,50,False
2016-04-21,50,False
2016-04-22,50,False
2016-04-23,46,False
2016-04-24,44,False
2016-04-25,53,False
2016-04-26,50,False
2016-04-27,50,False
2016-04-28,57,False
2016-04-29,56,False
2016-04-30,51,False
2016-05-01,49,False
2016-05-02,57,False
2016-05-03,56,False
2016-05-04,54,False
