date,Comcast,isPartial
2014-12-01,82,False
2014-12-02,81,False
2014-12-03,74,False
2014-12-04,74,False
2014-12-05,78,False
2014-12-06,75,False
2014-12-07,66,False
2014-12-08,73,False
2014-12-09,74,False
2014-12-10,74,False
2014-12-11,70,False
2014-12-12,75,False
2014-12-13,71,False
2014-12-14,61,False
2014-12-15,71,False
2014-12-16,71,False
2014-12-17,64,False
2014-12-18,67,False
2014-12-19,69,False
2014-12-20,72,False
2014-12-21,61,False
2014-12-22,70,False
2014-12-23,74,False
2014-12-24,67,False
2014-12-25,57,False
2014-12-26,78,False
2014-12-27,79,False
2014-12-28,71,False
2014-12-29,87,False
2014-12-30,85,False
2014-12-31,85,False
2015-01-01,74,False
2015-01-02,92,False
2015-01-03,83,False
2015-01-04,72,False
2015-01-05,78,False
2015-01-06,78,False
2015-01-07,72,False
2015-01-08,73,False
2015-01-09,70,False
2015-01-10,73,False
2015-01-11,65,False
2015-01-12,70,False
2015-01-13,70,False
2015-01-14,69,False
2015-01-15,72,False
2015-01-16,74,False
2015-01-17,73,False
2015-01-18,65,False
2015-01-19,64,False
2015-01-20,65,False
2015-01-21,66,False
2015-01-22,65,False
2015-01-23,69,False
2015-01-24,71,False
2015-01-25,60,False
2015-01-26,68,False
2015-01-27,67,False
2015-01-28,67,False
2015-01-29,74,False
2015-01-30,75,False
2015-01-31,79,False
2015-02-01,71,False
2015-02-02,68,False
2015-02-03,71,False
2015-02-04,68,False
2015-02-05,68,False
2015-02-06,73,False
2015-02-07,68,False
2015-02-08,60,False
2015-02-09,69,False
2015-02-10,67,False
2015-02-11,65,False
2015-02-12,64,False
2015-02-13,71,False
2015-02-14,67,False
2015-02-15,63,False
2015-02-16,69,False
2015-02-17,73,False
2015-02-18,64,False
2015-02-19,71,False
2015-02-20,69,False
2015-02-21,81,False
2015-02-22,97,False
2015-02-23,68,False
2015-02-24,68,False
2015-02-25,65,False
2015-02-26,69,False
2015-02-27,72,False
2015-02-28,75,False
2015-03-01,63,False
2015-03-02,69,False
2015-03-03,68,False
2015-03-04,67,False
2015-03-05,70,False
2015-03-06,66,False
2015-03-07,68,False
2015-03-08,58,False
2015-03-09,65,False
2015-03-10,68,False
2015-03-11,65,False
2015-03-12,62,False
2015-03-13,72,False
2015-03-14,68,False
2015-03-15,56,False
2015-03-16,63,False
2015-03-17,68,False
2015-03-18,68,False
2015-03-19,65,False
2015-03-20,69,False
2015-03-21,66,False
2015-03-22,58,False
2015-03-23,65,False
2015-03-24,66,False
2015-03-25,59,False
2015-03-26,63,False
2015-03-27,66,False
2015-03-28,65,False
2015-03-29,58,False
2015-03-30,72,False
2015-03-31,72,False
2015-04-01,66,False
2015-04-02,64,False
2015-04-03,76,False
2015-04-04,64,False
2015-04-05,52,False
2015-04-06,76,False
2015-04-07,75,False
2015-04-08,66,False
2015-04-09,66,False
2015-04-10,70,False
2015-04-11,63,False
2015-04-12,59,False
2015-04-13,68,False
2015-04-14,69,False
2015-04-15,67,False
2015-04-16,66,False
2015-04-17,67,False
2015-04-18,63,False
2015-04-19,60,False
2015-04-20,73,False
2015-04-21,71,False
2015-04-22,68,False
2015-04-23,75,False
2015-04-24,82,False
2015-04-25,71,False
2015-04-26,60,False
2015-04-27,71,False
2015-04-28,68,False
2015-04-29,68,False
2015-04-30,71,False
2015-05-01,82,False
2015-05-02,90,False
2015-05-03,95,False
2015-05-04,70,False
2015-05-05,67,False
2015-05-06,65,False
2015-05-07,64,False
2015-05-08,65,False
2015-05-09,60,False
2015-05-10,51,False
2015-05-11,69,False
2015-05-12,67,False
2015-05-13,64,False
2015-05-14,65,False
2015-05-15,71,False
2015-05-16,65,False
2015-05-17,56,False
2015-05-18,66,False
2015-05-19,68,False
2015-05-20,66,False
2015-05-21,63,False
2015-05-22,66,False
2015-05-23,60,False
2015-05-24,53,False
2015-05-25,49,False
2015-05-26,73,False
2015-05-27,75,False
2015-05-28,69,False
2015-05-29,73,False
2015-05-30,65,False
2015-05-31,60,False
2015-06-01,76,False
2015-06-02,100,False
2015-06-03,71,False
2015-06-04,73,False
2015-06-05,73,False
2015-06-06,69,False
2015-06-07,56,False
2015-06-08,74,False
2015-06-09,72,False
2015-06-10,69,False
2015-06-11,68,False
2015-06-12,73,False
2015-06-13,68,False
2015-06-14,57,False
2015-06-15,74,False
2015-06-16,75,False
2015-06-17,71,False
2015-06-18,71,False
2015-06-19,77,False
2015-06-20,69,False
2015-06-21,60,False
2015-06-22,72,False
2015-06-23,72,False
2015-06-24,73,False
2015-06-25,70,False
2015-06-26,76,False
2015-06-27,67,False
2015-06-28,61,False
2015-06-29,78,False
2015-06-30,78,False
2015-07-01,82,False
2015-07-02,76,False
2015-07-03,73,False
2015-07-04,54,False
2015-07-05,55,False
2015-07-06,81,False
2015-07-07,73,False
2015-07-08,76,False
2015-07-09,72,False
2015-07-10,68,False
2015-07-11,70,False
2015-07-12,59,False
2015-07-13,80,False
2015-07-14,80,False
2015-07-15,82,False
2015-07-16,75,False
2015-07-17,80,False
2015-07-18,73,False
2015-07-19,64,False
2015-07-20,76,False
2015-07-21,76,False
2015-07-22,75,False
2015-07-23,67,False
2015-07-24,76,False
2015-07-25,70,False
2015-07-26,62,False
2015-07-27,77,False
2015-07-28,73,False
2015-07-29,75,False
2015-07-30,73,False
2015-07-31,78,False
2015-08-01,77,False
2015-08-02,68,False
2015-08-03,92,False
2015-08-04,80,False
2015-08-05,81,False
2015-08-06,83,False
2015-08-07,87,False
2015-08-08,74,False
2015-08-09,64,False
2015-08-10,80,False
2015-08-11,79,False
2015-08-12,76,False
2015-08-13,79,False
2015-08-14,81,False
2015-08-15,77,False
2015-08-16,66,False
2015-08-17,78,False
2015-08-18,81,False
