date,Comcast,isPartial
2014-03-16,55,False
2014-03-17,65,False
2014-03-18,59,False
2014-03-19,60,False
2014-03-20,63,False
2014-03-21,59,False
2014-03-22,57,False
2014-03-23,51,False
2014-03-24,65,False
2014-03-25,62,False
2014-03-26,58,False
2014-03-27,61,False
2014-03-28,63,False
2014-03-29,63,False
2014-03-30,56,False
2014-03-31,67,False
2014-04-01,66,False
2014-04-02,60,False
2014-04-03,62,False
2014-04-04,63,False
2014-04-05,61,False
2014-04-06,55,False
2014-04-07,63,False
2014-04-08,63,False
2014-04-09,60,False
2014-04-10,57,False
2014-04-11,61,False
2014-04-12,58,False
2014-04-13,53,False
2014-04-14,62,False
2014-04-15,67,False
2014-04-16,62,False
2014-04-17,60,False
2014-04-18,66,False
2014-04-19,57,False
2014-04-20,49,False
2014-04-21,65,False
2014-04-22,63,False
2014-04-23,61,False
2014-04-24,57,False
2014-04-25,59,False
2014-04-26,55,False
2014-04-27,51,False
2014-04-28,66,False
2014-04-29,66,False
2014-04-30,67,False
2014-05-01,65,False
2014-05-02,64,False
2014-05-03,62,False
2014-05-04,54,False
2014-05-05,62,False
2014-05-06,60,False
2014-05-07,56,False
2014-05-08,55,False
2014-05-09,59,False
2014-05-10,53,False
2014-05-11,48,False
2014-05-12,62,False
2014-05-13,58,False
2014-05-14,60,False
2014-05-15,65,False
2014-05-16,61,False
2014-05-17,58,False
2014-05-18,49,False
2014-05-19,60,False
2014-05-20,57,False
2014-05-21,56,False
2014-05-22,59,False
2014-05-23,57,False
2014-05-24,53,False
2014-05-25,41,False
2014-05-26,40,False
2014-05-27,60,False
2014-05-28,60,False
2014-05-29,60,False
2014-05-30,63,False
2014-05-31,59,False
2014-06-01,53,False
2014-06-02,67,False
2014-06-03,61,False
2014-06-04,62,False
2014-06-05,63,False
2014-06-06,62,False
2014-06-07,60,False
2014-06-08,51,False
2014-06-09,65,False
2014-06-10,63,False
2014-06-11,65,False
2014-06-12,70,False
2014-06-13,68,False
2014-06-14,59,False
2014-06-15,52,False
2014-06-16,68,False
2014-06-17,63,False
2014-06-18,62,False
2014-06-19,64,False
2014-06-20,65,False
2014-06-21,58,False
2014-06-22,53,False
2014-06-23,64,False
2014-06-24,60,False
2014-06-25,59,False
2014-06-26,66,False
2014-06-27,61,False
2014-06-28,60,False
2014-06-29,52,False
2014-06-30,66,False
2014-07-01,72,False
2014-07-02,65,False
2014-07-03,64,False
2014-07-04,50,False
2014-07-05,49,False
2014-07-06,49,False
2014-07-07,66,False
2014-07-08,69,False
2014-07-09,65,False
2014-07-10,62,False
2014-07-11,67,False
2014-07-12,57,False
2014-07-13,52,False
2014-07-14,66,False
2014-07-15,83,False
2014-07-16,100,False
2014-07-17,85,False
2014-07-18,73,False
2014-07-19,68,False
2014-07-20,54,False
2014-07-21,69,False
2014-07-22,66,False
2014-07-23,66,False
2014-07-24,64,False
2014-07-25,65,False
2014-07-26,64,False
2014-07-27,56,False
