date,Comcast,isPartial
2011-05-11,72,False
2011-05-12,74,False
2011-05-13,78,False
2011-05-14,78,False
2011-05-15,74,False
2011-05-16,85,False
2011-05-17,82,False
2011-05-18,77,False
2011-05-19,76,False
2011-05-20,76,False
2011-05-21,80,False
2011-05-22,73,False
2011-05-23,83,False
2011-05-24,85,False
2011-05-25,78,False
2011-05-26,72,False
2011-05-27,77,False
2011-05-28,79,False
2011-05-29,61,False
2011-05-30,54,False
2011-05-31,87,False
2011-06-01,87,False
2011-06-02,84,False
2011-06-03,82,False
2011-06-04,81,False
2011-06-05,67,False
2011-06-06,77,False
2011-06-07,81,False
2011-06-08,81,False
2011-06-09,76,False
2011-06-10,77,False
2011-06-11,76,False
2011-06-12,68,False
2011-06-13,80,False
2011-06-14,76,False
2011-06-15,81,False
2011-06-16,78,False
2011-06-17,82,False
2011-06-18,69,False
2011-06-19,66,False
2011-06-20,82,False
2011-06-21,83,False
2011-06-22,78,False
2011-06-23,82,False
2011-06-24,81,False
2011-06-25,71,False
2011-06-26,70,False
2011-06-27,88,False
2011-06-28,82,False
2011-06-29,78,False
2011-06-30,80,False
2011-07-01,80,False
2011-07-02,77,False
2011-07-03,63,False
2011-07-04,52,False
2011-07-05,85,False
2011-07-06,84,False
2011-07-07,85,False
2011-07-08,88,False
2011-07-09,83,False
2011-07-10,68,False
2011-07-11,84,False
2011-07-12,85,False
2011-07-13,92,False
2011-07-14,87,False
2011-07-15,84,False
2011-07-16,84,False
2011-07-17,78,False
2011-07-18,85,False
2011-07-19,86,False
2011-07-20,79,False
2011-07-21,80,False
2011-07-22,87,False
2011-07-23,78,False
2011-07-24,72,False
2011-07-25,85,False
2011-07-26,90,False
2011-07-27,83,False
2011-07-28,81,False
2011-07-29,87,False
2011-07-30,84,False
2011-07-31,74,False
2011-08-01,92,False
2011-08-02,96,False
2011-08-03,88,False
2011-08-04,85,False
2011-08-05,86,False
2011-08-06,81,False
2011-08-07,73,False
2011-08-08,92,False
2011-08-09,87,False
2011-08-10,89,False
2011-08-11,86,False
2011-08-12,90,False
2011-08-13,85,False
2011-08-14,80,False
2011-08-15,94,False
2011-08-16,88,False
2011-08-17,82,False
2011-08-18,83,False
2011-08-19,88,False
2011-08-20,80,False
2011-08-21,73,False
2011-08-22,85,False
2011-08-23,81,False
2011-08-24,83,False
2011-08-25,80,False
2011-08-26,81,False
2011-08-27,81,False
2011-08-28,89,False
2011-08-29,94,False
2011-08-30,87,False
2011-08-31,82,False
2011-09-01,89,False
2011-09-02,89,False
2011-09-03,90,False
2011-09-04,67,False
2011-09-05,62,False
2011-09-06,83,False
2011-09-07,82,False
2011-09-08,82,False
2011-09-09,85,False
2011-09-10,100,False
2011-09-11,77,False
2011-09-12,82,False
2011-09-13,84,False
2011-09-14,76,False
2011-09-15,78,False
2011-09-16,78,False
2011-09-17,89,False
2011-09-18,82,False
2011-09-19,81,False
2011-09-20,84,False
2011-09-21,80,False
2011-09-22,79,False
2011-09-23,74,False
2011-09-24,82,False
2011-09-25,76,False
2011-09-26,79,False
2011-09-27,79,False
2011-09-28,70,False
2011-09-29,73,False
2011-09-30,81,False
2011-10-01,82,False
2011-10-02,77,False
2011-10-03,76,False
2011-10-04,81,False
2011-10-05,73,False
2011-10-06,72,False
2011-10-07,71,False
2011-10-08,73,False
2011-10-09,65,False
2011-10-10,79,False
2011-10-11,79,False
2011-10-12,87,False
2011-10-13,77,False
2011-10-14,82,False
2011-10-15,85,False
2011-10-16,77,False
2011-10-17,72,False
2011-10-18,71,False
2011-10-19,68,False
2011-10-20,65,False
2011-10-21,70,False
2011-10-22,67,False
2011-10-23,60,False
2011-10-24,70,False
2011-10-25,62,False
2011-10-26,67,False
2011-10-27,66,False
2011-10-28,68,False
2011-10-29,77,False
2011-10-30,71,False
2011-10-31,73,False
2011-11-01,74,False
2011-11-02,71,False
2011-11-03,68,False
2011-11-04,69,False
2011-11-05,78,False
2011-11-06,67,False
2011-11-07,73,False
2011-11-08,67,False
2011-11-09,65,False
2011-11-10,70,False
2011-11-11,71,False
2011-11-12,72,False
