date,Comcast,isPartial
2013-06-29,52,False
2013-06-30,49,False
2013-07-01,58,False
2013-07-02,57,False
2013-07-03,52,False
2013-07-04,35,False
2013-07-05,50,False
2013-07-06,51,False
2013-07-07,48,False
2013-07-08,57,False
2013-07-09,58,False
2013-07-10,56,False
2013-07-11,56,False
2013-07-12,55,False
2013-07-13,56,False
2013-07-14,45,False
2013-07-15,58,False
2013-07-16,58,False
2013-07-17,56,False
2013-07-18,53,False
2013-07-19,53,False
2013-07-20,53,False
2013-07-21,47,False
2013-07-22,57,False
2013-07-23,54,False
2013-07-24,57,False
2013-07-25,52,False
2013-07-26,52,False
2013-07-27,53,False
2013-07-28,46,False
2013-07-29,55,False
2013-07-30,57,False
2013-07-31,61,False
2013-08-01,61,False
2013-08-02,59,False
2013-08-03,55,False
2013-08-04,52,False
2013-08-05,65,False
2013-08-06,61,False
2013-08-07,62,False
2013-08-08,60,False
2013-08-09,66,False
2013-08-10,61,False
2013-08-11,52,False
2013-08-12,62,False
2013-08-13,62,False
2013-08-14,58,False
2013-08-15,66,False
2013-08-16,66,False
2013-08-17,66,False
2013-08-18,53,False
2013-08-19,62,False
2013-08-20,61,False
2013-08-21,59,False
2013-08-22,56,False
2013-08-23,64,False
2013-08-24,58,False
2013-08-25,48,False
2013-08-26,62,False
2013-08-27,57,False
2013-08-28,53,False
2013-08-29,57,False
2013-08-30,70,False
2013-08-31,72,False
2013-09-01,54,False
2013-09-02,49,False
2013-09-03,65,False
2013-09-04,65,False
2013-09-05,62,False
2013-09-06,64,False
2013-09-07,72,False
2013-09-08,63,False
2013-09-09,60,False
2013-09-10,57,False
2013-09-11,55,False
2013-09-12,55,False
2013-09-13,61,False
2013-09-14,69,False
2013-09-15,63,False
2013-09-16,58,False
2013-09-17,55,False
2013-09-18,54,False
2013-09-19,51,False
2013-09-20,57,False
2013-09-21,55,False
2013-09-22,53,False
2013-09-23,52,False
2013-09-24,56,False
2013-09-25,53,False
2013-09-26,52,False
2013-09-27,53,False
2013-09-28,56,False
2013-09-29,52,False
2013-09-30,58,False
2013-10-01,60,False
2013-10-02,56,False
2013-10-03,56,False
2013-10-04,57,False
2013-10-05,62,False
2013-10-06,53,False
2013-10-07,55,False
2013-10-08,52,False
2013-10-09,50,False
2013-10-10,52,False
2013-10-11,56,False
2013-10-12,57,False
2013-10-13,49,False
2013-10-14,56,False
2013-10-15,56,False
2013-10-16,54,False
2013-10-17,51,False
2013-10-18,51,False
2013-10-19,54,False
2013-10-20,52,False
2013-10-21,50,False
2013-10-22,52,False
2013-10-23,55,False
2013-10-24,57,False
2013-10-25,60,False
2013-10-26,62,False
2013-10-27,51,False
2013-10-28,59,False
2013-10-29,58,False
2013-10-30,57,False
2013-10-31,57,False
2013-11-01,64,False
2013-11-02,62,False
2013-11-03,55,False
2013-11-04,60,False
2013-11-05,61,False
2013-11-06,57,False
2013-11-07,57,False
2013-11-08,63,False
2013-11-09,65,False
2013-11-10,54,False
2013-11-11,58,False
2013-11-12,58,False
2013-11-13,62,False
2013-11-14,56,False
2013-11-15,64,False
2013-11-16,65,False
2013-11-17,54,False
2013-11-18,64,False
2013-11-19,59,False
2013-11-20,56,False
2013-11-21,57,False
2013-11-22,62,False
2013-11-23,69,False
2013-11-24,56,False
2013-11-25,59,False
2013-11-26,59,False
2013-11-27,52,False
2013-11-28,41,False
2013-11-29,58,False
2013-11-30,63,False
2013-12-01,58,False
2013-12-02,68,False
2013-12-03,66,False
2013-12-04,60,False
2013-12-05,59,False
2013-12-06,64,False
2013-12-07,63,False
2013-12-08,57,False
2013-12-09,56,False
2013-12-10,60,False
2013-12-11,60,False
2013-12-12,58,False
2013-12-13,60,False
2013-12-14,62,False
2013-12-15,56,False
2013-12-16,59,False
2013-12-17,56,False
2013-12-18,54,False
2013-12-19,55,False
2013-12-20,60,False
2013-12-21,56,False
2013-12-22,52,False
2013-12-23,59,False
2013-12-24,58,False
2013-12-25,49,False
2013-12-26,67,False
2013-12-27,72,False
2013-12-28,66,False
2013-12-29,63,False
2013-12-30,69,False
2013-12-31,72,False
2014-01-01,60,False
2014-01-02,66,False
2014-01-03,72,False
2014-01-04,68,False
2014-01-05,61,False
2014-01-06,74,False
2014-01-07,70,False
2014-01-08,62,False
2014-01-09,62,False
2014-01-10,64,False
2014-01-11,64,False
2014-01-12,55,False
2014-01-13,58,False
2014-01-14,61,False
2014-01-15,62,False
2014-01-16,62,False
2014-01-17,65,False
2014-01-18,63,False
2014-01-19,55,False
2014-01-20,58,False
2014-01-21,57,False
2014-01-22,57,False
2014-01-23,58,False
2014-01-24,59,False
2014-01-25,59,False
2014-01-26,55,False
2014-01-27,61,False
2014-01-28,59,False
2014-01-29,57,False
2014-01-30,57,False
2014-01-31,60,False
2014-02-01,63,False
2014-02-02,61,False
2014-02-03,59,False
2014-02-04,56,False
2014-02-05,54,False
2014-02-06,52,False
2014-02-07,56,False
2014-02-08,61,False
2014-02-09,54,False
2014-02-10,59,False
2014-02-11,59,False
2014-02-12,56,False
2014-02-13,100,False
2014-02-14,73,False
2014-02-15,69,False
2014-02-16,57,False
2014-02-17,63,False
2014-02-18,61,False
2014-02-19,61,False
2014-02-20,60,False
2014-02-21,60,False
2014-02-22,56,False
2014-02-23,53,False
2014-02-24,70,False
2014-02-25,62,False
2014-02-26,61,False
2014-02-27,59,False
2014-02-28,65,False
2014-03-01,66,False
2014-03-02,58,False
2014-03-03,64,False
2014-03-04,64,False
2014-03-05,59,False
2014-03-06,58,False
2014-03-07,59,False
2014-03-08,54,False
2014-03-09,53,False
2014-03-10,62,False
2014-03-11,57,False
2014-03-12,58,False
2014-03-13,59,False
2014-03-14,62,False
2014-03-15,57,False
2014-03-16,53,False
