date,Comcast,isPartial
2017-10-06,65,False
2017-10-07,60,False
2017-10-08,57,False
2017-10-09,64,False
2017-10-10,64,False
2017-10-11,69,False
2017-10-12,60,False
2017-10-13,61,False
2017-10-14,61,False
2017-10-15,53,False
2017-10-16,57,False
2017-10-17,62,False
2017-10-18,63,False
2017-10-19,59,False
2017-10-20,62,False
2017-10-21,60,False
2017-10-22,49,False
2017-10-23,60,False
2017-10-24,60,False
2017-10-25,59,False
2017-10-26,58,False
2017-10-27,62,False
2017-10-28,53,False
2017-10-29,50,False
2017-10-30,65,False
2017-10-31,59,False
2017-11-01,63,False
2017-11-02,65,False
2017-11-03,64,False
2017-11-04,59,False
2017-11-05,56,False
2017-11-06,97,False
2017-11-07,70,False
2017-11-08,63,False
2017-11-09,59,False
2017-11-10,59,False
2017-11-11,65,False
2017-11-12,52,False
2017-11-13,55,False
2017-11-14,62,False
2017-11-15,63,False
2017-11-16,61,False
2017-11-17,62,False
2017-11-18,57,False
2017-11-19,51,False
2017-11-20,61,False
2017-11-21,57,False
2017-11-22,62,False
2017-11-23,44,False
2017-11-24,57,False
2017-11-25,62,False
2017-11-26,53,False
2017-11-27,63,False
2017-11-28,66,False
2017-11-29,61,False
2017-11-30,65,False
2017-12-01,69,False
2017-12-02,62,False
2017-12-03,51,False
2017-12-04,63,False
2017-12-05,62,False
2017-12-06,64,False
2017-12-07,58,False
2017-12-08,62,False
2017-12-09,60,False
2017-12-10,51,False
2017-12-11,58,False
2017-12-12,60,False
2017-12-13,60,False
2017-12-14,68,False
2017-12-15,71,False
2017-12-16,71,False
2017-12-17,70,False
2017-12-18,63,False
2017-12-19,60,False
2017-12-20,62,False
2017-12-21,70,False
2017-12-22,63,False
2017-12-23,57,False
2017-12-24,51,False
2017-12-25,46,False
2017-12-26,66,False
2017-12-27,69,False
2017-12-28,67,False
2017-12-29,72,False
2017-12-30,59,False
2017-12-31,55,False
2018-01-01,59,False
2018-01-02,70,False
2018-01-03,67,False
2018-01-04,70,False
2018-01-05,69,False
2018-01-06,63,False
2018-01-07,54,False
2018-01-08,60,False
2018-01-09,59,False
2018-01-10,59,False
2018-01-11,57,False
2018-01-12,60,False
2018-01-13,53,False
2018-01-14,49,False
2018-01-15,54,False
2018-01-16,55,False
2018-01-17,56,False
2018-01-18,56,False
2018-01-19,59,False
2018-01-20,54,False
2018-01-21,49,False
2018-01-22,56,False
2018-01-23,57,False
2018-01-24,56,False
2018-01-25,57,False
2018-01-26,58,False
2018-01-27,55,False
2018-01-28,47,False
2018-01-29,58,False
2018-01-30,59,False
2018-01-31,58,False
2018-02-01,56,False
2018-02-02,57,False
2018-02-03,57,False
2018-02-04,55,False
2018-02-05,55,False
2018-02-06,53,False
2018-02-07,53,False
2018-02-08,53,False
2018-02-09,58,False
2018-02-10,53,False
2018-02-11,52,False
2018-02-12,60,False
2018-02-13,53,False
2018-02-14,50,False
2018-02-15,51,False
2018-02-16,70,False
2018-02-17,49,False
2018-02-18,47,False
2018-02-19,55,False
2018-02-20,51,False
2018-02-21,50,False
2018-02-22,54,False
2018-02-23,56,False
2018-02-24,51,False
2018-02-25,44,False
2018-02-26,56,False
2018-02-27,58,False
2018-02-28,58,False
2018-03-01,59,False
2018-03-02,65,False
2018-03-03,63,False
2018-03-04,52,False
2018-03-05,61,False
2018-03-06,56,False
2018-03-07,56,False
2018-03-08,58,False
2018-03-09,61,False
2018-03-10,54,False
2018-03-11,44,False
2018-03-12,51,False
2018-03-13,53,False
2018-03-14,53,False
2018-03-15,59,False
2018-03-16,55,False
2018-03-17,48,False
2018-03-18,42,False
2018-03-19,55,False
2018-03-20,54,False
2018-03-21,55,False
2018-03-22,53,False
2018-03-23,53,False
2018-03-24,50,False
2018-03-25,45,False
2018-03-26,58,False
2018-03-27,58,False
2018-03-28,51,False
2018-03-29,57,False
2018-03-30,59,False
2018-03-31,53,False
2018-04-01,38,False
2018-04-02,63,False
2018-04-03,61,False
2018-04-04,61,False
2018-04-05,56,False
2018-04-06,56,False
2018-04-07,49,False
2018-04-08,45,False
2018-04-09,56,False
2018-04-10,56,False
2018-04-11,53,False
2018-04-12,52,False
2018-04-13,56,False
2018-04-14,50,False
2018-04-15,50,False
2018-04-16,55,False
2018-04-17,57,False
2018-04-18,55,False
2018-04-19,49,False
2018-04-20,52,False
2018-04-21,48,False
2018-04-22,41,False
2018-04-23,52,False
2018-04-24,51,False
2018-04-25,56,False
2018-04-26,53,False
2018-04-27,54,False
2018-04-28,47,False
2018-04-29,41,False
2018-04-30,57,False
2018-05-01,61,False
2018-05-02,53,False
2018-05-03,56,False
2018-05-04,55,False
2018-05-05,47,False
2018-05-06,41,False
2018-05-07,55,False
2018-05-08,57,False
2018-05-09,53,False
2018-05-10,53,False
2018-05-11,56,False
2018-05-12,48,False
2018-05-13,44,False
2018-05-14,55,False
2018-05-15,57,False
2018-05-16,56,False
2018-05-17,53,False
2018-05-18,54,False
2018-05-19,47,False
2018-05-20,46,False
2018-05-21,54,False
2018-05-22,51,False
2018-05-23,56,False
2018-05-24,55,False
2018-05-25,55,False
