date,Comcast,isPartial
2011-09-18,91,False
2011-09-19,83,False
2011-09-20,87,False
2011-09-21,83,False
2011-09-22,88,False
2011-09-23,83,False
2011-09-24,88,False
2011-09-25,83,False
2011-09-26,83,False
2011-09-27,85,False
2011-09-28,78,False
2011-09-29,80,False
2011-09-30,87,False
2011-10-01,91,False
2011-10-02,83,False
2011-10-03,83,False
2011-10-04,84,False
2011-10-05,81,False
2011-10-06,76,False
2011-10-07,75,False
2011-10-08,82,False
2011-10-09,74,False
2011-10-10,83,False
2011-10-11,85,False
2011-10-12,90,False
2011-10-13,81,False
2011-10-14,89,False
2011-10-15,95,False
2011-10-16,80,False
2011-10-17,79,False
2011-10-18,75,False
2011-10-19,74,False
2011-10-20,71,False
2011-10-21,78,False
2011-10-22,74,False
2011-10-23,66,False
2011-10-24,75,False
2011-10-25,73,False
2011-10-26,71,False
2011-10-27,72,False
2011-10-28,78,False
2011-10-29,81,False
2011-10-30,76,False
2011-10-31,78,False
2011-11-01,82,False
2011-11-02,77,False
2011-11-03,74,False
2011-11-04,75,False
2011-11-05,82,False
2011-11-06,70,False
2011-11-07,75,False
2011-11-08,71,False
2011-11-09,71,False
2011-11-10,73,False
2011-11-11,81,False
2011-11-12,78,False
2011-11-13,78,False
2011-11-14,72,False
2011-11-15,74,False
2011-11-16,68,False
2011-11-17,72,False
2011-11-18,76,False
2011-11-19,72,False
2011-11-20,70,False
2011-11-21,73,False
2011-11-22,69,False
2011-11-23,71,False
2011-11-24,52,False
2011-11-25,79,False
2011-11-26,79,False
2011-11-27,74,False
2011-11-28,79,False
2011-11-29,79,False
2011-11-30,79,False
2011-12-01,77,False
2011-12-02,79,False
2011-12-03,82,False
2011-12-04,73,False
2011-12-05,74,False
2011-12-06,80,False
2011-12-07,72,False
2011-12-08,72,False
2011-12-09,78,False
2011-12-10,79,False
2011-12-11,65,False
2011-12-12,73,False
2011-12-13,72,False
2011-12-14,68,False
2011-12-15,71,False
2011-12-16,75,False
2011-12-17,81,False
2011-12-18,75,False
2011-12-19,72,False
2011-12-20,80,False
2011-12-21,72,False
2011-12-22,76,False
2011-12-23,71,False
2011-12-24,74,False
2011-12-25,75,False
2011-12-26,86,False
2011-12-27,93,False
2011-12-28,88,False
2011-12-29,94,False
2011-12-30,93,False
2011-12-31,91,False
2012-01-01,77,False
2012-01-02,96,False
2012-01-03,98,False
2012-01-04,87,False
2012-01-05,85,False
2012-01-06,88,False
2012-01-07,86,False
2012-01-08,76,False
2012-01-09,80,False
2012-01-10,83,False
2012-01-11,79,False
2012-01-12,78,False
2012-01-13,100,False
2012-01-14,84,False
2012-01-15,71,False
2012-01-16,75,False
2012-01-17,74,False
2012-01-18,77,False
2012-01-19,73,False
2012-01-20,83,False
2012-01-21,87,False
2012-01-22,72,False
2012-01-23,75,False
2012-01-24,78,False
2012-01-25,72,False
2012-01-26,74,False
2012-01-27,82,False
2012-01-28,78,False
2012-01-29,72,False
2012-01-30,75,False
2012-01-31,74,False
2012-02-01,75,False
2012-02-02,76,False
2012-02-03,73,False
2012-02-04,74,False
2012-02-05,74,False
2012-02-06,72,False
2012-02-07,73,False
2012-02-08,71,False
2012-02-09,65,False
2012-02-10,69,False
2012-02-11,72,False
2012-02-12,66,False
2012-02-13,73,False
2012-02-14,67,False
2012-02-15,73,False
2012-02-16,75,False
2012-02-17,72,False
2012-02-18,73,False
2012-02-19,62,False
2012-02-20,75,False
2012-02-21,79,False
2012-02-22,76,False
2012-02-23,71,False
2012-02-24,75,False
2012-02-25,76,False
2012-02-26,68,False
2012-02-27,73,False
2012-02-28,74,False
2012-02-29,73,False
2012-03-01,72,False
2012-03-02,73,False
2012-03-03,74,False
2012-03-04,62,False
2012-03-05,67,False
2012-03-06,72,False
2012-03-07,70,False
2012-03-08,69,False
2012-03-09,81,False
2012-03-10,71,False
2012-03-11,62,False
2012-03-12,71,False
2012-03-13,75,False
2012-03-14,73,False
2012-03-15,75,False
2012-03-16,74,False
2012-03-17,69,False
2012-03-18,58,False
2012-03-19,73,False
2012-03-20,67,False
