date,Comcast,isPartial
2010-12-20,50,False
2010-12-21,53,False
2010-12-22,53,False
2010-12-23,52,False
2010-12-24,49,False
2010-12-25,50,False
2010-12-26,56,False
2010-12-27,65,False
2010-12-28,62,False
2010-12-29,62,False
2010-12-30,61,False
2010-12-31,67,False
2011-01-01,61,False
2011-01-02,63,False
2011-01-03,67,False
2011-01-04,63,False
2011-01-05,57,False
2011-01-06,56,False
2011-01-07,57,False
2011-01-08,59,False
2011-01-09,50,False
2011-01-10,55,False
2011-01-11,52,False
2011-01-12,51,False
2011-01-13,51,False
2011-01-14,54,False
2011-01-15,52,False
2011-01-16,49,False
2011-01-17,48,False
2011-01-18,55,False
2011-01-19,55,False
2011-01-20,50,False
2011-01-21,54,False
2011-01-22,63,False
2011-01-23,49,False
2011-01-24,51,False
2011-01-25,51,False
2011-01-26,49,False
2011-01-27,51,False
2011-01-28,52,False
2011-01-29,53,False
2011-01-30,46,False
2011-01-31,51,False
2011-02-01,52,False
2011-02-02,53,False
2011-02-03,51,False
2011-02-04,51,False
2011-02-05,57,False
2011-02-06,48,False
2011-02-07,48,False
2011-02-08,51,False
2011-02-09,50,False
2011-02-10,44,False
2011-02-11,46,False
2011-02-12,47,False
2011-02-13,43,False
2011-02-14,43,False
2011-02-15,46,False
2011-02-16,50,False
2011-02-17,49,False
2011-02-18,51,False
2011-02-19,48,False
2011-02-20,45,False
2011-02-21,48,False
2011-02-22,49,False
2011-02-23,48,False
2011-02-24,50,False
2011-02-25,50,False
2011-02-26,49,False
2011-02-27,45,False
2011-02-28,52,False
2011-03-01,50,False
2011-03-02,50,False
2011-03-03,47,False
2011-03-04,48,False
2011-03-05,51,False
2011-03-06,46,False
2011-03-07,50,False
2011-03-08,50,False
2011-03-09,48,False
2011-03-10,46,False
2011-03-11,48,False
2011-03-12,45,False
2011-03-13,34,False
2011-03-14,45,False
2011-03-15,48,False
2011-03-16,48,False
2011-03-17,47,False
2011-03-18,48,False
2011-03-19,48,False
2011-03-20,43,False
2011-03-21,49,False
2011-03-22,50,False
2011-03-23,46,False
2011-03-24,49,False
2011-03-25,48,False
2011-03-26,48,False
2011-03-27,44,False
2011-03-28,47,False
2011-03-29,48,False
2011-03-30,49,False
2011-03-31,48,False
2011-04-01,52,False
2011-04-02,52,False
2011-04-03,50,False
2011-04-04,50,False
2011-04-05,49,False
2011-04-06,49,False
2011-04-07,46,False
2011-04-08,49,False
2011-04-09,47,False
2011-04-10,43,False
2011-04-11,47,False
2011-04-12,48,False
2011-04-13,48,False
2011-04-14,48,False
2011-04-15,49,False
2011-04-16,56,False
2011-04-17,42,False
2011-04-18,48,False
2011-04-19,50,False
2011-04-20,49,False
2011-04-21,49,False
2011-04-22,53,False
2011-04-23,51,False
2011-04-24,43,False
2011-04-25,55,False
2011-04-26,51,False
2011-04-27,52,False
2011-04-28,47,False
2011-04-29,50,False
2011-04-30,45,False
2011-05-01,46,False
2011-05-02,52,False
2011-05-03,53,False
2011-05-04,50,False
2011-05-05,47,False
2011-05-06,45,False
2011-05-07,45,False
2011-05-08,42,False
2011-05-09,51,False
2011-05-10,51,False
2011-05-11,47,False
