date,Comcast,isPartial
2015-12-26,61,False
2015-12-27,60,False
2015-12-28,74,False
2015-12-29,74,False
2015-12-30,69,False
2015-12-31,76,False
2016-01-01,55,False
2016-01-02,59,False
2016-01-03,53,False
2016-01-04,62,False
2016-01-05,62,False
2016-01-06,60,False
2016-01-07,57,False
2016-01-08,58,False
2016-01-09,63,False
2016-01-10,52,False
2016-01-11,55,False
2016-01-12,57,False
2016-01-13,55,False
2016-01-14,58,False
2016-01-15,66,False
2016-01-16,60,False
2016-01-17,52,False
2016-01-18,55,False
2016-01-19,54,False
2016-01-20,54,False
2016-01-21,56,False
2016-01-22,58,False
2016-01-23,55,False
2016-01-24,48,False
2016-01-25,53,False
2016-01-26,51,False
2016-01-27,50,False
2016-01-28,50,False
2016-01-29,57,False
2016-01-30,52,False
2016-01-31,45,False
2016-02-01,55,False
2016-02-02,56,False
2016-02-03,56,False
2016-02-04,56,False
2016-02-05,60,False
2016-02-06,53,False
2016-02-07,56,False
2016-02-08,52,False
2016-02-09,53,False
2016-02-10,52,False
2016-02-11,49,False
2016-02-12,54,False
2016-02-13,49,False
2016-02-14,45,False
2016-02-15,100,False
2016-02-16,62,False
2016-02-17,55,False
2016-02-18,50,False
2016-02-19,54,False
2016-02-20,53,False
2016-02-21,45,False
2016-02-22,50,False
2016-02-23,52,False
2016-02-24,51,False
2016-02-25,52,False
2016-02-26,52,False
2016-02-27,51,False
2016-02-28,46,False
2016-02-29,55,False
2016-03-01,54,False
2016-03-02,55,False
2016-03-03,55,False
2016-03-04,55,False
2016-03-05,53,False
2016-03-06,48,False
2016-03-07,52,False
2016-03-08,53,False
2016-03-09,50,False
2016-03-10,53,False
2016-03-11,53,False
2016-03-12,49,False
2016-03-13,43,False
2016-03-14,50,False
2016-03-15,51,False
2016-03-16,51,False
2016-03-17,54,False
2016-03-18,53,False
2016-03-19,50,False
2016-03-20,43,False
2016-03-21,52,False
2016-03-22,50,False
2016-03-23,49,False
2016-03-24,52,False
2016-03-25,54,False
2016-03-26,47,False
2016-03-27,39,False
2016-03-28,54,False
2016-03-29,52,False
2016-03-30,50,False
2016-03-31,53,False
2016-04-01,55,False
2016-04-02,53,False
2016-04-03,50,False
2016-04-04,56,False
2016-04-05,52,False
2016-04-06,53,False
2016-04-07,53,False
