date,Comcast,isPartial
2016-05-04,63,False
2016-05-05,63,False
2016-05-06,66,False
2016-05-07,58,False
2016-05-08,51,False
2016-05-09,63,False
2016-05-10,65,False
2016-05-11,58,False
2016-05-12,61,False
2016-05-13,65,False
2016-05-14,59,False
2016-05-15,57,False
2016-05-16,65,False
2016-05-17,64,False
2016-05-18,62,False
2016-05-19,60,False
2016-05-20,60,False
2016-05-21,59,False
2016-05-22,53,False
2016-05-23,62,False
2016-05-24,66,False
2016-05-25,64,False
2016-05-26,61,False
2016-05-27,66,False
2016-05-28,58,False
2016-05-29,50,False
2016-05-30,50,False
2016-05-31,70,False
2016-06-01,75,False
2016-06-02,66,False
2016-06-03,71,False
2016-06-04,61,False
2016-06-05,55,False
2016-06-06,67,False
2016-06-07,67,False
2016-06-08,63,False
2016-06-09,65,False
2016-06-10,67,False
2016-06-11,60,False
2016-06-12,52,False
2016-06-13,64,False
2016-06-14,66,False
2016-06-15,65,False
2016-06-16,60,False
2016-06-17,66,False
2016-06-18,58,False
2016-06-19,52,False
2016-06-20,72,False
2016-06-21,65,False
2016-06-22,64,False
2016-06-23,65,False
2016-06-24,62,False
2016-06-25,57,False
2016-06-26,52,False
2016-06-27,66,False
2016-06-28,71,False
2016-06-29,60,False
2016-06-30,62,False
2016-07-01,72,False
2016-07-02,58,False
2016-07-03,46,False
2016-07-04,41,False
2016-07-05,66,False
2016-07-06,72,False
2016-07-07,76,False
2016-07-08,72,False
2016-07-09,65,False
2016-07-10,60,False
2016-07-11,65,False
2016-07-12,100,False
2016-07-13,77,False
2016-07-14,65,False
2016-07-15,67,False
2016-07-16,83,False
2016-07-17,59,False
2016-07-18,68,False
2016-07-19,70,False
2016-07-20,65,False
2016-07-21,62,False
2016-07-22,70,False
2016-07-23,61,False
2016-07-24,57,False
2016-07-25,66,False
2016-07-26,65,False
2016-07-27,62,False
2016-07-28,64,False
2016-07-29,71,False
2016-07-30,62,False
2016-07-31,55,False
2016-08-01,70,False
2016-08-02,73,False
2016-08-03,67,False
