date,Comcast,isPartial
2016-09-11,88,False
2016-09-12,85,False
2016-09-13,80,False
2016-09-14,76,False
2016-09-15,80,False
2016-09-16,77,False
2016-09-17,80,False
2016-09-18,82,False
2016-09-19,81,False
2016-09-20,80,False
2016-09-21,76,False
2016-09-22,80,False
2016-09-23,87,False
2016-09-24,82,False
2016-09-25,76,False
2016-09-26,82,False
2016-09-27,80,False
2016-09-28,76,False
2016-09-29,74,False
2016-09-30,82,False
2016-10-01,81,False
2016-10-02,73,False
2016-10-03,81,False
2016-10-04,78,False
2016-10-05,74,False
2016-10-06,76,False
2016-10-07,89,False
2016-10-08,92,False
2016-10-09,86,False
2016-10-10,85,False
2016-10-11,100,False
2016-10-12,90,False
2016-10-13,80,False
2016-10-14,84,False
2016-10-15,80,False
2016-10-16,76,False
2016-10-17,78,False
2016-10-18,76,False
2016-10-19,75,False
2016-10-20,72,False
2016-10-21,81,False
2016-10-22,79,False
2016-10-23,74,False
2016-10-24,75,False
2016-10-25,76,False
2016-10-26,76,False
2016-10-27,73,False
2016-10-28,76,False
2016-10-29,74,False
2016-10-30,66,False
2016-10-31,76,False
2016-11-01,81,False
2016-11-02,78,False
2016-11-03,78,False
2016-11-04,81,False
2016-11-05,78,False
2016-11-06,68,False
2016-11-07,71,False
2016-11-08,71,False
2016-11-09,63,False
2016-11-10,72,False
2016-11-11,80,False
2016-11-12,70,False
2016-11-13,64,False
2016-11-14,76,False
2016-11-15,78,False
2016-11-16,75,False
2016-11-17,70,False
2016-11-18,76,False
2016-11-19,71,False
2016-11-20,67,False
2016-11-21,70,False
2016-11-22,72,False
2016-11-23,69,False
2016-11-24,52,False
2016-11-25,71,False
2016-11-26,76,False
2016-11-27,67,False
2016-11-28,74,False
2016-11-29,88,False
2016-11-30,79,False
2016-12-01,82,False
2016-12-02,79,False
2016-12-03,78,False
2016-12-04,68,False
2016-12-05,77,False
2016-12-06,75,False
2016-12-07,74,False
2016-12-08,77,False
2016-12-09,75,False
2016-12-10,77,False
2016-12-11,64,False
2016-12-12,74,False
2016-12-13,76,False
2016-12-14,82,False
2016-12-15,87,False
2016-12-16,85,False
2016-12-17,81,False
2016-12-18,66,False
2016-12-19,77,False
2016-12-20,78,False
2016-12-21,73,False
2016-12-22,72,False
2016-12-23,75,False
2016-12-24,68,False
2016-12-25,62,False
2016-12-26,72,False
2016-12-27,82,False
2016-12-28,82,False
2016-12-29,82,False
2016-12-30,90,False
2016-12-31,81,False
2017-01-01,69,False
2017-01-02,84,False
2017-01-03,85,False
2017-01-04,85,False
2017-01-05,84,False
2017-01-06,84,False
2017-01-07,82,False
2017-01-08,73,False
2017-01-09,81,False
2017-01-10,76,False
2017-01-11,78,False
2017-01-12,75,False
2017-01-13,77,False
2017-01-14,77,False
2017-01-15,66,False
2017-01-16,72,False
2017-01-17,75,False
2017-01-18,75,False
2017-01-19,73,False
2017-01-20,76,False
2017-01-21,72,False
2017-01-22,67,False
2017-01-23,76,False
2017-01-24,72,False
2017-01-25,71,False
2017-01-26,73,False
2017-01-27,73,False
2017-01-28,74,False
2017-01-29,65,False
2017-01-30,75,False
2017-01-31,76,False
2017-02-01,78,False
2017-02-02,77,False
2017-02-03,78,False
2017-02-04,71,False
2017-02-05,72,False
2017-02-06,75,False
2017-02-07,73,False
2017-02-08,67,False
2017-02-09,70,False
2017-02-10,73,False
2017-02-11,67,False
2017-02-12,57,False
2017-02-13,72,False
2017-02-14,68,False
2017-02-15,69,False
2017-02-16,66,False
2017-02-17,69,False
2017-02-18,65,False
2017-02-19,57,False
2017-02-20,68,False
2017-02-21,71,False
2017-02-22,67,False
2017-02-23,70,False
2017-02-24,72,False
2017-02-25,70,False
2017-02-26,60,False
2017-02-27,72,False
2017-02-28,75,False
2017-03-01,73,False
2017-03-02,75,False
2017-03-03,73,False
2017-03-04,68,False
2017-03-05,61,False
2017-03-06,72,False
2017-03-07,72,False
2017-03-08,68,False
2017-03-09,75,False
2017-03-10,77,False
2017-03-11,70,False
2017-03-12,59,False
2017-03-13,71,False
2017-03-14,72,False
2017-03-15,73,False
2017-03-16,72,False
2017-03-17,71,False
2017-03-18,61,False
2017-03-19,58,False
2017-03-20,71,False
2017-03-21,68,False
2017-03-22,69,False
2017-03-23,67,False
2017-03-24,69,False
2017-03-25,66,False
2017-03-26,60,False
2017-03-27,68,False
2017-03-28,73,False
2017-03-29,72,False
2017-03-30,69,False
2017-03-31,76,False
2017-04-01,72,False
2017-04-02,67,False
2017-04-03,79,False
2017-04-04,78,False
2017-04-05,74,False
2017-04-06,74,False
2017-04-07,75,False
2017-04-08,70,False
2017-04-09,58,False
2017-04-10,68,False
2017-04-11,71,False
2017-04-12,67,False
2017-04-13,70,False
2017-04-14,69,False
2017-04-15,60,False
2017-04-16,52,False
2017-04-17,71,False
2017-04-18,72,False
2017-04-19,68,False
2017-04-20,64,False
2017-04-21,66,False
2017-04-22,60,False
2017-04-23,57,False
2017-04-24,66,False
2017-04-25,68,False
2017-04-26,66,False
2017-04-27,68,False
2017-04-28,70,False
2017-04-29,66,False
2017-04-30,64,False
2017-05-01,83,False
2017-05-02,71,False
2017-05-03,71,False
2017-05-04,69,False
2017-05-05,68,False
2017-05-06,61,False
2017-05-07,54,False
2017-05-08,69,False
2017-05-09,63,False
2017-05-10,64,False
2017-05-11,69,False
2017-05-12,65,False
2017-05-13,59,False
2017-05-14,49,False
2017-05-15,67,False
2017-05-16,65,False
2017-05-17,65,False
