date,Comcast,isPartial
2011-01-01,93,False
2011-01-02,93,False
2011-01-03,100,False
2011-01-04,93,False
2011-01-05,85,False
2011-01-06,83,False
2011-01-07,91,False
2011-01-08,89,False
2011-01-09,76,False
2011-01-10,81,False
2011-01-11,79,False
2011-01-12,75,False
2011-01-13,76,False
2011-01-14,81,False
2011-01-15,81,False
2011-01-16,72,False
2011-01-17,75,False
2011-01-18,84,False
2011-01-19,83,False
2011-01-20,77,False
2011-01-21,82,False
2011-01-22,90,False
2011-01-23,74,False
2011-01-24,75,False
2011-01-25,79,False
2011-01-26,70,False
2011-01-27,74,False
2011-01-28,80,False
2011-01-29,81,False
2011-01-30,74,False
2011-01-31,77,False
2011-02-01,83,False
2011-02-02,80,False
2011-02-03,78,False
2011-02-04,76,False
2011-02-05,81,False
2011-02-06,75,False
2011-02-07,72,False
2011-02-08,78,False
2011-02-09,73,False
2011-02-10,67,False
2011-02-11,68,False
2011-02-12,73,False
2011-02-13,64,False
2011-02-14,69,False
2011-02-15,66,False
2011-02-16,77,False
2011-02-17,72,False
2011-02-18,76,False
2011-02-19,73,False
2011-02-20,71,False
2011-02-21,72,False
2011-02-22,74,False
2011-02-23,73,False
2011-02-24,74,False
2011-02-25,79,False
2011-02-26,75,False
2011-02-27,71,False
2011-02-28,75,False
2011-03-01,76,False
2011-03-02,74,False
2011-03-03,74,False
2011-03-04,73,False
2011-03-05,75,False
2011-03-06,67,False
2011-03-07,75,False
2011-03-08,78,False
2011-03-09,70,False
2011-03-10,70,False
2011-03-11,69,False
2011-03-12,64,False
2011-03-13,54,False
2011-03-14,70,False
2011-03-15,71,False
2011-03-16,74,False
2011-03-17,68,False
2011-03-18,71,False
2011-03-19,74,False
2011-03-20,63,False
2011-03-21,71,False
2011-03-22,73,False
2011-03-23,73,False
2011-03-24,70,False
2011-03-25,81,False
2011-03-26,75,False
2011-03-27,68,False
2011-03-28,69,False
2011-03-29,75,False
2011-03-30,72,False
2011-03-31,72,False
2011-04-01,76,False
2011-04-02,78,False
2011-04-03,73,False
2011-04-04,76,False
2011-04-05,78,False
2011-04-06,71,False
2011-04-07,71,False
2011-04-08,76,False
2011-04-09,69,False
2011-04-10,66,False
2011-04-11,69,False
2011-04-12,71,False
2011-04-13,70,False
2011-04-14,72,False
2011-04-15,77,False
2011-04-16,80,False
2011-04-17,63,False
2011-04-18,76,False
2011-04-19,79,False
2011-04-20,75,False
2011-04-21,73,False
2011-04-22,76,False
2011-04-23,72,False
2011-04-24,61,False
2011-04-25,85,False
2011-04-26,77,False
2011-04-27,76,False
2011-04-28,71,False
2011-04-29,74,False
2011-04-30,73,False
2011-05-01,68,False
2011-05-02,78,False
2011-05-03,81,False
2011-05-04,71,False
2011-05-05,75,False
2011-05-06,76,False
2011-05-07,69,False
2011-05-08,67,False
2011-05-09,73,False
2011-05-10,76,False
2011-05-11,73,False
2011-05-12,72,False
2011-05-13,73,False
2011-05-14,75,False
2011-05-15,69,False
2011-05-16,79,False
2011-05-17,77,False
2011-05-18,75,False
2011-05-19,73,False
2011-05-20,75,False
2011-05-21,75,False
2011-05-22,66,False
2011-05-23,78,False
2011-05-24,77,False
2011-05-25,71,False
2011-05-26,69,False
2011-05-27,74,False
2011-05-28,73,False
2011-05-29,61,False
2011-05-30,53,False
2011-05-31,85,False
2011-06-01,85,False
2011-06-02,79,False
2011-06-03,78,False
2011-06-04,73,False
2011-06-05,68,False
2011-06-06,77,False
2011-06-07,78,False
2011-06-08,76,False
2011-06-09,69,False
2011-06-10,78,False
2011-06-11,72,False
2011-06-12,62,False
2011-06-13,77,False
2011-06-14,74,False
2011-06-15,78,False
2011-06-16,76,False
2011-06-17,77,False
2011-06-18,66,False
2011-06-19,62,False
2011-06-20,78,False
2011-06-21,78,False
2011-06-22,78,False
2011-06-23,77,False
2011-06-24,73,False
2011-06-25,68,False
2011-06-26,66,False
2011-06-27,84,False
2011-06-28,76,False
2011-06-29,76,False
2011-06-30,77,False
2011-07-01,78,False
2011-07-02,69,False
2011-07-03,58,False
2011-07-04,50,False
2011-07-05,78,False
2011-07-06,81,False
2011-07-07,81,False
2011-07-08,83,False
2011-07-09,76,False
2011-07-10,63,False
2011-07-11,81,False
2011-07-12,86,False
2011-07-13,87,False
2011-07-14,80,False
2011-07-15,82,False
2011-07-16,79,False
2011-07-17,73,False
2011-07-18,84,False
2011-07-19,80,False
2011-07-20,74,False
2011-07-21,81,False
2011-07-22,81,False
2011-07-23,76,False
2011-07-24,68,False
2011-07-25,84,False
2011-07-26,87,False
2011-07-27,79,False
2011-07-28,78,False
2011-07-29,84,False
2011-07-30,82,False
2011-07-31,73,False
2011-08-01,96,False
2011-08-02,90,False
2011-08-03,83,False
2011-08-04,80,False
2011-08-05,82,False
2011-08-06,78,False
2011-08-07,74,False
2011-08-08,83,False
2011-08-09,83,False
2011-08-10,85,False
2011-08-11,83,False
2011-08-12,85,False
2011-08-13,84,False
2011-08-14,73,False
2011-08-15,89,False
2011-08-16,84,False
2011-08-17,81,False
2011-08-18,79,False
2011-08-19,81,False
2011-08-20,81,False
2011-08-21,70,False
2011-08-22,81,False
2011-08-23,75,False
2011-08-24,77,False
2011-08-25,74,False
2011-08-26,82,False
2011-08-27,81,False
2011-08-28,86,False
2011-08-29,85,False
2011-08-30,83,False
2011-08-31,79,False
2011-09-01,85,False
2011-09-02,85,False
2011-09-03,87,False
2011-09-04,61,False
2011-09-05,64,False
2011-09-06,81,False
2011-09-07,83,False
2011-09-08,81,False
2011-09-09,80,False
2011-09-10,92,False
2011-09-11,72,False
2011-09-12,78,False
2011-09-13,77,False
2011-09-14,72,False
2011-09-15,73,False
2011-09-16,80,False
2011-09-17,85,False
2011-09-18,79,False
