date,American Airlines,isPartial
2015-12-26,64,False
2015-12-27,87,False
2015-12-28,100,False
2015-12-29,98,False
2015-12-30,82,False
2015-12-31,69,False
2016-01-01,56,False
2016-01-02,64,False
2016-01-03,71,False
2016-01-04,73,False
2016-01-05,79,False
2016-01-06,71,False
2016-01-07,66,False
2016-01-08,64,False
2016-01-09,58,False
2016-01-10,66,False
2016-01-11,63,False
2016-01-12,64,False
2016-01-13,65,False
2016-01-14,66,False
2016-01-15,68,False
2016-01-16,61,False
2016-01-17,60,False
2016-01-18,65,False
2016-01-19,67,False
2016-01-20,70,False
2016-01-21,74,False
2016-01-22,81,False
2016-01-23,73,False
2016-01-24,71,False
2016-01-25,78,False
2016-01-26,67,False
2016-01-27,62,False
2016-01-28,59,False
2016-01-29,58,False
2016-01-30,50,False
2016-01-31,60,False
2016-02-01,64,False
2016-02-02,61,False
2016-02-03,65,False
2016-02-04,64,False
2016-02-05,61,False
2016-02-06,53,False
2016-02-07,53,False
2016-02-08,62,False
2016-02-09,63,False
2016-02-10,60,False
2016-02-11,63,False
2016-02-12,64,False
2016-02-13,55,False
2016-02-14,55,False
2016-02-15,70,False
2016-02-16,73,False
2016-02-17,62,False
2016-02-18,62,False
2016-02-19,63,False
2016-02-20,58,False
2016-02-21,59,False
2016-02-22,64,False
2016-02-23,66,False
2016-02-24,73,False
2016-02-25,73,False
2016-02-26,61,False
2016-02-27,53,False
2016-02-28,61,False
2016-02-29,62,False
2016-03-01,70,False
2016-03-02,62,False
2016-03-03,66,False
2016-03-04,68,False
2016-03-05,63,False
2016-03-06,60,False
2016-03-07,68,False
2016-03-08,68,False
2016-03-09,70,False
2016-03-10,67,False
2016-03-11,70,False
2016-03-12,59,False
2016-03-13,64,False
2016-03-14,70,False
2016-03-15,67,False
2016-03-16,64,False
2016-03-17,63,False
2016-03-18,65,False
2016-03-19,61,False
2016-03-20,63,False
2016-03-21,68,False
2016-03-22,71,False
2016-03-23,70,False
2016-03-24,70,False
2016-03-25,68,False
2016-03-26,59,False
2016-03-27,58,False
2016-03-28,70,False
2016-03-29,69,False
2016-03-30,68,False
2016-03-31,70,False
2016-04-01,62,False
2016-04-02,60,False
2016-04-03,70,False
2016-04-04,70,False
2016-04-05,66,False
2016-04-06,64,False
2016-04-07,59,False
2016-04-08,63,False
2016-04-09,55,False
2016-04-10,64,False
2016-04-11,69,False
2016-04-12,67,False
2016-04-13,66,False
2016-04-14,65,False
2016-04-15,62,False
2016-04-16,59,False
2016-04-17,69,False
2016-04-18,71,False
2016-04-19,69,False
2016-04-20,68,False
2016-04-21,66,False
2016-04-22,65,False
2016-04-23,56,False
2016-04-24,58,False
2016-04-25,63,False
2016-04-26,63,False
2016-04-27,64,False
2016-04-28,68,False
2016-04-29,67,False
2016-04-30,60,False
2016-05-01,66,False
2016-05-02,70,False
2016-05-03,70,False
2016-05-04,69,False
2016-05-05,68,False
2016-05-06,65,False
2016-05-07,60,False
2016-05-08,55,False
2016-05-09,73,False
2016-05-10,69,False
2016-05-11,68,False
2016-05-12,69,False
2016-05-13,69,False
2016-05-14,63,False
2016-05-15,63,False
2016-05-16,73,False
2016-05-17,71,False
2016-05-18,69,False
2016-05-19,70,False
2016-05-20,66,False
2016-05-21,60,False
2016-05-22,63,False
2016-05-23,67,False
2016-05-24,67,False
2016-05-25,64,False
2016-05-26,72,False
2016-05-27,80,False
2016-05-28,59,False
2016-05-29,54,False
2016-05-30,61,False
2016-05-31,69,False
2016-06-01,75,False
2016-06-02,71,False
2016-06-03,69,False
2016-06-04,61,False
2016-06-05,68,False
2016-06-06,71,False
2016-06-07,72,False
2016-06-08,74,False
2016-06-09,68,False
2016-06-10,69,False
2016-06-11,62,False
2016-06-12,61,False
2016-06-13,74,False
