date,American Airlines,isPartial
2012-06-04,68,False
2012-06-05,72,False
2012-06-06,68,False
2012-06-07,73,False
2012-06-08,66,False
2012-06-09,62,False
2012-06-10,70,False
2012-06-11,70,False
2012-06-12,70,False
2012-06-13,70,False
2012-06-14,71,False
2012-06-15,68,False
2012-06-16,64,False
2012-06-17,65,False
2012-06-18,74,False
2012-06-19,73,False
2012-06-20,73,False
2012-06-21,70,False
2012-06-22,71,False
2012-06-23,73,False
2012-06-24,68,False
2012-06-25,70,False
2012-06-26,72,False
2012-06-27,74,False
2012-06-28,74,False
2012-06-29,72,False
2012-06-30,69,False
2012-07-01,64,False
2012-07-02,74,False
2012-07-03,72,False
2012-07-04,61,False
2012-07-05,61,False
2012-07-06,62,False
2012-07-07,67,False
2012-07-08,70,False
2012-07-09,71,False
2012-07-10,72,False
2012-07-11,77,False
2012-07-12,73,False
2012-07-13,72,False
2012-07-14,63,False
2012-07-15,70,False
2012-07-16,76,False
2012-07-17,73,False
2012-07-18,70,False
2012-07-19,74,False
2012-07-20,72,False
2012-07-21,70,False
2012-07-22,66,False
2012-07-23,71,False
2012-07-24,80,False
2012-07-25,74,False
2012-07-26,71,False
2012-07-27,70,False
2012-07-28,62,False
2012-07-29,61,False
2012-07-30,66,False
2012-07-31,68,False
2012-08-01,65,False
2012-08-02,69,False
2012-08-03,66,False
2012-08-04,64,False
2012-08-05,68,False
2012-08-06,68,False
2012-08-07,70,False
2012-08-08,72,False
2012-08-09,69,False
2012-08-10,75,False
2012-08-11,61,False
2012-08-12,65,False
2012-08-13,67,False
2012-08-14,75,False
2012-08-15,81,False
2012-08-16,71,False
2012-08-17,67,False
2012-08-18,62,False
2012-08-19,74,False
2012-08-20,75,False
2012-08-21,68,False
2012-08-22,71,False
2012-08-23,67,False
2012-08-24,70,False
2012-08-25,66,False
2012-08-26,69,False
2012-08-27,74,False
2012-08-28,69,False
2012-08-29,64,False
2012-08-30,71,False
2012-08-31,59,False
2012-09-01,59,False
2012-09-02,58,False
2012-09-03,62,False
2012-09-04,75,False
2012-09-05,75,False
2012-09-06,67,False
2012-09-07,66,False
2012-09-08,58,False
2012-09-09,64,False
2012-09-10,66,False
2012-09-11,64,False
2012-09-12,66,False
2012-09-13,71,False
2012-09-14,67,False
2012-09-15,56,False
2012-09-16,67,False
2012-09-17,69,False
2012-09-18,70,False
2012-09-19,76,False
2012-09-20,83,False
2012-09-21,77,False
2012-09-22,65,False
2012-09-23,61,False
2012-09-24,73,False
2012-09-25,73,False
2012-09-26,72,False
2012-09-27,68,False
2012-09-28,67,False
2012-09-29,58,False
2012-09-30,67,False
2012-10-01,74,False
2012-10-02,83,False
2012-10-03,81,False
2012-10-04,72,False
2012-10-05,74,False
2012-10-06,55,False
2012-10-07,58,False
2012-10-08,65,False
2012-10-09,66,False
2012-10-10,68,False
2012-10-11,67,False
2012-10-12,61,False
2012-10-13,56,False
2012-10-14,58,False
2012-10-15,64,False
2012-10-16,63,False
2012-10-17,62,False
2012-10-18,66,False
2012-10-19,63,False
2012-10-20,57,False
2012-10-21,57,False
2012-10-22,67,False
2012-10-23,61,False
2012-10-24,64,False
2012-10-25,65,False
2012-10-26,65,False
2012-10-27,57,False
2012-10-28,80,False
2012-10-29,72,False
2012-10-30,71,False
2012-10-31,73,False
2012-11-01,71,False
2012-11-02,60,False
2012-11-03,57,False
2012-11-04,58,False
2012-11-05,66,False
2012-11-06,59,False
2012-11-07,62,False
2012-11-08,66,False
2012-11-09,63,False
2012-11-10,55,False
2012-11-11,57,False
2012-11-12,64,False
2012-11-13,63,False
2012-11-14,60,False
2012-11-15,65,False
2012-11-16,60,False
2012-11-17,55,False
2012-11-18,52,False
2012-11-19,55,False
2012-11-20,65,False
2012-11-21,63,False
2012-11-22,46,False
2012-11-23,48,False
2012-11-24,54,False
2012-11-25,60,False
2012-11-26,66,False
2012-11-27,64,False
2012-11-28,55,False
2012-11-29,56,False
2012-11-30,53,False
2012-12-01,54,False
2012-12-02,51,False
2012-12-03,61,False
2012-12-04,58,False
2012-12-05,56,False
2012-12-06,60,False
2012-12-07,58,False
2012-12-08,53,False
2012-12-09,53,False
2012-12-10,56,False
2012-12-11,56,False
2012-12-12,60,False
2012-12-13,60,False
2012-12-14,55,False
2012-12-15,54,False
2012-12-16,51,False
2012-12-17,58,False
2012-12-18,61,False
2012-12-19,60,False
2012-12-20,65,False
2012-12-21,68,False
2012-12-22,62,False
2012-12-23,56,False
2012-12-24,51,False
2012-12-25,58,False
2012-12-26,83,False
2012-12-27,82,False
2012-12-28,73,False
2012-12-29,67,False
2012-12-30,62,False
2012-12-31,61,False
2013-01-01,64,False
2013-01-02,74,False
2013-01-03,69,False
2013-01-04,75,False
2013-01-05,68,False
2013-01-06,67,False
2013-01-07,66,False
2013-01-08,69,False
2013-01-09,75,False
2013-01-10,67,False
2013-01-11,70,False
2013-01-12,60,False
2013-01-13,64,False
2013-01-14,63,False
2013-01-15,66,False
2013-01-16,73,False
2013-01-17,93,False
2013-01-18,89,False
2013-01-19,68,False
2013-01-20,63,False
2013-01-21,66,False
2013-01-22,68,False
2013-01-23,67,False
2013-01-24,69,False
2013-01-25,64,False
2013-01-26,63,False
2013-01-27,62,False
2013-01-28,67,False
2013-01-29,71,False
2013-01-30,68,False
2013-01-31,63,False
2013-02-01,62,False
2013-02-02,57,False
2013-02-03,60,False
2013-02-04,64,False
2013-02-05,65,False
2013-02-06,69,False
2013-02-07,81,False
2013-02-08,80,False
2013-02-09,71,False
2013-02-10,69,False
2013-02-11,72,False
2013-02-12,73,False
2013-02-13,67,False
2013-02-14,100,False
2013-02-15,73,False
2013-02-16,64,False
2013-02-17,65,False
2013-02-18,66,False
2013-02-19,69,False
