date,American Airlines,isPartial
2011-09-17,36,False
2011-09-18,41,False
2011-09-19,41,False
2011-09-20,40,False
2011-09-21,41,False
2011-09-22,40,False
2011-09-23,40,False
2011-09-24,37,False
2011-09-25,38,False
2011-09-26,43,False
2011-09-27,41,False
2011-09-28,39,False
2011-09-29,40,False
2011-09-30,41,False
2011-10-01,38,False
2011-10-02,36,False
2011-10-03,48,False
2011-10-04,48,False
2011-10-05,42,False
2011-10-06,42,False
2011-10-07,40,False
2011-10-08,35,False
2011-10-09,34,False
2011-10-10,42,False
2011-10-11,39,False
2011-10-12,40,False
2011-10-13,39,False
2011-10-14,38,False
2011-10-15,35,False
2011-10-16,37,False
2011-10-17,42,False
2011-10-18,41,False
2011-10-19,44,False
2011-10-20,39,False
2011-10-21,40,False
2011-10-22,34,False
2011-10-23,39,False
2011-10-24,40,False
2011-10-25,40,False
2011-10-26,39,False
2011-10-27,38,False
2011-10-28,37,False
2011-10-29,34,False
2011-10-30,37,False
2011-10-31,38,False
2011-11-01,39,False
2011-11-02,39,False
2011-11-03,37,False
2011-11-04,41,False
2011-11-05,34,False
2011-11-06,36,False
2011-11-07,44,False
2011-11-08,40,False
2011-11-09,40,False
2011-11-10,39,False
2011-11-11,36,False
2011-11-12,33,False
2011-11-13,39,False
2011-11-14,38,False
2011-11-15,41,False
2011-11-16,40,False
2011-11-17,38,False
2011-11-18,38,False
2011-11-19,37,False
2011-11-20,39,False
2011-11-21,40,False
2011-11-22,39,False
2011-11-23,37,False
2011-11-24,30,False
2011-11-25,30,False
2011-11-26,33,False
2011-11-27,39,False
2011-11-28,42,False
2011-11-29,100,False
2011-11-30,73,False
2011-12-01,50,False
2011-12-02,44,False
2011-12-03,38,False
2011-12-04,35,False
2011-12-05,41,False
2011-12-06,45,False
2011-12-07,43,False
2011-12-08,49,False
2011-12-09,44,False
2011-12-10,37,False
2011-12-11,40,False
2011-12-12,42,False
2011-12-13,44,False
2011-12-14,40,False
2011-12-15,44,False
2011-12-16,43,False
2011-12-17,37,False
2011-12-18,38,False
2011-12-19,40,False
2011-12-20,39,False
2011-12-21,41,False
2011-12-22,41,False
2011-12-23,37,False
2011-12-24,29,False
2011-12-25,30,False
2011-12-26,39,False
2011-12-27,44,False
2011-12-28,46,False
2011-12-29,43,False
2011-12-30,42,False
2011-12-31,38,False
2012-01-01,39,False
2012-01-02,47,False
2012-01-03,50,False
2012-01-04,47,False
2012-01-05,46,False
2012-01-06,42,False
2012-01-07,41,False
2012-01-08,40,False
2012-01-09,43,False
2012-01-10,45,False
2012-01-11,42,False
2012-01-12,45,False
2012-01-13,47,False
2012-01-14,42,False
2012-01-15,40,False
2012-01-16,44,False
2012-01-17,44,False
2012-01-18,44,False
2012-01-19,45,False
2012-01-20,44,False
2012-01-21,39,False
2012-01-22,41,False
2012-01-23,45,False
2012-01-24,43,False
2012-01-25,42,False
2012-01-26,42,False
