date,American Airlines,isPartial
2017-01-19,55,False
2017-01-20,49,False
2017-01-21,44,False
2017-01-22,53,False
2017-01-23,58,False
2017-01-24,53,False
2017-01-25,51,False
2017-01-26,49,False
2017-01-27,52,False
2017-01-28,44,False
2017-01-29,46,False
2017-01-30,52,False
2017-01-31,51,False
2017-02-01,49,False
2017-02-02,50,False
2017-02-03,51,False
2017-02-04,43,False
2017-02-05,45,False
2017-02-06,46,False
2017-02-07,53,False
2017-02-08,55,False
2017-02-09,63,False
2017-02-10,56,False
2017-02-11,45,False
2017-02-12,52,False
2017-02-13,54,False
2017-02-14,46,False
2017-02-15,54,False
2017-02-16,53,False
2017-02-17,53,False
2017-02-18,50,False
2017-02-19,47,False
2017-02-20,53,False
2017-02-21,55,False
2017-02-22,56,False
2017-02-23,57,False
2017-02-24,54,False
2017-02-25,50,False
2017-02-26,51,False
2017-02-27,51,False
2017-02-28,55,False
2017-03-01,58,False
2017-03-02,57,False
2017-03-03,60,False
2017-03-04,52,False
2017-03-05,56,False
2017-03-06,59,False
2017-03-07,60,False
2017-03-08,57,False
2017-03-09,56,False
2017-03-10,65,False
2017-03-11,57,False
2017-03-12,61,False
2017-03-13,72,False
2017-03-14,69,False
2017-03-15,67,False
2017-03-16,59,False
2017-03-17,52,False
2017-03-18,51,False
2017-03-19,52,False
2017-03-20,57,False
2017-03-21,57,False
2017-03-22,58,False
2017-03-23,55,False
2017-03-24,54,False
2017-03-25,50,False
2017-03-26,55,False
2017-03-27,61,False
2017-03-28,64,False
2017-03-29,55,False
2017-03-30,58,False
2017-03-31,63,False
2017-04-01,52,False
2017-04-02,56,False
2017-04-03,59,False
2017-04-04,59,False
2017-04-05,59,False
2017-04-06,66,False
2017-04-07,62,False
2017-04-08,48,False
2017-04-09,50,False
2017-04-10,62,False
2017-04-11,78,False
2017-04-12,69,False
2017-04-13,63,False
2017-04-14,59,False
2017-04-15,43,False
2017-04-16,45,False
2017-04-17,62,False
2017-04-18,59,False
2017-04-19,56,False
2017-04-20,58,False
2017-04-21,57,False
2017-04-22,100,False
2017-04-23,86,False
2017-04-24,75,False
2017-04-25,67,False
2017-04-26,60,False
2017-04-27,61,False
2017-04-28,56,False
2017-04-29,50,False
2017-04-30,58,False
2017-05-01,67,False
2017-05-02,57,False
2017-05-03,59,False
2017-05-04,58,False
2017-05-05,59,False
2017-05-06,50,False
2017-05-07,52,False
2017-05-08,58,False
2017-05-09,57,False
2017-05-10,59,False
2017-05-11,58,False
2017-05-12,58,False
2017-05-13,50,False
2017-05-14,51,False
2017-05-15,57,False
2017-05-16,57,False
2017-05-17,57,False
2017-05-18,60,False
2017-05-19,60,False
2017-05-20,57,False
2017-05-21,53,False
2017-05-22,61,False
2017-05-23,62,False
2017-05-24,59,False
2017-05-25,64,False
2017-05-26,63,False
2017-05-27,52,False
2017-05-28,48,False
2017-05-29,48,False
2017-05-30,63,False
2017-05-31,59,False
2017-06-01,60,False
2017-06-02,59,False
2017-06-03,57,False
2017-06-04,56,False
2017-06-05,63,False
2017-06-06,64,False
2017-06-07,64,False
2017-06-08,62,False
2017-06-09,59,False
2017-06-10,52,False
2017-06-11,54,False
2017-06-12,57,False
2017-06-13,59,False
2017-06-14,63,False
2017-06-15,68,False
2017-06-16,58,False
2017-06-17,57,False
2017-06-18,55,False
2017-06-19,68,False
2017-06-20,69,False
2017-06-21,64,False
2017-06-22,62,False
2017-06-23,66,False
2017-06-24,58,False
2017-06-25,57,False
2017-06-26,59,False
2017-06-27,63,False
2017-06-28,61,False
2017-06-29,60,False
2017-06-30,60,False
2017-07-01,60,False
2017-07-02,53,False
2017-07-03,52,False
2017-07-04,48,False
2017-07-05,59,False
2017-07-06,62,False
2017-07-07,62,False
2017-07-08,56,False
2017-07-09,62,False
2017-07-10,60,False
2017-07-11,64,False
2017-07-12,66,False
2017-07-13,65,False
2017-07-14,62,False
2017-07-15,61,False
2017-07-16,58,False
2017-07-17,65,False
2017-07-18,66,False
2017-07-19,63,False
2017-07-20,61,False
2017-07-21,62,False
2017-07-22,60,False
2017-07-23,57,False
2017-07-24,66,False
2017-07-25,63,False
2017-07-26,62,False
2017-07-27,60,False
2017-07-28,63,False
2017-07-29,56,False
2017-07-30,55,False
2017-07-31,61,False
2017-08-01,56,False
2017-08-02,63,False
2017-08-03,66,False
2017-08-04,63,False
2017-08-05,55,False
2017-08-06,57,False
2017-08-07,67,False
